Rk,Player,Rec,Tgt,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Draft,Pos.,Draft,Player-additional
1221,Dalton Schultz,4,5,2021-11-07,25-119,DAL,,DEN,L 16-30,5,4,54,13.5,0,80.0,10.8,4-137,TE,4-137,SchuDa00
1222,Boston Scott,4,4,2022-01-02,26-250,PHI,@,WAS,W 20-16,4,4,39,9.8,0,100.0,9.8,6-201,RB,6-201,ScotBo02
1223,Ricky Seals-Jones,4,6,2021-10-17,26-216,WAS,,KAN,L 13-31,6,4,58,14.5,1,66.7,9.7,,TE,,SealRi00
1224,Ricky Seals-Jones,4,7,2021-12-21,26-281,WAS,@,PHI,L 17-27,7,4,29,7.3,0,57.1,4.1,,TE,,SealRi00
1225,Adam Shaheen,4,5,2021-10-24,27-000,MIA,,ATL,L 28-30,5,4,23,5.8,0,80.0,4.6,2-45,TE,2-45,ShahAd00
1226,Tajae Sharpe,4,5,2021-10-10,26-291,ATL,,NYJ,W 27-20,5,4,53,13.3,0,80.0,10.6,5-140,WR,5-140,SharTa00
1227,Laviska Shenault Jr.,4,4,2021-09-26,22-356,JAX,,ARI,L 19-31,4,4,48,12.0,0,100.0,12.0,2-42,WR,2-42,ShenLa00
1228,Laviska Shenault Jr.,4,4,2021-11-07,23-033,JAX,,BUF,W 9-6,4,4,24,6.0,0,100.0,6.0,2-42,WR,2-42,ShenLa00
1229,Laviska Shenault Jr.,4,7,2021-12-12,23-068,JAX,@,TEN,L 0-20,7,4,34,8.5,0,57.1,4.9,2-42,WR,2-42,ShenLa00
1230,Laviska Shenault Jr.,4,7,2021-12-19,23-075,JAX,,HOU,L 16-30,7,4,39,9.8,0,57.1,5.6,2-42,WR,2-42,ShenLa00
1231,Sterling Shepard,4,7,2021-11-01,28-264,NYG,@,KAN,L 17-20,7,4,25,6.3,0,57.1,3.6,2-40,WR,2-40,ShepSt00
1232,Cam Sims,4,5,2022-01-02,25-361,WAS,,PHI,L 16-20,5,4,48,12.0,0,80.0,9.6,,WR,,SimsCa00
1233,Ben Skowronek,4,5,2021-12-21,24-177,LAR,,SEA,W 20-10,5,4,42,10.5,0,80.0,8.4,7-249,WR,7-249,SkowBe00
1234,Darius Slayton,4,7,2021-11-22,24-314,NYG,@,TAM,L 10-30,7,4,37,9.3,0,57.1,5.3,5-171,WR,5-171,SlayDa01
1235,DeVonta Smith,4,6,2021-11-14,23-000,PHI,@,DEN,W 30-13,6,4,66,16.5,2,66.7,11.0,1-10,WR,1-10,SmitDe07
1236,DeVonta Smith,4,6,2021-11-21,23-007,PHI,,NOR,W 40-29,6,4,61,15.3,0,66.7,10.2,1-10,WR,1-10,SmitDe07
1237,Jonnu Smith,4,5,2021-09-19,26-028,NWE,@,NYJ,W 25-6,5,4,28,7.0,0,80.0,5.6,3-100,TE,3-100,SmitJo01
1238,JuJu Smith-Schuster,4,8,2021-09-12,24-294,PIT,@,BUF,W 23-16,8,4,52,13.0,0,50.0,6.5,2-62,WR,2-62,SmitJu00
1239,Tre'Quan Smith,4,7,2021-11-14,25-311,NOR,@,TEN,L 21-23,7,4,44,11.0,1,57.1,6.3,3-91,WR,3-91,SmitTr03
1240,Tre'Quan Smith,4,5,2021-11-25,25-322,NOR,,BUF,L 6-31,5,4,31,7.8,0,80.0,6.2,3-91,WR,3-91,SmitTr03
1241,Durham Smythe,4,5,2021-11-21,26-104,MIA,@,NYJ,W 24-17,5,4,37,9.3,0,80.0,7.4,4-123,TE,4-123,SmytDu00
1242,Rhamondre Stevenson,4,5,2021-11-14,23-264,NWE,,CLE,W 45-7,5,4,14,3.5,0,80.0,2.8,4-120,RB,4-120,StevRh00
1243,Amon-Ra St. Brown,4,6,2021-11-14,22-021,DET,@,PIT,T 16-16 (OT),6,4,61,15.3,0,66.7,10.2,4-112,WR,4-112,StxxAm00
1244,Amon-Ra St. Brown,4,4,2021-11-21,22-028,DET,@,CLE,L 10-13,4,4,18,4.5,0,100.0,4.5,4-112,WR,4-112,StxxAm00
1245,Amon-Ra St. Brown,4,4,2021-11-25,22-032,DET,,CHI,L 14-16,4,4,23,5.8,0,100.0,5.8,4-112,WR,4-112,StxxAm00
1246,Courtland Sutton,4,5,2021-12-26,26-077,DEN,@,LVR,L 13-17,5,4,33,8.3,0,80.0,6.6,2-40,WR,2-40,SuttCo00
1247,Freddie Swain,4,6,2021-10-25,23-082,SEA,,NOR,L 10-13,6,4,39,9.8,0,66.7,6.5,6-214,WR,6-214,SwaiFr00
1248,Geoff Swaim,4,5,2021-10-31,28-045,TEN,@,IND,W 34-31 (OT),5,4,23,5.8,1,80.0,4.6,7-246,TE,7-246,SwaiGe00
1249,Geoff Swaim,4,4,2021-11-07,28-052,TEN,@,LAR,W 28-16,4,4,29,7.3,1,100.0,7.3,7-246,TE,7-246,SwaiGe00
1250,Geoff Swaim,4,5,2021-11-14,28-059,TEN,,NOR,W 23-21,5,4,26,6.5,0,80.0,5.2,7-246,TE,7-246,SwaiGe00
1251,D'Andre Swift,4,5,2021-09-20,22-249,DET,@,GNB,L 17-35,5,4,41,10.3,0,80.0,8.2,2-35,RB,2-35,SwifDA00
1252,D'Andre Swift,4,6,2021-10-03,22-262,DET,@,CHI,L 14-24,6,4,33,8.3,0,66.7,5.5,2-35,RB,2-35,SwifDA00
1253,D'Andre Swift,4,5,2022-01-09,22-360,DET,,GNB,W 37-30,5,4,16,4.0,0,80.0,3.2,2-35,RB,2-35,SwifDA00
1254,Jonathan Taylor,4,5,2021-11-28,22-313,IND,,TAM,L 31-38,5,4,14,3.5,0,80.0,2.8,2-41,RB,2-41,TaylJo02
1255,Ian Thomas,4,5,2021-10-10,25-126,CAR,,PHI,L 18-21,5,4,40,10.0,0,80.0,8.0,4-101,TE,4-101,ThomIa00
1256,Logan Thomas,4,4,2021-09-26,30-087,WAS,@,BUF,L 21-43,4,4,42,10.5,1,100.0,10.5,4-120,TE,4-120,ThomLo00
1257,Kadarius Toney,4,5,2021-11-01,22-278,NYG,@,KAN,L 17-20,5,4,26,6.5,0,80.0,5.2,1-20,WR,1-20,ToneKa00
1258,Kadarius Toney,4,9,2021-12-26,22-333,NYG,@,PHI,L 10-34,9,4,28,7.0,0,44.4,3.1,1-20,WR,1-20,ToneKa00
1259,Robert Tonyan,4,5,2021-10-24,27-177,GNB,,WAS,W 24-10,5,4,63,15.8,1,80.0,12.6,,TE,,TonyRo00
1260,Adam Trautman,4,7,2021-11-07,24-275,NOR,,ATL,L 25-27,7,4,47,11.8,0,57.1,6.7,3-105,TE,3-105,TrauAd00
1261,Laquon Treadwell,4,8,2021-11-28,26-167,JAX,,ATL,L 14-21,8,4,53,13.3,0,50.0,6.6,1-23,WR,1-23,TreaLa00
1262,Laquon Treadwell,4,5,2021-12-05,26-174,JAX,@,LAR,L 7-37,5,4,62,15.5,0,80.0,12.4,1-23,WR,1-23,TreaLa00
1263,Laquon Treadwell,4,6,2021-12-12,26-181,JAX,@,TEN,L 0-20,6,4,68,17.0,0,66.7,11.3,1-23,WR,1-23,TreaLa00
1264,Laquon Treadwell,4,5,2021-12-26,26-195,JAX,@,NYJ,L 21-26,5,4,54,13.5,0,80.0,10.8,1-23,WR,1-23,TreaLa00
1265,C.J. Uzomah,4,4,2021-10-31,28-290,CIN,@,NYJ,L 31-34,4,4,33,8.3,0,100.0,8.3,5-157,TE,5-157,UzomC.00
1266,C.J. Uzomah,4,5,2021-11-07,28-297,CIN,,CLE,L 16-41,5,4,24,6.0,0,80.0,4.8,5-157,TE,5-157,UzomC.00
1267,C.J. Uzomah,4,6,2021-12-12,28-332,CIN,,SFO,L 23-26 (OT),6,4,56,14.0,0,66.7,9.3,5-157,TE,5-157,UzomC.00
1268,C.J. Uzomah,4,6,2022-01-02,28-353,CIN,,KAN,W 34-31,6,4,32,8.0,0,66.7,5.3,5-157,TE,5-157,UzomC.00
1269,Marquez Valdes-Scantling,4,10,2021-11-21,27-042,GNB,@,MIN,L 31-34,10,4,123,30.8,1,40.0,12.3,5-174,WR,5-174,ValdMa00
1270,Marquez Valdes-Scantling,4,9,2021-11-28,27-049,GNB,,LAR,W 36-28,9,4,50,12.5,0,44.4,5.6,5-174,WR,5-174,ValdMa00
1271,Jaylen Waddle,4,5,2021-09-12,22-291,MIA,@,NWE,W 17-16,5,4,61,15.3,1,80.0,12.2,1-6,WR,1-6,WaddJa00
1272,Jaylen Waddle,4,11,2021-10-31,22-340,MIA,@,BUF,L 11-26,11,4,29,7.3,0,36.4,2.6,1-6,WR,1-6,WaddJa00
1273,Jaylen Waddle,4,6,2021-11-11,22-351,MIA,,BAL,W 22-10,6,4,61,15.3,0,66.7,10.2,1-6,WR,1-6,WaddJa00
1274,Darren Waller,4,7,2021-10-04,29-021,LVR,@,LAC,L 14-28,7,4,50,12.5,1,57.1,7.1,6-204,TE,6-204,WallDa01
1275,Darren Waller,4,8,2021-10-10,29-027,LVR,,CHI,L 9-20,8,4,45,11.3,0,50.0,5.6,6-204,TE,6-204,WallDa01
1276,Darren Waller,4,7,2021-11-14,29-062,LVR,,KAN,L 14-41,7,4,24,6.0,0,57.1,3.4,6-204,TE,6-204,WallDa01
1277,James Washington,4,5,2021-10-03,25-184,PIT,@,GNB,L 17-27,5,4,69,17.3,0,80.0,13.8,2-60,WR,2-60,WashJa00
1278,James Washington,4,6,2021-12-09,25-251,PIT,@,MIN,L 28-36,6,4,65,16.3,1,66.7,10.8,2-60,WR,2-60,WashJa00
1279,Quez Watkins,4,6,2021-11-14,23-158,PHI,@,DEN,W 30-13,6,4,33,8.3,0,66.7,5.5,6-200,WR,6-200,WatkQu00
1280,Sammy Watkins,4,8,2021-09-13,28-091,BAL,@,LVR,L 27-33 (OT),8,4,96,24.0,0,50.0,12.0,1-4,WR,1-4,WatkSa00
1281,Sammy Watkins,4,7,2021-09-19,28-097,BAL,,KAN,W 36-35,7,4,44,11.0,0,57.1,6.3,1-4,WR,1-4,WatkSa00
1282,Sammy Watkins,4,7,2021-09-26,28-104,BAL,@,DET,W 19-17,7,4,68,17.0,0,57.1,9.7,1-4,WR,1-4,WatkSa00
1283,Sammy Watkins,4,7,2021-10-03,28-111,BAL,@,DEN,W 23-7,7,4,49,12.3,0,57.1,7.0,1-4,WR,1-4,WatkSa00
1284,Sammy Watkins,4,6,2021-12-05,28-174,BAL,@,PIT,L 19-20,6,4,39,9.8,1,66.7,6.5,1-4,WR,1-4,WatkSa00
1285,Antoine Wesley,4,4,2021-11-21,24-030,ARI,@,SEA,W 23-13,4,4,44,11.0,0,100.0,11.0,,WR,,WeslAn01
1286,Antoine Wesley,4,5,2022-01-02,24-072,ARI,@,DAL,W 25-22,5,4,30,7.5,2,80.0,6.0,,WR,,WeslAn01
1287,Nick Westbrook-Ikhine,4,4,2021-09-26,24-189,TEN,,IND,W 25-16,4,4,53,13.3,1,100.0,13.3,,WR,,WestNi00
1288,Nick Westbrook-Ikhine,4,7,2021-12-19,24-273,TEN,@,PIT,L 13-19,7,4,32,8.0,0,57.1,4.6,,WR,,WestNi00
1289,Nick Westbrook-Ikhine,4,5,2022-01-09,24-294,TEN,@,HOU,W 28-25,5,4,78,19.5,1,80.0,15.6,,WR,,WestNi00
1290,Kristian Wilkerson,4,8,2022-01-02,24-357,NWE,,JAX,W 50-10,8,4,42,10.5,2,50.0,5.3,,WR,,WilkKr00
1291,Damien Williams,4,5,2021-09-12,29-162,CHI,@,LAR,L 14-34,5,4,28,7.0,0,80.0,5.6,,RB,,WillDa05
1292,Javonte Williams,4,4,2021-12-19,21-238,DEN,,CIN,L 10-15,4,4,9,2.3,0,100.0,2.3,2-35,RB,2-35,WillJa10
1293,Mike Williams,4,6,2021-11-14,27-041,LAC,,MIN,L 20-27,6,4,33,8.3,0,66.7,5.5,1-7,WR,1-7,WillMi07
1294,Mike Williams,4,8,2021-11-28,27-055,LAC,@,DEN,L 13-28,8,4,39,9.8,0,50.0,4.9,1-7,WR,1-7,WillMi07
1295,Albert Wilson,4,6,2021-09-19,29-069,MIA,,BUF,L 0-35,6,4,20,5.0,0,66.7,3.3,,WR,,WilsAl02
1296,Albert Wilson,4,5,2021-11-11,29-122,MIA,,BAL,W 22-10,5,4,87,21.8,0,80.0,17.4,,WR,,WilsAl02
1297,Albert Wilson,4,8,2021-12-05,29-146,MIA,,NYG,W 20-9,8,4,26,6.5,0,50.0,3.3,,WR,,WilsAl02
1298,Cedrick Wilson Jr.,4,7,2021-10-17,25-331,DAL,@,NWE,W 35-29 (OT),7,4,42,10.5,0,57.1,6.0,6-208,WR,6-208,WilsCe01
1299,Cedrick Wilson Jr.,4,7,2021-11-21,26-001,DAL,@,KAN,L 9-19,7,4,36,9.0,0,57.1,5.1,6-208,WR,6-208,WilsCe01
1300,Juwann Winfree,4,6,2021-10-28,25-054,GNB,@,ARI,W 24-21,6,4,30,7.5,0,66.7,5.0,6-187,WR,6-187,WinfJu00
1301,Robert Woods,4,6,2021-10-03,29-176,LAR,,ARI,L 20-37,6,4,48,12.0,1,66.7,8.0,2-41,WR,2-41,WoodRo02
1302,Brandon Zylstra,4,5,2021-12-12,28-262,CAR,,ATL,L 21-29,5,4,45,11.3,0,80.0,9.0,,WR,,ZylsBr00
1303,Ameer Abdullah,3,5,2021-10-31,28-140,CAR,@,ATL,W 19-13,5,3,35,11.7,0,60.0,7.0,2-54,RB,2-54,AbduAm00
1304,Ameer Abdullah,3,6,2021-12-26,28-196,CAR,,TAM,L 6-32,6,3,8,2.7,0,50.0,1.3,2-54,RB,2-54,AbduAm00
1305,Nelson Agholor,3,3,2021-09-19,28-118,NWE,@,NYJ,W 25-6,3,3,21,7.0,0,100.0,7.0,1-20,WR,1-20,AghoNe00
1306,Nelson Agholor,3,5,2021-10-03,28-132,NWE,,TAM,L 17-19,5,3,55,18.3,0,60.0,11.0,1-20,WR,1-20,AghoNe00
1307,Nelson Agholor,3,4,2021-10-10,28-139,NWE,@,HOU,W 25-22,4,3,32,10.7,0,75.0,8.0,1-20,WR,1-20,AghoNe00
1308,Nelson Agholor,3,6,2021-10-31,28-160,NWE,@,LAC,W 27-24,6,3,60,20.0,0,50.0,10.0,1-20,WR,1-20,AghoNe00
1309,Nelson Agholor,3,3,2021-11-28,28-188,NWE,,TEN,W 36-13,3,3,20,6.7,0,100.0,6.7,1-20,WR,1-20,AghoNe00
1310,Jamal Agnew,3,5,2021-11-07,26-218,JAX,,BUF,W 9-6,5,3,27,9.0,0,60.0,5.4,5-165,DB,5-165,AgneJa00
1311,Jamal Agnew,3,3,2021-11-21,26-232,JAX,,SFO,L 10-30,3,3,18,6.0,0,100.0,6.0,5-165,DB,5-165,AgneJa00
1312,Brandon Aiyuk,3,4,2021-11-15,23-243,SFO,,LAR,W 31-10,4,3,26,8.7,0,75.0,6.5,1-25,WR,1-25,AiyuBr00
1313,Brandon Aiyuk,3,6,2021-11-28,23-256,SFO,,MIN,W 34-26,6,3,91,30.3,0,50.0,15.2,1-25,WR,1-25,AiyuBr00
1314,Brandon Aiyuk,3,6,2021-12-05,23-263,SFO,@,SEA,L 23-30,6,3,55,18.3,0,50.0,9.2,1-25,WR,1-25,AiyuBr00
1315,Cam Akers,3,3,2022-01-09,22-201,LAR,,SFO,L 24-27 (OT),3,3,10,3.3,0,100.0,3.3,2-52,RB,2-52,AkerCa00
1316,Mo Alie-Cox,3,5,2021-10-03,28-014,IND,@,MIA,W 27-17,5,3,42,14.0,2,60.0,8.4,,TE,,AlieMo00
1317,Mo Alie-Cox,3,4,2021-10-11,28-022,IND,@,BAL,L 25-31 (OT),4,3,50,16.7,0,75.0,12.5,,TE,,AlieMo00
1318,Mo Alie-Cox,3,3,2021-10-24,28-035,IND,@,SFO,W 30-18,3,3,25,8.3,1,100.0,8.3,,TE,,AlieMo00
1319,Mo Alie-Cox,3,5,2022-01-02,28-105,IND,,LVR,L 20-23,5,3,28,9.3,0,60.0,5.6,,TE,,AlieMo00
1320,Danny Amendola,3,5,2021-10-24,35-356,HOU,@,ARI,L 5-31,5,3,17,5.7,0,60.0,3.4,,WR,,AmenDa00
1321,Danny Amendola,3,7,2021-11-07,36-005,HOU,@,MIA,L 9-17,7,3,49,16.3,0,42.9,7.0,,WR,,AmenDa00
1322,Danny Amendola,3,5,2021-11-28,36-026,HOU,,NYJ,L 14-21,5,3,23,7.7,0,60.0,4.6,,WR,,AmenDa00
1323,Robby Anderson,3,6,2021-09-19,28-133,CAR,,NOR,W 26-7,6,3,38,12.7,0,50.0,6.3,,WR,,AndeRo04
1324,Robby Anderson,3,11,2021-10-17,28-161,CAR,,MIN,L 28-34 (OT),11,3,11,3.7,1,27.3,1.0,,WR,,AndeRo04
1325,Robby Anderson,3,9,2021-10-24,28-168,CAR,@,NYG,L 3-25,9,3,14,4.7,0,33.3,1.6,,WR,,AndeRo04
1326,Robby Anderson,3,8,2021-12-19,28-224,CAR,@,BUF,L 14-31,8,3,29,9.7,0,37.5,3.6,,WR,,AndeRo04
1327,Mark Andrews,3,5,2021-09-13,26-007,BAL,@,LVR,L 27-33 (OT),5,3,20,6.7,0,60.0,4.0,3-86,TE,3-86,AndrMa00
1328,Mark Andrews,3,7,2021-10-24,26-048,BAL,,CIN,L 17-41,7,3,48,16.0,0,42.9,6.9,3-86,TE,3-86,AndrMa00
1329,Dan Arnold,3,4,2021-09-19,26-188,CAR,,NOR,W 26-7,4,3,55,18.3,0,75.0,13.8,,WR,,ArnoDa00
1330,Tavon Austin,3,5,2021-12-12,31-272,JAX,@,TEN,L 0-20,5,3,17,5.7,0,60.0,3.4,1-8,WR,1-8,AustTa00
1331,Tavon Austin,3,4,2022-01-02,31-293,JAX,@,NWE,L 10-50,4,3,2,0.7,0,75.0,0.5,1-8,WR,1-8,AustTa00
1332,Peyton Barber,3,5,2021-09-26,27-091,LVR,,MIA,W 31-28 (OT),5,3,31,10.3,0,60.0,6.2,,RB,,BarbPe01
1333,Saquon Barkley,3,3,2021-12-12,24-306,NYG,@,LAC,L 21-37,3,3,31,10.3,1,100.0,10.3,1-2,RB,1-2,BarkSa00
1334,Saquon Barkley,3,4,2022-01-09,24-334,NYG,,WAS,L 7-22,4,3,19,6.3,0,75.0,4.8,1-2,RB,1-2,BarkSa00
1335,John Bates,3,3,2021-11-14,24-008,WAS,,TAM,W 29-19,3,3,25,8.3,0,100.0,8.3,4-124,TE,4-124,BateJo00
1336,John Bates,3,3,2021-11-21,24-015,WAS,@,CAR,W 27-21,3,3,23,7.7,0,100.0,7.7,4-124,TE,4-124,BateJo00
1337,John Bates,3,4,2021-12-05,24-029,WAS,@,LVR,W 17-15,4,3,42,14.0,0,75.0,10.5,4-124,TE,4-124,BateJo00
1338,John Bates,3,4,2022-01-02,24-057,WAS,,PHI,L 16-20,4,3,35,11.7,0,75.0,8.8,4-124,TE,4-124,BateJo00
1339,Rashod Bateman,3,6,2021-10-24,21-329,BAL,,CIN,L 17-41,6,3,80,26.7,0,50.0,13.3,1-27,WR,1-27,BateRa00
1340,Rashod Bateman,3,6,2021-11-21,21-357,BAL,@,CHI,W 16-13,6,3,29,9.7,0,50.0,4.8,1-27,WR,1-27,BateRa00
1341,Blake Bell,3,3,2022-01-02,30-148,KAN,@,CIN,L 31-34,3,3,35,11.7,0,100.0,11.7,4-117,TE,4-117,BellBl00
1342,Le'Veon Bell,3,3,2022-01-02,29-318,TAM,@,NYJ,W 28-24,3,3,30,10.0,0,100.0,10.0,2-48,RB,2-48,BellLe00
1343,Trinity Benson,3,6,2021-09-12,24-239,DET,,SFO,L 33-41,6,3,19,6.3,0,50.0,3.2,,WR,,BensTr00
1344,Braxton Berrios,3,3,2021-11-14,26-039,NYJ,,BUF,L 17-45,3,3,19,6.3,0,100.0,6.3,6-210,WR,6-210,BerrBr00
1345,Brandon Bolden,3,4,2021-09-26,31-243,NWE,,NOR,L 13-28,4,3,23,7.7,0,75.0,5.8,,RB,,BoldBr00
1346,Brandon Bolden,3,3,2021-11-14,31-292,NWE,,CLE,W 45-7,3,3,38,12.7,0,100.0,12.7,,RB,,BoldBr00
1347,Brandon Bolden,3,5,2021-12-18,31-326,NWE,@,IND,L 17-27,5,3,41,13.7,0,60.0,8.2,,RB,,BoldBr00
1348,Devontae Booker,3,4,2021-10-10,29-136,NYG,@,DAL,L 20-44,4,3,16,5.3,1,75.0,4.0,4-136,RB,4-136,BookDe00
1349,Devontae Booker,3,3,2021-11-07,29-164,NYG,,LVR,W 23-16,3,3,23,7.7,0,100.0,7.7,4-136,RB,4-136,BookDe00
1350,Kendrick Bourne,3,3,2021-10-10,26-067,NWE,@,HOU,W 25-22,3,3,26,8.7,0,100.0,8.7,,WR,,BourKe00
1351,Kendrick Bourne,3,4,2021-11-07,26-095,NWE,@,CAR,W 24-6,4,3,34,11.3,0,75.0,8.5,,WR,,BourKe00
1352,Kendrick Bourne,3,3,2021-12-18,26-136,NWE,@,IND,L 17-27,3,3,44,14.7,0,100.0,14.7,,WR,,BourKe00
1353,Kendrick Bourne,3,4,2022-01-09,26-158,NWE,@,MIA,L 24-33,4,3,24,8.0,0,75.0,6.0,,WR,,BourKe00
1354,Tyler Boyd,3,4,2021-09-12,26-301,CIN,,MIN,W 27-24 (OT),4,3,32,10.7,0,75.0,8.0,2-55,WR,2-55,BoydTy00
1355,Tyler Boyd,3,5,2021-12-26,27-041,CIN,,BAL,W 41-21,5,3,85,28.3,1,60.0,17.0,2-55,WR,2-55,BoydTy00
1356,Cameron Brate,3,4,2021-10-14,30-103,TAM,@,PHI,W 28-22,4,3,26,8.7,0,75.0,6.5,,TE,,BratCa00
1357,Cameron Brate,3,4,2021-11-28,30-148,TAM,@,IND,W 38-31,4,3,23,7.7,0,75.0,5.8,,TE,,BratCa00
1358,Matt Breida,3,3,2021-11-14,26-259,BUF,@,NYJ,W 45-17,3,3,22,7.3,1,100.0,7.3,,RB,,BreiMa00
1359,A.J. Brown,3,9,2021-09-19,24-081,TEN,@,SEA,W 33-30 (OT),9,3,43,14.3,0,33.3,4.8,2-51,WR,2-51,BrowAJ00
1360,A.J. Brown,3,6,2021-10-10,24-102,TEN,@,JAX,W 37-19,6,3,38,12.7,0,50.0,6.3,2-51,WR,2-51,BrowAJ00
1361,Antonio Brown,3,5,2022-01-02,33-176,TAM,@,NYJ,W 28-24,5,3,26,8.7,0,60.0,5.2,6-195,WR,6-195,BrowAn04
1362,Dyami Brown,3,6,2021-09-16,21-319,WAS,,NYG,W 30-29,6,3,34,11.3,0,50.0,5.7,3-82,WR,3-82,BrowDy00
1363,Dyami Brown,3,6,2021-10-17,21-350,WAS,,KAN,L 13-31,6,3,30,10.0,0,50.0,5.0,3-82,WR,3-82,BrowDy00
1364,Marquise Brown,3,7,2021-09-26,24-114,BAL,@,DET,W 19-17,7,3,53,17.7,0,42.9,7.6,1-25,WR,1-25,BrowMa04
1365,Marquise Brown,3,8,2022-01-02,24-212,BAL,,LAR,L 19-20,8,3,28,9.3,0,37.5,3.5,1-25,WR,1-25,BrowMa04
1366,Marquise Brown,3,8,2022-01-09,24-219,BAL,,PIT,L 13-16 (OT),8,3,27,9.0,0,37.5,3.4,1-25,WR,1-25,BrowMa04
1367,Noah Brown,3,4,2021-10-10,25-277,DAL,,NYG,W 44-20,4,3,36,12.0,0,75.0,9.0,7-239,WR,7-239,BrowNo00
1368,Pharaoh Brown,3,3,2021-10-24,27-173,HOU,@,ARI,L 5-31,3,3,11,3.7,0,100.0,3.7,,TE,,BrowPh01
1369,Harrison Bryant,3,3,2021-11-28,23-219,CLE,@,BAL,L 10-16,3,3,50,16.7,0,100.0,16.7,4-115,TE,4-115,BryaHa00
1370,Rex Burkhead,3,4,2021-10-31,31-121,HOU,,LAR,L 22-38,4,3,27,9.0,0,75.0,6.8,6-190,RB,6-190,BurkRe00
1371,Rex Burkhead,3,3,2021-11-28,31-149,HOU,,NYJ,L 14-21,3,3,27,9.0,0,100.0,9.0,6-190,RB,6-190,BurkRe00
1372,Rex Burkhead,3,4,2022-01-09,31-191,HOU,,TEN,L 25-28,4,3,42,14.0,0,75.0,10.5,6-190,RB,6-190,BurkRe00
1373,Damiere Byrd,3,3,2021-09-12,28-228,CHI,@,LAR,L 14-34,3,3,19,6.3,0,100.0,6.3,,WR,,ByrdDa00
1374,Damiere Byrd,3,7,2021-12-05,28-312,CHI,,ARI,L 22-33,7,3,36,12.0,0,42.9,5.1,,WR,,ByrdDa00
