Rk,Player,Rec,Tgt,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Draft,Pos.,Draft,Player-additional
1688,Alexander Mattison,3,4,2021-12-26,23-190,MIN,,LAR,L 23-30,4,3,29,9.7,0,75.0,7.3,3-102,RB,3-102,MattAl01
1689,Ray-Ray McCloud,3,4,2021-09-26,24-346,PIT,,CIN,L 10-24,4,3,33,11.0,0,75.0,8.3,6-187,WR,6-187,McClRa00
1690,Jerick McKinnon,3,3,2021-11-07,29-188,KAN,,GNB,W 13-7,3,3,26,8.7,0,100.0,8.7,3-96,RB,3-96,McKiJe00
1691,Jerick McKinnon,3,3,2022-01-08,29-250,KAN,@,DEN,W 28-24,3,3,26,8.7,1,100.0,8.7,3-96,RB,3-96,McKiJe00
1692,Tre' McKitty,3,3,2022-01-02,22-355,LAC,,DEN,W 34-13,3,3,22,7.3,0,100.0,7.3,3-97,TE,3-97,McKiTr00
1693,Terry McLaurin,3,7,2021-10-31,26-046,WAS,@,DEN,L 10-17,7,3,23,7.7,0,42.9,3.3,3-76,WR,3-76,McLaTe00
1694,Terry McLaurin,3,5,2021-12-05,26-081,WAS,@,LVR,W 17-15,5,3,22,7.3,0,60.0,4.4,3-76,WR,3-76,McLaTe00
1695,Terry McLaurin,3,6,2021-12-26,26-102,WAS,@,DAL,L 14-56,6,3,40,13.3,0,50.0,6.7,3-76,WR,3-76,McLaTe00
1696,Jeremy McNichols,3,4,2021-09-12,25-260,TEN,,ARI,L 13-38,4,3,24,8.0,0,75.0,6.0,5-162,RB,5-162,McNiJe00
1697,Jeremy McNichols,3,3,2021-09-19,25-267,TEN,@,SEA,W 33-30 (OT),3,3,26,8.7,0,100.0,8.7,5-162,RB,5-162,McNiJe00
1698,Jeremy McNichols,3,3,2021-10-31,25-309,TEN,@,IND,W 34-31 (OT),3,3,33,11.0,0,100.0,11.0,5-162,RB,5-162,McNiJe00
1699,Jeremy McNichols,3,3,2021-11-07,25-316,TEN,@,LAR,W 28-16,3,3,11,3.7,0,100.0,3.7,5-162,RB,5-162,McNiJe00
1700,Jeremy McNichols,3,3,2021-12-19,25-358,TEN,@,PIT,L 13-19,3,3,25,8.3,0,100.0,8.3,5-162,RB,5-162,McNiJe00
1701,D.K. Metcalf,3,8,2021-11-14,23-335,SEA,@,GNB,L 0-17,8,3,26,8.7,0,37.5,3.3,2-64,WR,2-64,MetcDK00
1702,Sony Michel,3,4,2021-09-26,26-221,LAR,,TAM,W 34-24,4,3,12,4.0,0,75.0,3.0,1-31,RB,1-31,MichSo00
1703,Sony Michel,3,4,2021-12-05,26-291,LAR,,JAX,W 37-7,4,3,8,2.7,0,75.0,2.0,1-31,RB,1-31,MichSo00
1704,Sony Michel,3,5,2022-01-02,26-319,LAR,@,BAL,W 20-19,5,3,25,8.3,0,60.0,5.0,1-31,RB,1-31,MichSo00
1705,Elijah Mitchell,3,3,2021-12-05,23-217,SFO,@,SEA,L 23-30,3,3,18,6.0,0,100.0,6.0,6-194,RB,6-194,MitcEl00
1706,David Montgomery,3,4,2021-09-19,24-104,CHI,,CIN,W 20-17,4,3,18,6.0,0,75.0,4.5,3-73,RB,3-73,MontDa01
1707,David Montgomery,3,3,2021-11-25,24-171,CHI,@,DET,W 16-14,3,3,28,9.3,0,100.0,9.3,3-73,RB,3-73,MontDa01
1708,D.J. Montgomery,3,6,2021-12-12,25-025,NYJ,,NOR,L 9-30,6,3,36,12.0,0,50.0,6.0,,WR,,MontDJ01
1709,Ty Montgomery,3,3,2021-10-03,28-254,NOR,,NYG,L 21-27 (OT),3,3,42,14.0,0,100.0,14.0,3-94,WR,3-94,MontTy01
1710,Darnell Mooney,3,5,2021-10-10,23-346,CHI,@,LVR,W 20-9,5,3,35,11.7,0,60.0,7.0,5-173,WR,5-173,MoonDa00
1711,Darnell Mooney,3,6,2021-11-08,24-010,CHI,@,PIT,L 27-29,6,3,41,13.7,1,50.0,6.8,5-173,WR,5-173,MoonDa00
1712,Chris Moore,3,3,2022-01-09,28-207,HOU,,TEN,L 25-28,3,3,38,12.7,1,100.0,12.7,4-107,WR,4-107,MoorCh00
1713,D.J. Moore,3,7,2021-11-07,24-207,CAR,,NWE,L 6-24,7,3,32,10.7,0,42.9,4.6,1-24,WR,1-24,MoorD.00
1714,D.J. Moore,3,8,2022-01-02,24-263,CAR,@,NOR,L 10-18,8,3,29,9.7,0,37.5,3.6,1-24,WR,1-24,MoorD.00
1715,Elijah Moore,3,6,2021-09-26,21-183,NYJ,@,DEN,L 0-26,6,3,22,7.3,0,50.0,3.7,2-34,WR,2-34,MoorEl00
1716,Elijah Moore,3,6,2021-11-14,21-232,NYJ,,BUF,L 17-45,6,3,44,14.7,1,50.0,7.3,2-34,WR,2-34,MoorEl00
1717,Jason Moore,3,4,2021-12-26,26-186,LAC,@,HOU,L 29-41,4,3,56,18.7,0,75.0,14.0,,WR,,MoorJa02
1718,Rondale Moore,3,3,2021-10-03,21-116,ARI,@,LAR,W 37-20,3,3,28,9.3,0,100.0,9.3,2-49,WR,2-49,MoorRo02
1719,Rondale Moore,3,4,2021-10-17,21-130,ARI,@,CLE,W 37-14,4,3,16,5.3,0,75.0,4.0,2-49,WR,2-49,MoorRo02
1720,Rondale Moore,3,4,2021-10-28,21-141,ARI,,GNB,L 21-24,4,3,24,8.0,0,75.0,6.0,2-49,WR,2-49,MoorRo02
1721,Rondale Moore,3,4,2021-12-13,21-187,ARI,,LAR,L 23-30,4,3,5,1.7,0,75.0,1.3,2-49,WR,2-49,MoorRo02
1722,Rondale Moore,3,3,2021-12-19,21-193,ARI,@,DET,L 12-30,3,3,9,3.0,0,100.0,3.0,2-49,WR,2-49,MoorRo02
1723,Foster Moreau,3,6,2021-12-12,24-220,LVR,@,KAN,L 9-48,6,3,13,4.3,0,50.0,2.2,4-137,TE,4-137,MoreFo00
1724,Zack Moss,3,3,2021-09-26,23-285,BUF,,WAS,W 43-21,3,3,31,10.3,1,100.0,10.3,3-86,RB,3-86,MossZa00
1725,Zack Moss,3,4,2021-10-10,23-299,BUF,@,KAN,W 38-20,4,3,55,18.3,0,75.0,13.8,3-86,RB,3-86,MossZa00
1726,David Njoku,3,5,2021-09-12,25-064,CLE,@,KAN,L 29-33,5,3,76,25.3,0,60.0,15.2,1-29,TE,1-29,NjokDa00
1727,David Njoku,3,3,2021-10-31,25-113,CLE,,PIT,L 10-15,3,3,39,13.0,0,100.0,13.0,1-29,TE,1-29,NjokDa00
1728,David Njoku,3,5,2021-11-28,25-141,CLE,@,BAL,L 10-16,5,3,35,11.7,1,60.0,7.0,1-29,TE,1-29,NjokDa00
1729,David Njoku,3,5,2021-12-20,25-163,CLE,,LVR,L 14-16,5,3,29,9.7,0,60.0,5.8,1-29,TE,1-29,NjokDa00
1730,James O'Shaughnessy,3,5,2021-11-28,29-318,JAX,,ATL,L 14-21,5,3,29,9.7,0,60.0,5.8,5-173,TE,5-173,O'ShJa00
1731,Dare Ogunbowale,3,6,2022-01-09,27-250,JAX,,IND,W 26-11,6,3,25,8.3,0,50.0,4.2,,RB,,OgunDa00
1732,Albert Okwuegbunam,3,3,2021-09-12,23-140,DEN,@,NYG,W 27-13,3,3,16,5.3,1,100.0,5.3,4-118,TE,4-118,OkwuAl00
1733,Albert Okwuegbunam,3,3,2021-10-31,23-189,DEN,,WAS,W 17-10,3,3,34,11.3,0,100.0,11.3,4-118,TE,4-118,OkwuAl00
1734,Albert Okwuegbunam,3,3,2021-11-14,23-203,DEN,,PHI,L 13-30,3,3,77,25.7,0,100.0,25.7,4-118,TE,4-118,OkwuAl00
1735,Albert Okwuegbunam,3,4,2021-12-05,23-224,DEN,@,KAN,L 9-22,4,3,21,7.0,0,75.0,5.3,4-118,TE,4-118,OkwuAl00
1736,Albert Okwuegbunam,3,4,2021-12-19,23-238,DEN,,CIN,L 10-15,4,3,58,19.3,0,75.0,14.5,4-118,TE,4-118,OkwuAl00
1737,K.J. Osborn,3,7,2021-10-03,24-115,MIN,,CLE,L 7-14,7,3,26,8.7,0,42.9,3.7,5-176,WR,5-176,OsboKJ00
1738,K.J. Osborn,3,4,2021-10-10,24-122,MIN,,DET,W 19-17,4,3,14,4.7,0,75.0,3.5,5-176,WR,5-176,OsboKJ00
1739,K.J. Osborn,3,9,2021-12-09,24-182,MIN,,PIT,W 36-28,9,3,83,27.7,1,33.3,9.2,5-176,WR,5-176,OsboKJ00
1740,K.J. Osborn,3,3,2021-12-20,24-193,MIN,@,CHI,W 17-9,3,3,21,7.0,0,100.0,7.0,5-176,WR,5-176,OsboKJ00
1741,K.J. Osborn,3,5,2022-01-02,24-206,MIN,@,GNB,L 10-37,5,3,50,16.7,1,60.0,10.0,5-176,WR,5-176,OsboKJ00
1742,Josh Palmer,3,4,2021-11-14,23-053,LAC,,MIN,L 20-27,4,3,22,7.3,0,75.0,5.5,3-77,,3-77,PalmJo00
1743,Josh Palmer,3,5,2022-01-02,23-102,LAC,,DEN,W 34-13,5,3,16,5.3,0,60.0,3.2,3-77,,3-77,PalmJo00
1744,Donald Parham,3,3,2021-11-07,24-083,LAC,@,PHI,W 27-24,3,3,39,13.0,1,100.0,13.0,,TE,,ParhDo00
1745,Zach Pascal,3,5,2021-10-11,26-297,IND,@,BAL,L 25-31 (OT),5,3,48,16.0,0,60.0,9.6,,WR,,PascZa00
1746,Zach Pascal,3,6,2021-10-24,26-310,IND,@,SFO,W 30-18,6,3,14,4.7,0,50.0,2.3,,WR,,PascZa00
1747,Tim Patrick,3,4,2021-09-19,27-300,DEN,@,JAX,W 23-13,4,3,37,12.3,1,75.0,9.3,,WR,,PatrTi00
1748,Tim Patrick,3,6,2021-10-03,27-314,DEN,,BAL,L 7-23,6,3,39,13.0,0,50.0,6.5,,WR,,PatrTi00
1749,Tim Patrick,3,6,2021-10-17,27-328,DEN,,LVR,L 24-34,6,3,42,14.0,1,50.0,7.0,,WR,,PatrTi00
1750,Tim Patrick,3,3,2021-10-31,27-342,DEN,,WAS,W 17-10,3,3,64,21.3,0,100.0,21.3,,WR,,PatrTi00
1751,Tim Patrick,3,6,2021-11-14,27-356,DEN,,PHI,L 13-30,6,3,14,4.7,0,50.0,2.3,,WR,,PatrTi00
1752,Tim Patrick,3,5,2021-12-19,28-026,DEN,,CIN,L 10-15,5,3,42,14.0,1,60.0,8.4,,WR,,PatrTi00
1753,Cordarrelle Patterson,3,5,2021-12-05,30-263,ATL,,TAM,L 17-30,5,3,18,6.0,0,60.0,3.6,1-29,RB,1-29,PattCo00
1754,Donovan Peoples-Jones,3,5,2022-01-03,22-318,CLE,@,PIT,L 14-26,5,3,76,25.3,0,60.0,15.2,6-187,WR,6-187,PeopDo00
1755,Donovan Peoples-Jones,3,4,2022-01-09,22-324,CLE,,CIN,W 21-16,4,3,38,12.7,0,75.0,9.5,6-187,WR,6-187,PeopDo00
1756,Samaje Perine,3,3,2021-11-21,26-066,CIN,@,LVR,W 32-13,3,3,18,6.0,0,100.0,6.0,4-114,RB,4-114,PeriSa00
1757,Kyle Pitts,3,7,2021-11-07,21-032,ATL,@,NOR,W 27-25,7,3,62,20.7,0,42.9,8.9,1-4,TE,1-4,PittKy00
1758,Kyle Pitts,3,5,2021-11-18,21-043,ATL,,NWE,L 0-25,5,3,29,9.7,0,60.0,5.8,1-4,TE,1-4,PittKy00
1759,Michael Pittman Jr.,3,4,2021-09-12,23-342,IND,,SEA,L 16-28,4,3,29,9.7,0,75.0,7.3,2-34,WR,2-34,PittMi01
1760,Tony Pollard,3,3,2021-09-19,24-142,DAL,@,LAC,W 20-17,3,3,31,10.3,0,100.0,10.3,4-128,RB,4-128,PollTo00
1761,Tony Pollard,3,3,2021-10-17,24-170,DAL,@,NWE,W 35-29 (OT),3,3,22,7.3,0,100.0,7.3,4-128,RB,4-128,PollTo00
1762,Tony Pollard,3,3,2021-12-19,24-233,DAL,@,NYG,W 21-6,3,3,13,4.3,0,100.0,4.3,4-128,RB,4-128,PollTo00
1763,Tony Pollard,3,5,2022-01-02,24-247,DAL,,ARI,L 22-25,5,3,49,16.3,0,60.0,9.8,4-128,RB,4-128,PollTo00
1764,Byron Pringle,3,3,2021-10-17,27-334,KAN,@,WAS,W 31-13,3,3,55,18.3,0,100.0,18.3,,WR,,PrinBy00
1765,Byron Pringle,3,4,2021-12-16,28-029,KAN,@,LAC,W 34-28 (OT),4,3,22,7.3,0,75.0,5.5,,WR,,PrinBy00
1766,Byron Pringle,3,4,2022-01-02,28-046,KAN,@,CIN,L 31-34,4,3,35,11.7,0,75.0,8.8,,WR,,PrinBy00
1767,MyCole Pruitt,3,3,2021-09-19,29-179,TEN,@,SEA,W 33-30 (OT),3,3,43,14.3,0,100.0,14.3,5-143,TE,5-143,PruiMy00
1768,Kalif Raymond,3,4,2021-09-12,27-035,DET,,SFO,L 33-41,4,3,50,16.7,0,75.0,12.5,,WR,,RaymKa00
1769,Kalif Raymond,3,6,2021-10-03,27-056,DET,@,CHI,L 14-24,6,3,46,15.3,2,50.0,7.7,,WR,,RaymKa00
1770,Kalif Raymond,3,4,2021-11-25,27-109,DET,,CHI,L 14-16,4,3,16,5.3,0,75.0,4.0,,WR,,RaymKa00
1771,Kalif Raymond,3,5,2021-12-26,27-140,DET,@,ATL,L 16-20,5,3,12,4.0,0,60.0,2.4,,WR,,RaymKa00
1772,Jalen Reagor,3,5,2021-10-10,22-281,PHI,@,CAR,W 21-18,5,3,24,8.0,0,60.0,4.8,1-21,WR,1-21,ReagJa00
1773,Jalen Reagor,3,3,2021-12-21,22-353,PHI,,WAS,W 27-17,3,3,57,19.0,0,100.0,19.0,1-21,WR,1-21,ReagJa00
1774,Hunter Renfrow,3,5,2021-10-17,25-300,LVR,@,DEN,W 34-24,5,3,36,12.0,0,60.0,7.2,5-149,WR,5-149,RenfHu00
