Rk,Player,Rec,Tgt,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Draft,Pos.,Draft,Player-additional
1451,Jack Doyle,3,5,2021-11-14,31-193,IND,,JAX,W 23-17,5,3,31,10.3,0,60.0,6.2,,TE,,DoylJa00
1452,Jack Doyle,3,5,2021-11-21,31-200,IND,@,BUF,W 41-15,5,3,30,10.0,0,60.0,6.0,,TE,,DoylJa00
1453,Kenyan Drake,3,6,2021-09-26,27-243,LVR,,MIA,W 31-28 (OT),6,3,33,11.0,0,50.0,5.5,3-73,RB,3-73,DrakKe00
1454,Kenyan Drake,3,3,2021-10-24,27-271,LVR,,PHI,W 33-22,3,3,10,3.3,0,100.0,3.3,3-73,RB,3-73,DrakKe00
1455,Devin Duvernay,3,6,2021-10-03,24-021,BAL,@,DEN,W 23-7,6,3,31,10.3,0,50.0,5.2,3-92,WR,3-92,DuveDe00
1456,Devin Duvernay,3,3,2021-12-19,24-098,BAL,,GNB,L 30-31,3,3,13,4.3,0,100.0,4.3,3-92,WR,3-92,DuveDe00
1457,Eric Ebron,3,3,2021-11-21,28-225,PIT,@,LAC,L 37-41,3,3,24,8.0,1,100.0,8.0,1-10,TE,1-10,EbroEr00
1458,Chase Edmonds,3,4,2021-10-10,25-180,ARI,,SFO,W 17-10,4,3,19,6.3,0,75.0,4.8,4-134,RB,4-134,EdmoCh00
1459,Chase Edmonds,3,4,2021-10-17,25-187,ARI,@,CLE,W 37-14,4,3,4,1.3,0,75.0,1.0,4-134,RB,4-134,EdmoCh00
1460,Chase Edmonds,3,4,2021-10-28,25-198,ARI,,GNB,L 21-24,4,3,39,13.0,0,75.0,9.8,4-134,RB,4-134,EdmoCh00
1461,Bryan Edwards,3,3,2021-09-19,22-310,LVR,@,PIT,W 26-17,3,3,40,13.3,0,100.0,13.3,3-81,WR,3-81,EdwaBr01
1462,Bryan Edwards,3,5,2021-09-26,22-317,LVR,,MIA,W 31-28 (OT),5,3,89,29.7,0,60.0,17.8,3-81,WR,3-81,EdwaBr01
1463,Bryan Edwards,3,4,2021-10-24,22-345,LVR,,PHI,W 33-22,4,3,43,14.3,1,75.0,10.8,3-81,WR,3-81,EdwaBr01
1464,Bryan Edwards,3,4,2021-11-14,23-001,LVR,,KAN,L 14-41,4,3,88,29.3,1,75.0,22.0,3-81,WR,3-81,EdwaBr01
1465,Bryan Edwards,3,5,2021-12-05,23-022,LVR,,WAS,L 15-17,5,3,30,10.0,0,60.0,6.0,3-81,WR,3-81,EdwaBr01
1466,Bryan Edwards,3,4,2021-12-20,23-037,LVR,@,CLE,W 16-14,4,3,8,2.7,1,75.0,2.0,3-81,WR,3-81,EdwaBr01
1467,Clyde Edwards-Helaire,3,3,2021-09-12,22-154,KAN,,CLE,W 33-29,3,3,29,9.7,0,100.0,9.7,1-32,RB,1-32,EdwaCl00
1468,Clyde Edwards-Helaire,3,3,2021-12-05,22-238,KAN,,DEN,W 22-9,3,3,28,9.3,0,100.0,9.3,1-32,RB,1-32,EdwaCl00
1469,Clyde Edwards-Helaire,3,3,2021-12-12,22-245,KAN,,LVR,W 48-9,3,3,5,1.7,0,100.0,1.7,1-32,RB,1-32,EdwaCl00
1470,Austin Ekeler,3,5,2021-10-04,26-140,LAC,,LVR,W 28-14,5,3,28,9.3,1,60.0,5.6,,RB,,EkelAu00
1471,Austin Ekeler,3,3,2021-11-07,26-174,LAC,@,PHI,W 27-24,3,3,23,7.7,0,100.0,7.7,,RB,,EkelAu00
1472,Austin Ekeler,3,6,2021-11-14,26-181,LAC,,MIN,L 20-27,6,3,15,5.0,1,50.0,2.5,,RB,,EkelAu00
1473,Austin Ekeler,3,3,2022-01-02,26-230,LAC,,DEN,W 34-13,3,3,54,18.0,0,100.0,18.0,,RB,,EkelAu00
1474,Ezekiel Elliott,3,3,2021-09-27,26-067,DAL,,PHI,W 41-21,3,3,21,7.0,0,100.0,7.0,1-4,RB,1-4,ElliEz00
1475,Ezekiel Elliott,3,3,2021-11-07,26-108,DAL,,DEN,L 16-30,3,3,25,8.3,0,100.0,8.3,1-4,RB,1-4,ElliEz00
1476,Ezekiel Elliott,3,3,2021-11-14,26-115,DAL,,ATL,W 43-3,3,3,15,5.0,0,100.0,5.0,1-4,RB,1-4,ElliEz00
1477,Ezekiel Elliott,3,4,2021-12-19,26-150,DAL,@,NYG,W 21-6,4,3,20,6.7,0,75.0,5.0,1-4,RB,1-4,ElliEz00
1478,Evan Engram,3,5,2021-10-17,27-045,NYG,,LAR,L 11-38,5,3,24,8.0,0,60.0,4.8,1-23,TE,1-23,EngrEv00
1479,Evan Engram,3,4,2021-11-01,27-060,NYG,@,KAN,L 17-20,4,3,15,5.0,1,75.0,3.8,1-23,TE,1-23,EngrEv00
1480,Evan Engram,3,3,2021-11-07,27-066,NYG,,LVR,W 23-16,3,3,38,12.7,1,100.0,12.7,1-23,TE,1-23,EngrEv00
1481,Evan Engram,3,6,2021-11-28,27-087,NYG,,PHI,W 13-7,6,3,37,12.3,0,50.0,6.2,1-23,TE,1-23,EngrEv00
1482,Zach Ertz,3,5,2021-10-24,30-348,ARI,,HOU,W 31-5,5,3,66,22.0,1,60.0,13.2,2-35,TE,2-35,ErtzZa00
1483,Zach Ertz,3,5,2021-11-07,30-362,ARI,@,SFO,W 31-17,5,3,27,9.0,0,60.0,5.4,2-35,TE,2-35,ErtzZa00
1484,D'Wayne Eskridge,3,3,2021-12-05,24-257,SEA,,SFO,W 30-23,3,3,35,11.7,1,100.0,11.7,2-56,WR,2-56,EskrDW00
1485,Chris Evans,3,3,2021-10-17,24-012,CIN,@,DET,W 34-11,3,3,49,16.3,1,100.0,16.3,6-202,RB,6-202,EvanCh02
1486,Mike Evans,3,6,2021-09-09,28-019,TAM,,DAL,W 31-29,6,3,24,8.0,0,50.0,4.0,1-7,WR,1-7,EvanMi00
1487,Mike Evans,3,6,2021-11-28,28-099,TAM,@,IND,W 38-31,6,3,16,5.3,0,50.0,2.7,1-7,WR,1-7,EvanMi00
1488,Gerald Everett,3,3,2021-10-25,27-122,SEA,,NOR,L 10-13,3,3,11,3.7,0,100.0,3.7,2-44,TE,2-44,EverGe00
1489,Gerald Everett,3,4,2021-11-21,27-149,SEA,,ARI,L 13-23,4,3,37,12.3,0,75.0,9.3,2-44,TE,2-44,EverGe00
1490,Gerald Everett,3,5,2022-01-02,27-191,SEA,,DET,W 51-29,5,3,36,12.0,0,60.0,7.2,2-44,TE,2-44,EverGe00
1491,Noah Fant,3,4,2021-10-10,23-324,DEN,@,PIT,L 19-27,4,3,20,6.7,0,75.0,5.0,1-20,TE,1-20,FantNo00
1492,Noah Fant,3,4,2021-11-28,24-008,DEN,,LAC,W 28-13,4,3,12,4.0,0,75.0,3.0,1-20,TE,1-20,FantNo00
1493,Noah Fant,3,4,2021-12-26,24-036,DEN,@,LVR,L 13-17,4,3,30,10.0,0,75.0,7.5,1-20,TE,1-20,FantNo00
1494,Demetric Felton,3,3,2021-10-21,23-097,CLE,,DEN,W 17-14,3,3,21,7.0,0,100.0,7.0,6-211,WR,6-211,FeltDe00
1495,Demetric Felton,3,4,2021-12-20,23-157,CLE,,LVR,L 14-16,4,3,16,5.3,0,75.0,4.0,6-211,WR,6-211,FeltDe00
1496,Anthony Firkser,3,4,2021-09-12,26-205,TEN,,ARI,L 13-38,4,3,19,6.3,0,75.0,4.8,,FB,,FirkAn00
1497,Anthony Firkser,3,5,2021-10-03,26-226,TEN,@,NYJ,L 24-27 (OT),5,3,23,7.7,0,60.0,4.6,,FB,,FirkAn00
1498,Anthony Firkser,3,4,2021-10-10,26-233,TEN,@,JAX,W 37-19,4,3,33,11.0,0,75.0,8.3,,FB,,FirkAn00
1499,Anthony Firkser,3,3,2022-01-02,26-317,TEN,,MIA,W 34-3,3,3,24,8.0,1,100.0,8.0,,FB,,FirkAn00
1500,Dez Fitzpatrick,3,6,2021-11-21,23-339,TEN,,HOU,L 13-22,6,3,35,11.7,1,50.0,5.8,4-109,WR,4-109,FitzDe00
1501,Isaiah Ford,3,3,2021-12-19,25-313,MIA,,NYJ,W 31-24,3,3,51,17.0,0,100.0,17.0,7-237,WR,7-237,FordIs00
1502,Leonard Fournette,3,3,2021-09-26,26-251,TAM,@,LAR,L 24-34,3,3,26,8.7,0,100.0,8.7,1-4,RB,1-4,FourLe00
1503,Leonard Fournette,3,5,2021-10-03,26-258,TAM,@,NWE,W 19-17,5,3,47,15.7,0,60.0,9.4,1-4,RB,1-4,FourLe00
1504,Leonard Fournette,3,5,2021-10-31,26-286,TAM,@,NOR,L 27-36,5,3,17,5.7,0,60.0,3.4,1-4,RB,1-4,FourLe00
1505,Devonta Freeman,3,4,2021-10-11,29-210,BAL,,IND,W 31-25 (OT),4,3,34,11.3,0,75.0,8.5,4-103,RB,4-103,FreeDe00
1506,Devonta Freeman,3,3,2021-10-24,29-223,BAL,,CIN,L 17-41,3,3,25,8.3,0,100.0,8.3,4-103,RB,4-103,FreeDe00
1507,Devonta Freeman,3,4,2021-11-11,29-241,BAL,@,MIA,L 10-22,4,3,23,7.7,0,75.0,5.8,4-103,RB,4-103,FreeDe00
1508,Pat Freiermuth,3,5,2021-09-26,22-336,PIT,,CIN,L 10-24,5,3,22,7.3,1,60.0,4.4,2-55,TE,2-55,FreiPa00
1509,Pat Freiermuth,3,4,2021-12-05,23-041,PIT,,BAL,W 20-19,4,3,26,8.7,0,75.0,6.5,2-55,TE,2-55,FreiPa00
1510,Will Fuller,3,6,2021-09-26,27-163,MIA,@,LVR,L 28-31 (OT),6,3,20,6.7,0,50.0,3.3,1-21,WR,1-21,FullWi01
1511,Russell Gage,3,5,2022-01-02,25-345,ATL,@,BUF,L 15-29,5,3,50,16.7,0,60.0,10.0,6-194,WR,6-194,GageRu00
1512,Kenneth Gainwell,3,4,2021-09-27,22-197,PHI,@,DAL,L 21-41,4,3,32,10.7,0,75.0,8.0,5-150,RB,5-150,GainKe00
1513,Kenneth Gainwell,3,4,2021-11-28,22-259,PHI,@,NYG,L 7-13,4,3,32,10.7,0,75.0,8.0,5-150,RB,5-150,GainKe00
1514,Michael Gallup,3,5,2021-11-14,25-255,DAL,,ATL,W 43-3,5,3,42,14.0,0,60.0,8.4,3-81,WR,3-81,GallMi00
1515,Michael Gallup,3,5,2021-12-19,25-290,DAL,@,NYG,W 21-6,5,3,32,10.7,0,60.0,6.4,3-81,WR,3-81,GallMi00
1516,Michael Gallup,3,4,2022-01-02,25-304,DAL,,ARI,L 22-25,4,3,36,12.0,1,75.0,9.0,3-81,WR,3-81,GallMi00
1517,Myles Gaskin,3,6,2021-09-26,24-223,MIA,@,LVR,L 28-31 (OT),6,3,9,3.0,0,50.0,1.5,7-234,RB,7-234,GaskMy00
1518,Myles Gaskin,3,4,2021-10-31,24-258,MIA,@,BUF,L 11-26,4,3,19,6.3,0,75.0,4.8,7-234,RB,7-234,GaskMy00
1519,Myles Gaskin,3,4,2021-11-21,24-279,MIA,@,NYJ,W 24-17,4,3,7,2.3,1,75.0,1.8,7-234,RB,7-234,GaskMy00
1520,Myles Gaskin,3,3,2022-01-09,24-328,MIA,,NWE,W 33-24,3,3,11,3.7,0,100.0,3.7,7-234,RB,7-234,GaskMy00
1521,Zach Gentry,3,5,2021-10-31,25-051,PIT,@,CLE,W 15-10,5,3,39,13.0,0,60.0,7.8,5-141,TE,5-141,GentZa00
1522,Mike Gesicki,3,6,2021-09-19,25-351,MIA,,BUF,L 0-35,6,3,41,13.7,0,50.0,6.8,2-42,TE,2-42,GesiMi00
1523,Mike Gesicki,3,4,2021-10-31,26-028,MIA,@,BUF,L 11-26,4,3,48,16.0,0,75.0,12.0,2-42,TE,2-42,GesiMi00
1524,Mike Gesicki,3,3,2021-11-28,26-056,MIA,,CAR,W 33-10,3,3,17,5.7,0,100.0,5.7,2-42,TE,2-42,GesiMi00
1525,Mike Gesicki,3,4,2021-12-27,26-085,MIA,@,NOR,W 20-3,4,3,22,7.3,0,75.0,5.5,2-42,TE,2-42,GesiMi00
1526,Antonio Gibson,3,5,2021-09-12,23-081,WAS,,LAC,L 16-20,5,3,18,6.0,0,60.0,3.6,3-66,RB,3-66,GibsAn00
1527,Antonio Gibson,3,3,2021-10-31,23-130,WAS,@,DEN,L 10-17,3,3,20,6.7,0,100.0,6.7,3-66,RB,3-66,GibsAn00
1528,Chris Godwin,3,5,2021-10-03,25-218,TAM,@,NWE,W 19-17,5,3,55,18.3,0,60.0,11.0,3-84,WR,3-84,GodwCh00
1529,Dallas Goedert,3,5,2021-10-24,26-294,PHI,@,LVR,L 22-33,5,3,70,23.3,0,60.0,14.0,2-49,TE,2-49,GoedDa00
1530,Dallas Goedert,3,6,2021-11-07,26-308,PHI,,LAC,L 24-27,6,3,43,14.3,0,50.0,7.2,2-49,TE,2-49,GoedDa00
1531,Kenny Golladay,3,8,2021-09-16,27-317,NYG,@,WAS,L 29-30,8,3,38,12.7,0,37.5,4.8,3-96,WR,3-96,GollKe00
1532,Kenny Golladay,3,7,2021-11-28,28-025,NYG,,PHI,W 13-7,7,3,50,16.7,0,42.9,7.1,3-96,WR,3-96,GollKe00
1533,Kenny Golladay,3,5,2021-12-05,28-032,NYG,@,MIA,L 9-20,5,3,37,12.3,0,60.0,7.4,3-96,WR,3-96,GollKe00
1534,Kenny Golladay,3,8,2021-12-19,28-046,NYG,,DAL,L 6-21,8,3,53,17.7,0,37.5,6.6,3-96,WR,3-96,GollKe00
1535,Kenny Golladay,3,8,2021-12-26,28-053,NYG,@,PHI,L 10-34,8,3,22,7.3,0,37.5,2.8,3-96,WR,3-96,GollKe00
1536,Kenny Golladay,3,5,2022-01-09,28-067,NYG,,WAS,L 7-22,5,3,22,7.3,0,60.0,4.4,3-96,WR,3-96,GollKe00
1537,Melvin Gordon,3,3,2021-09-12,28-152,DEN,@,NYG,W 27-13,3,3,17,5.7,0,100.0,5.7,1-15,RB,1-15,GordMe00
1538,Melvin Gordon,3,3,2021-10-17,28-187,DEN,,LVR,L 24-34,3,3,23,7.7,0,100.0,7.7,1-15,RB,1-15,GordMe00
1539,Melvin Gordon,3,3,2021-10-31,28-201,DEN,,WAS,W 17-10,3,3,15,5.0,1,100.0,5.0,1-15,RB,1-15,GordMe00
1540,Melvin Gordon,3,4,2022-01-02,28-264,DEN,@,LAC,L 13-34,4,3,29,9.7,0,75.0,7.3,1-15,RB,1-15,GordMe00
1541,Derrick Gore,3,3,2021-12-26,27-013,KAN,,PIT,W 36-10,3,3,61,20.3,0,100.0,20.3,,RB,,GoreDe00
1542,Cyril Grayson,3,3,2021-12-26,28-021,TAM,@,CAR,W 32-6,3,3,81,27.0,0,100.0,27.0,,WR,,GrayCy01
1543,A.J. Green,3,6,2021-09-19,33-050,ARI,,MIN,W 34-33,6,3,44,14.7,1,50.0,7.3,1-4,WR,1-4,GreeA.00
1544,A.J. Green,3,3,2021-10-24,33-085,ARI,,HOU,W 31-5,3,3,66,22.0,0,100.0,22.0,1-4,WR,1-4,GreeA.00
1545,A.J. Green,3,6,2022-01-02,33-155,ARI,@,DAL,W 25-22,6,3,74,24.7,0,50.0,12.3,1-4,WR,1-4,GreeA.00
1546,Garrett Griffin,3,3,2021-10-31,27-241,NOR,,TAM,W 36-27,3,3,30,10.0,0,100.0,10.0,,TE,,GrifGa00
1547,Ryan Griffin,3,6,2021-09-12,31-244,NYJ,@,CAR,L 14-19,6,3,22,7.3,0,50.0,3.7,6-201,TE,6-201,GrifRy00
1548,Ryan Griffin,3,4,2021-11-21,31-314,NYJ,,MIA,L 17-24,4,3,39,13.0,0,75.0,9.8,6-201,TE,6-201,GrifRy00
1549,Ryan Griffin,3,4,2021-11-28,31-321,NYJ,@,HOU,W 21-14,4,3,20,6.7,0,75.0,5.0,6-201,TE,6-201,GrifRy00
1550,Jalen Guyton,3,5,2021-09-12,24-097,LAC,@,WAS,W 20-16,5,3,49,16.3,0,60.0,9.8,,WR,,GuytJa01
1551,Jalen Guyton,3,3,2021-12-12,24-188,LAC,,NYG,W 37-21,3,3,87,29.0,1,100.0,29.0,,WR,,GuytJa01
1552,KJ Hamler,3,4,2021-09-12,22-066,DEN,@,NYG,W 27-13,4,3,41,13.7,0,75.0,10.3,2-46,WR,2-46,HamlKJ00
1553,C.J. Ham,3,3,2021-10-31,28-101,MIN,,DAL,L 16-20,3,3,3,1.0,0,100.0,1.0,,FB,,HamxC.00
1554,C.J. Ham,3,3,2021-11-14,28-115,MIN,@,LAC,W 27-20,3,3,13,4.3,0,100.0,4.3,,FB,,HamxC.00
1555,Mecole Hardman,3,3,2021-09-12,23-184,KAN,,CLE,W 33-29,3,3,19,6.3,0,100.0,6.3,2-56,WR,2-56,HardMe00
1556,Mecole Hardman,3,4,2021-09-26,23-198,KAN,,LAC,L 24-30,4,3,33,11.0,1,75.0,8.3,2-56,WR,2-56,HardMe00
1557,Mecole Hardman,3,6,2021-11-07,23-240,KAN,,GNB,W 13-7,6,3,20,6.7,0,50.0,3.3,2-56,WR,2-56,HardMe00
1558,Mecole Hardman,3,5,2021-12-26,23-289,KAN,,PIT,W 36-10,5,3,31,10.3,1,60.0,6.2,2-56,WR,2-56,HardMe00
1559,Deonte Harris,3,3,2021-09-26,23-296,NOR,@,NWE,W 28-13,3,3,31,10.3,0,100.0,10.3,,WR,,HarrDe07
1560,Deonte Harris,3,7,2021-10-31,23-331,NOR,,TAM,W 36-27,7,3,35,11.7,0,42.9,5.0,,WR,,HarrDe07
1561,Deonte Harris,3,4,2021-11-14,23-345,NOR,@,TEN,L 21-23,4,3,84,28.0,0,75.0,21.0,,WR,,HarrDe07
1562,Deonte Harris,3,4,2022-01-09,24-036,NOR,@,ATL,W 30-20,4,3,24,8.0,0,75.0,6.0,,WR,,HarrDe07
1563,Najee Harris,3,3,2021-10-31,23-236,PIT,@,CLE,W 15-10,3,3,29,9.7,0,100.0,9.7,1-24,RB,1-24,HarrNa00
1564,Najee Harris,3,3,2021-11-08,23-244,PIT,,CHI,W 29-27,3,3,16,5.3,0,100.0,5.3,1-24,RB,1-24,HarrNa00
1565,Najee Harris,3,5,2021-11-28,23-264,PIT,@,CIN,L 10-41,5,3,14,4.7,0,60.0,2.8,1-24,RB,1-24,HarrNa00
1566,Najee Harris,3,3,2021-12-09,23-275,PIT,@,MIN,L 28-36,3,3,10,3.3,1,100.0,3.3,1-24,RB,1-24,HarrNa00
1567,Najee Harris,3,3,2022-01-03,23-300,PIT,,CLE,W 26-14,3,3,18,6.0,0,100.0,6.0,1-24,RB,1-24,HarrNa00
1568,Jamycal Hasty,3,6,2021-10-24,25-042,SFO,,IND,L 18-30,6,3,15,5.0,0,50.0,2.5,,RB,,HastJa02
1569,Jamycal Hasty,3,4,2021-11-07,25-056,SFO,,ARI,L 17-31,4,3,11,3.7,0,75.0,2.8,,RB,,HastJa02
1570,Jamycal Hasty,3,3,2021-12-12,25-091,SFO,@,CIN,W 26-23 (OT),3,3,10,3.3,0,100.0,3.3,,RB,,HastJa02
1571,Jamycal Hasty,3,3,2021-12-23,25-102,SFO,@,TEN,L 17-20,3,3,26,8.7,0,100.0,8.7,,RB,,HastJa02
1572,Darrell Henderson,3,5,2021-09-19,24-031,LAR,@,IND,W 27-24,5,3,29,9.7,0,60.0,5.8,3-70,RB,3-70,HendDa00
1573,Darrell Henderson,3,6,2021-10-24,24-066,LAR,,DET,W 28-19,6,3,19,6.3,0,50.0,3.2,3-70,RB,3-70,HendDa00
1574,Darrell Henderson,3,4,2021-11-07,24-080,LAR,,TEN,L 16-28,4,3,3,1.0,0,75.0,0.8,3-70,RB,3-70,HendDa00
