Rk,Player,Rec,Tgt,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Draft,Pos.,Draft,Player-additional
4062,Bryan Edwards,0,4,2021-11-07,22-359,LVR,@,NYG,L 16-23,4,0,0,,0,0.0,0.0,3-81,WR,3-81,EdwaBr01
4063,Bryan Edwards,0,2,2022-01-02,23-050,LVR,@,IND,W 23-20,2,0,0,,0,0.0,0.0,3-81,WR,3-81,EdwaBr01
4064,Ben Ellefson,0,1,2021-10-10,25-039,MIN,,DET,W 19-17,1,0,0,,0,0.0,0.0,,TE,,ElleBe00
4065,Ezekiel Elliott,0,1,2021-10-03,26-073,DAL,,CAR,W 36-28,1,0,0,,0,0.0,0.0,1-4,RB,1-4,ElliEz00
4066,Alex Erickson,0,1,2021-12-26,29-050,CAR,,TAM,L 6-32,1,0,0,,0,0.0,0.0,,WR,,EricAl01
4067,D'Wayne Eskridge,0,1,2021-12-12,24-264,SEA,@,HOU,W 33-13,1,0,0,,0,0.0,0.0,2-56,WR,2-56,EskrDW00
4068,D'Wayne Eskridge,0,4,2021-12-21,24-273,SEA,@,LAR,L 10-20,4,0,0,,0,0.0,0.0,2-56,WR,2-56,EskrDW00
4069,Chris Evans,0,1,2021-12-26,24-082,CIN,,BAL,W 41-21,1,0,0,,0,0.0,0.0,6-202,RB,6-202,EvanCh02
4070,Luke Farrell,0,1,2021-11-07,24-024,JAX,,BUF,W 9-6,1,0,0,,0,0.0,0.0,5-145,TE,5-145,FarrLu00
4071,Demetric Felton,0,1,2021-11-28,23-135,CLE,@,BAL,L 10-16,1,0,0,,0,0.0,0.0,6-211,WR,6-211,FeltDe00
4072,Isaiah Ford,0,1,2021-10-17,25-250,MIA,@,JAX,L 20-23,1,0,0,,0,0.0,0.0,7-237,WR,7-237,FordIs00
4073,Isaiah Ford,0,1,2021-10-31,25-264,MIA,@,BUF,L 11-26,1,0,0,,0,0.0,0.0,7-237,WR,7-237,FordIs00
4074,Isaiah Ford,0,1,2021-11-07,25-271,MIA,,HOU,W 17-9,1,0,0,,0,0.0,0.0,7-237,WR,7-237,FordIs00
4075,Devonta Freeman,0,2,2021-10-17,29-216,BAL,,LAC,W 34-6,2,0,0,,0,0.0,0.0,4-103,RB,4-103,FreeDe00
4076,Royce Freeman,0,1,2021-10-31,25-249,CAR,@,ATL,W 19-13,1,0,0,,0,0.0,0.0,3-71,RB,3-71,FreeRo00
4077,Royce Freeman,0,1,2022-01-02,25-312,HOU,@,SFO,L 7-23,1,0,0,,0,0.0,0.0,3-71,RB,3-71,FreeRo00
4078,Russell Gage,0,2,2021-09-12,25-233,ATL,,PHI,L 6-32,2,0,0,,0,0.0,0.0,6-194,WR,6-194,GageRu00
4079,Russell Gage,0,3,2021-11-14,25-296,ATL,@,DAL,L 3-43,3,0,0,,0,0.0,0.0,6-194,WR,6-194,GageRu00
4080,Kenneth Gainwell,0,1,2021-12-21,22-282,PHI,,WAS,W 27-17,1,0,0,,0,0.0,0.0,5-150,RB,5-150,GainKe00
4081,Wayne Gallman,0,1,2021-10-03,27-002,ATL,,WAS,L 30-34,1,0,0,,0,0.0,0.0,4-140,RB,4-140,GallWa00
4082,Myles Gaskin,0,1,2022-01-02,24-321,MIA,@,TEN,L 3-34,1,0,0,,0,0.0,0.0,7-234,RB,7-234,GaskMy00
4083,Mike Gesicki,0,3,2021-09-12,25-344,MIA,@,NWE,W 17-16,3,0,0,,0,0.0,0.0,2-42,TE,2-42,GesiMi00
4084,Mike Gesicki,0,7,2021-11-11,26-039,MIA,,BAL,W 22-10,7,0,0,,0,0.0,0.0,2-42,TE,2-42,GesiMi00
4085,Reggie Gilliam,0,1,2021-09-26,24-037,BUF,,WAS,W 43-21,1,0,0,,0,0.0,0.0,,FB,,GillRe00
4086,Reggie Gilliam,0,1,2022-01-09,24-142,BUF,,NYJ,W 27-10,1,0,0,,0,0.0,0.0,,FB,,GillRe00
4087,Kenny Golladay,0,3,2021-10-10,27-341,NYG,@,DAL,L 20-44,3,0,0,,0,0.0,0.0,3-96,WR,3-96,GollKe00
4088,Kenny Golladay,0,1,2022-01-02,28-060,NYG,@,CHI,L 3-29,1,0,0,,0,0.0,0.0,3-96,WR,3-96,GollKe00
4089,Marquise Goodwin,0,1,2021-09-26,30-311,CHI,@,CLE,L 6-26,1,0,0,,0,0.0,0.0,3-78,WR,3-78,GoodMa00
4090,Marquise Goodwin,0,2,2021-10-03,30-318,CHI,,DET,W 24-14,2,0,0,,0,0.0,0.0,3-78,WR,3-78,GoodMa00
4091,Marquise Goodwin,0,1,2021-11-25,31-006,CHI,@,DET,W 16-14,1,0,0,,0,0.0,0.0,3-78,WR,3-78,GoodMa00
4092,Marquise Goodwin,0,2,2022-01-02,31-044,CHI,,NYG,W 29-3,2,0,0,,0,0.0,0.0,3-78,WR,3-78,GoodMa00
4093,Josh Gordon,0,1,2021-10-24,30-194,KAN,@,TEN,L 3-27,1,0,0,,0,0.0,0.0,2-1,WR,2-1,GordJo02
4094,Josh Gordon,0,1,2021-11-01,30-202,KAN,,NYG,W 20-17,1,0,0,,0,0.0,0.0,2-1,WR,2-1,GordJo02
4095,Josh Gordon,0,1,2021-11-07,30-208,KAN,,GNB,W 13-7,1,0,0,,0,0.0,0.0,2-1,WR,2-1,GordJo02
4096,Josh Gordon,0,3,2021-12-26,30-257,KAN,,PIT,W 36-10,3,0,0,,0,0.0,0.0,2-1,WR,2-1,GordJo02
4097,Josh Gordon,0,1,2022-01-08,30-270,KAN,@,DEN,W 28-24,1,0,0,,0,0.0,0.0,2-1,WR,2-1,GordJo02
4098,Derrick Gore,0,1,2022-01-08,27-026,KAN,@,DEN,W 28-24,1,0,0,,0,0.0,0.0,,RB,,GoreDe00
4099,Jimmy Graham,0,1,2021-09-26,34-306,CHI,@,CLE,L 6-26,1,0,0,,0,0.0,0.0,3-95,TE,3-95,GrahJi00
4100,Jimmy Graham,0,1,2022-01-02,35-039,CHI,,NYG,W 29-3,1,0,0,,0,0.0,0.0,3-95,TE,3-95,GrahJi00
4101,Kylen Granson,0,1,2021-10-24,23-211,IND,@,SFO,W 30-18,1,0,0,,0,0.0,0.0,4-127,TE,4-127,GranKy00
4102,Noah Gray,0,1,2021-10-03,22-156,KAN,@,PHI,W 42-30,1,0,0,,0,0.0,0.0,5-162,TE,5-162,GrayNo00
4103,Rob Gronkowski,0,1,2021-10-31,32-170,TAM,@,NOR,L 27-36,1,0,0,,0,0.0,0.0,2-42,TE,2-42,GronRo00
4104,Jalen Guyton,0,1,2021-09-26,24-111,LAC,@,KAN,W 30-24,1,0,0,,0,0.0,0.0,,WR,,GuytJa01
4105,Jalen Guyton,0,1,2021-11-14,24-160,LAC,,MIN,L 20-27,1,0,0,,0,0.0,0.0,,WR,,GuytJa01
4106,Damien Harris,0,1,2021-10-31,24-262,NWE,@,LAC,W 27-24,1,0,0,,0,0.0,0.0,3-87,RB,3-87,HarrDa06
4107,Damien Harris,0,1,2021-12-26,24-318,NWE,,BUF,L 21-33,1,0,0,,0,0.0,0.0,3-87,RB,3-87,HarrDa06
4108,Demetrius Harris,0,3,2021-09-12,30-045,ARI,@,TEN,W 38-13,3,0,0,,0,0.0,0.0,,TE,,HarrDe03
4109,N'Keal Harry,0,1,2022-01-09,24-023,NWE,@,MIA,L 24-33,1,0,0,,0,0.0,0.0,1-32,WR,1-32,HarrNK00
4110,Penny Hart,0,1,2021-10-25,25-112,SEA,,NOR,L 10-13,1,0,0,,0,0.0,0.0,,WR,,HartPe01
4111,Penny Hart,0,2,2021-11-14,25-132,SEA,@,GNB,L 0-17,2,0,0,,0,0.0,0.0,,WR,,HartPe01
4112,Penny Hart,0,1,2021-11-21,25-139,SEA,,ARI,L 13-23,1,0,0,,0,0.0,0.0,,WR,,HartPe01
4113,Daniel Helm,0,1,2021-11-25,26-219,LVR,@,DAL,W 36-33 (OT),1,0,0,,0,0.0,0.0,,TE,,HelmDa01
4114,Chris Herndon,0,2,2021-09-12,25-201,MIN,@,CIN,L 24-27 (OT),2,0,0,,0,0.0,0.0,4-107,FB,4-107,HernCh00
4115,Parker Hesse,0,1,2021-09-19,26-116,ATL,@,TAM,L 25-48,1,0,0,,0,0.0,0.0,,DE,,HessPa00
4116,Rashard Higgins,0,3,2021-10-17,27-010,CLE,,ARI,L 14-37,3,0,0,,0,0.0,0.0,5-172,WR,5-172,HiggRa00
4117,Rashard Higgins,0,1,2021-11-14,27-038,CLE,@,NWE,L 7-45,1,0,0,,0,0.0,0.0,5-172,WR,5-172,HiggRa00
4118,Dontrell Hilliard,0,2,2021-12-12,26-289,TEN,,JAX,W 20-0,2,0,0,,0,0.0,0.0,,RB,,HillDo00
4119,Kylin Hill,0,1,2021-10-24,23-067,GNB,,WAS,W 24-10,1,0,0,,0,0.0,0.0,7-256,RB,7-256,HillKy00
4120,Nyheim Hines,0,1,2021-10-11,24-333,IND,@,BAL,L 25-31 (OT),1,0,0,,0,0.0,0.0,4-104,RB,4-104,HineNy00
4121,Kendall Hinton,0,1,2021-11-28,24-282,DEN,,LAC,W 28-13,1,0,0,,0,0.0,0.0,,WR,,HintKe00
4122,Kendall Hinton,0,1,2021-12-19,24-303,DEN,,CIN,L 10-15,1,0,0,,0,0.0,0.0,,WR,,HintKe00
4123,T.J. Hockenson,0,1,2021-11-14,24-134,DET,@,PIT,T 16-16 (OT),1,0,0,,0,0.0,0.0,1-8,TE,1-8,HockTJ00
4124,KhaDarel Hodge,0,2,2021-10-31,26-301,DET,,PHI,L 6-44,2,0,0,,0,0.0,0.0,,WR,,HodgKh00
4125,KhaDarel Hodge,0,1,2021-12-12,26-343,DET,@,DEN,L 10-38,1,0,0,,0,0.0,0.0,,WR,,HodgKh00
4126,Chris Hogan,0,1,2021-09-26,33-337,NOR,@,NWE,W 28-13,1,0,0,,0,0.0,0.0,,WR,,HogaCh00
4127,Chris Hogan,0,1,2021-10-10,33-351,NOR,@,WAS,W 33-22,1,0,0,,0,0.0,0.0,,WR,,HogaCh00
4128,Jacob Hollister,0,1,2021-10-17,27-333,JAX,,MIA,W 23-20,1,0,0,,0,0.0,0.0,,TE,,HollJa03
4129,Mack Hollins,0,1,2021-10-31,28-045,MIA,@,BUF,L 11-26,1,0,0,,0,0.0,0.0,4-118,WR,4-118,HollMa00
4130,Mack Hollins,0,1,2021-11-11,28-056,MIA,,BAL,W 22-10,1,0,0,,0,0.0,0.0,4-118,WR,4-118,HollMa00
4131,Mack Hollins,0,1,2021-11-28,28-073,MIA,,CAR,W 33-10,1,0,0,,0,0.0,0.0,4-118,WR,4-118,HollMa00
4132,Mack Hollins,0,1,2021-12-19,28-094,MIA,,NYJ,W 31-24,1,0,0,,0,0.0,0.0,4-118,WR,4-118,HollMa00
4133,Mack Hollins,0,1,2022-01-02,28-108,MIA,@,TEN,L 3-34,1,0,0,,0,0.0,0.0,4-118,WR,4-118,HollMa00
4134,Mack Hollins,0,1,2022-01-09,28-115,MIA,,NWE,W 33-24,1,0,0,,0,0.0,0.0,4-118,WR,4-118,HollMa00
4135,Austin Hooper,0,3,2021-11-28,27-030,CLE,@,BAL,L 10-16,3,0,0,,0,0.0,0.0,3-81,TE,3-81,HoopAu00
4136,Jesper Horsted,0,1,2021-10-24,24-239,CHI,@,TAM,L 3-38,1,0,0,,0,0.0,0.0,,WR,,HorsJe00
4137,Jordan Howard,0,1,2022-01-02,27-061,PHI,@,WAS,W 20-16,1,0,0,,0,0.0,0.0,5-150,RB,5-150,HowaJo00
4138,O.J. Howard,0,1,2021-10-03,26-319,TAM,@,NWE,W 19-17,1,0,0,,0,0.0,0.0,1-19,TE,1-19,HowaO.00
4139,O.J. Howard,0,1,2021-12-19,27-031,TAM,,NOR,L 0-9,1,0,0,,0,0.0,0.0,1-19,TE,1-19,HowaO.00
4140,Chuba Hubbard,0,1,2021-09-19,22-100,CAR,,NOR,W 26-7,1,0,0,,0,0.0,0.0,4-126,RB,4-126,HubbCh01
4141,Chuba Hubbard,0,1,2021-11-28,22-170,CAR,@,MIA,L 10-33,1,0,0,,0,0.0,0.0,4-126,RB,4-126,HubbCh01
4142,Chuba Hubbard,0,1,2021-12-26,22-198,CAR,,TAM,L 6-32,1,0,0,,0,0.0,0.0,4-126,RB,4-126,HubbCh01
4143,Tommy Hudson,0,1,2021-11-21,24-272,TEN,,HOU,L 13-22,1,0,0,,0,0.0,0.0,,TE,,HudsTo00
4144,Jason Huntley,0,1,2022-01-08,23-263,PHI,,DAL,L 26-51,1,0,0,,0,0.0,0.0,5-172,RB,5-172,HuntJa01
4145,Kareem Hunt,0,1,2021-11-28,26-114,CLE,@,BAL,L 10-16,1,0,0,,0,0.0,0.0,3-86,RB,3-86,HuntKa00
4146,Hayden Hurst,0,1,2021-09-26,28-033,ATL,@,NYG,W 17-14,1,0,0,,0,0.0,0.0,1-25,TE,1-25,HursHa00
4147,Jalen Hurts,0,1,2021-09-19,23-043,PHI,,SFO,L 11-17,1,0,0,,0,0.0,0.0,2-53,QB,2-53,HurtJa00
4148,Carlos Hyde,0,2,2021-09-19,30-364,JAX,,DEN,L 13-23,2,0,0,,0,0.0,0.0,2-57,RB,2-57,HydeCa00
4149,Carlos Hyde,0,1,2021-11-21,31-062,JAX,,SFO,L 10-30,1,0,0,,0,0.0,0.0,2-57,RB,2-57,HydeCa00
4150,Carlos Hyde,0,1,2021-11-28,31-069,JAX,,ATL,L 14-21,1,0,0,,0,0.0,0.0,2-57,RB,2-57,HydeCa00
4151,Godwin Igwebuike,0,1,2021-11-25,27-076,DET,,CHI,L 14-16,1,0,0,,0,0.0,0.0,,DB,,IgweGo00
4152,Godwin Igwebuike,0,1,2022-01-09,27-121,DET,,GNB,W 37-30,1,0,0,,0,0.0,0.0,,DB,,IgweGo00
4153,Alec Ingold,0,1,2021-09-19,25-072,LVR,@,PIT,W 26-17,1,0,0,,0,0.0,0.0,,FB,,IngoAl01
4154,Alec Ingold,0,1,2021-10-17,25-100,LVR,@,DEN,W 34-24,1,0,0,,0,0.0,0.0,,FB,,IngoAl01
4155,Mark Ingram,0,1,2021-09-12,31-265,HOU,,JAX,W 37-21,1,0,0,,0,0.0,0.0,1-28,RB,1-28,IngrMa01
4156,DeSean Jackson,0,1,2021-10-24,34-327,LAR,,DET,W 28-19,1,0,0,,0,0.0,0.0,2-49,WR,2-49,JackDe00
4157,Justin Jackson,0,1,2021-11-21,25-213,LAC,,PIT,W 41-37,1,0,0,,0,0.0,0.0,7-251,RB,7-251,JackJu01
4158,Justin Jackson,0,1,2022-01-09,25-262,LAC,@,LVR,L 32-35 (OT),1,0,0,,0,0.0,0.0,7-251,RB,7-251,JackJu01
4159,Tyree Jackson,0,1,2021-11-21,24-014,PHI,,NOR,W 40-29,1,0,0,,0,0.0,0.0,,QB,,JackTy01
4160,Tyree Jackson,0,1,2021-12-26,24-049,PHI,,NYG,W 34-10,1,0,0,,0,0.0,0.0,,QB,,JackTy01
4161,Jesse James,0,1,2021-11-25,27-174,CHI,@,DET,W 16-14,1,0,0,,0,0.0,0.0,5-160,TE,5-160,JameJe00
4162,Andy Janovich,0,1,2021-09-12,28-112,CLE,@,KAN,L 29-33,1,0,0,,0,0.0,0.0,6-176,RB,6-176,JanoAn00
4163,Blake Jarwin,0,1,2021-10-31,27-107,DAL,@,MIN,W 20-16,1,0,0,,0,0.0,0.0,,TE,,JarwBl00
4164,Jermar Jefferson,0,1,2021-12-05,21-234,DET,,MIN,W 29-27,1,0,0,,0,0.0,0.0,7-257,RB,7-257,JeffJe00
4165,Jauan Jennings,0,2,2021-10-24,24-106,SFO,,IND,L 18-30,2,0,0,,0,0.0,0.0,7-217,WR,7-217,JennJa00
4166,Jauan Jennings,0,1,2021-10-31,24-113,SFO,@,CHI,W 33-22,1,0,0,,0,0.0,0.0,7-217,WR,7-217,JennJa00
4167,Jerry Jeudy,0,4,2021-12-19,22-239,DEN,,CIN,L 10-15,4,0,0,,0,0.0,0.0,1-15,WR,1-15,JeudJe00
4168,Collin Johnson,0,3,2021-10-10,24-017,NYG,@,DAL,L 20-44,3,0,0,,0,0.0,0.0,5-165,WR,5-165,JohnCo01
4169,Collin Johnson,0,1,2021-11-22,24-060,NYG,@,TAM,L 10-30,1,0,0,,0,0.0,0.0,5-165,WR,5-165,JohnCo01
4170,Juwan Johnson,0,1,2021-09-26,25-013,NOR,@,NWE,W 28-13,1,0,0,,0,0.0,0.0,,WR,,JohnJu02
4171,Juwan Johnson,0,1,2021-10-10,25-027,NOR,@,WAS,W 33-22,1,0,0,,0,0.0,0.0,,WR,,JohnJu02
4172,Juwan Johnson,0,1,2021-10-31,25-048,NOR,,TAM,W 36-27,1,0,0,,0,0.0,0.0,,WR,,JohnJu02
4173,Marcus Johnson,0,1,2021-10-18,27-074,TEN,,BUF,W 34-31,1,0,0,,0,0.0,0.0,,WR,,JohnMa07
4174,Marcus Johnson,0,1,2021-10-24,27-080,TEN,,KAN,W 27-3,1,0,0,,0,0.0,0.0,,WR,,JohnMa07
4175,Marcus Johnson,0,1,2021-11-21,27-108,TEN,,HOU,L 13-22,1,0,0,,0,0.0,0.0,,WR,,JohnMa07
4176,Tyler Johnson,0,1,2021-09-09,23-015,TAM,,DAL,W 31-29,1,0,0,,0,0.0,0.0,5-161,WR,5-161,JohnTy00
4177,Tyler Johnson,0,2,2021-10-03,23-039,TAM,@,NWE,W 19-17,2,0,0,,0,0.0,0.0,5-161,WR,5-161,JohnTy00
4178,Ty Johnson,0,1,2021-11-28,24-072,NYJ,@,HOU,W 21-14,1,0,0,,0,0.0,0.0,6-186,RB,6-186,JohnTy02
4179,Ty Johnson,0,1,2022-01-09,24-114,NYJ,@,BUF,L 10-27,1,0,0,,0,0.0,0.0,6-186,RB,6-186,JohnTy02
4180,Tyron Johnson,0,1,2021-09-19,25-254,JAX,,DEN,L 13-23,1,0,0,,0,0.0,0.0,,WR,,JohnTy03
4181,Tyron Johnson,0,1,2021-09-30,25-265,JAX,@,CIN,L 21-24,1,0,0,,0,0.0,0.0,,WR,,JohnTy03
4182,Aaron Jones,0,2,2021-11-07,26-340,GNB,@,KAN,L 7-13,2,0,0,,0,0.0,0.0,5-182,RB,5-182,JoneAa00
4183,Aaron Jones,0,1,2021-11-28,26-361,GNB,,LAR,W 36-28,1,0,0,,0,0.0,0.0,5-182,RB,5-182,JoneAa00
4184,Julio Jones,0,1,2021-12-19,32-314,TEN,@,PIT,L 13-19,1,0,0,,0,0.0,0.0,1-6,WR,1-6,JoneJu02
