Rk,Player,Rec,Tgt,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Draft,Pos.,Draft,Player-additional
2876,Tarik Black,1,2,2022-01-09,23-333,NYJ,@,BUF,L 10-27,2,1,10,10.0,0,50.0,5.0,,WR,,BlacTa00
2877,Christian Blake,1,1,2021-09-19,25-103,ATL,@,TAM,L 25-48,1,1,8,8.0,0,100.0,8.0,,WR,,BlakCh00
2878,Christian Blake,1,1,2021-12-26,25-201,ATL,,DET,W 20-16,1,1,5,5.0,0,100.0,5.0,,WR,,BlakCh00
2879,Kendall Blanton,1,1,2021-11-15,26-005,LAR,@,SFO,L 10-31,1,1,2,2.0,0,100.0,2.0,,TE,,BlanKe01
2880,Kendall Blanton,1,2,2021-12-05,26-025,LAR,,JAX,W 37-7,2,1,6,6.0,0,50.0,3.0,,TE,,BlanKe01
2881,Khari Blasingame,1,1,2021-12-23,25-175,TEN,,SFO,W 20-17,1,1,-1,-1.0,0,100.0,-1.0,,RB,,BlasKh00
2882,Khari Blasingame,1,1,2022-01-09,25-192,TEN,@,HOU,W 28-25,1,1,5,5.0,0,100.0,5.0,,RB,,BlasKh00
2883,C.J. Board,1,1,2021-09-12,27-274,NYG,,DEN,L 13-27,1,1,6,6.0,0,100.0,6.0,,WR,,BoarC.00
2884,C.J. Board,1,2,2021-09-26,27-288,NYG,,ATL,L 14-17,2,1,38,38.0,0,50.0,19.0,,WR,,BoarC.00
2885,Brandon Bolden,1,1,2021-10-17,31-264,NWE,,DAL,L 29-35 (OT),1,1,3,3.0,0,100.0,3.0,,RB,,BoldBr00
2886,Brandon Bolden,1,1,2021-12-06,31-314,NWE,@,BUF,W 14-10,1,1,7,7.0,0,100.0,7.0,,RB,,BoldBr00
2887,Devontae Booker,1,1,2021-09-12,29-108,NYG,,DEN,L 13-27,1,1,6,6.0,0,100.0,6.0,4-136,RB,4-136,BookDe00
2888,Devontae Booker,1,1,2021-09-16,29-112,NYG,@,WAS,L 29-30,1,1,2,2.0,0,100.0,2.0,4-136,RB,4-136,BookDe00
2889,Devontae Booker,1,1,2021-10-03,29-129,NYG,@,NOR,W 27-21 (OT),1,1,6,6.0,0,100.0,6.0,4-136,RB,4-136,BookDe00
2890,Devontae Booker,1,1,2021-11-22,29-179,NYG,@,TAM,L 10-30,1,1,5,5.0,0,100.0,5.0,4-136,RB,4-136,BookDe00
2891,Devontae Booker,1,1,2021-11-28,29-185,NYG,,PHI,W 13-7,1,1,17,17.0,0,100.0,17.0,4-136,RB,4-136,BookDe00
2892,Mike Boone,1,1,2021-10-17,26-079,DEN,,LVR,L 24-34,1,1,3,3.0,0,100.0,3.0,,RB,,BoonMi00
2893,Mike Boone,1,1,2021-12-05,26-128,DEN,@,KAN,L 9-22,1,1,19,19.0,0,100.0,19.0,,RB,,BoonMi00
2894,Kendrick Bourne,1,3,2021-09-12,26-039,NWE,,MIA,L 16-17,3,1,17,17.0,0,33.3,5.7,,WR,,BourKe00
2895,Kendrick Bourne,1,2,2021-10-17,26-074,NWE,,DAL,L 29-35 (OT),2,1,75,75.0,1,50.0,37.5,,WR,,BourKe00
2896,Tyler Boyd,1,3,2021-10-17,26-336,CIN,@,DET,W 34-11,3,1,7,7.0,0,33.3,2.3,2-55,WR,2-55,BoydTy00
2897,Tyler Boyd,1,2,2021-11-07,26-357,CIN,,CLE,L 16-41,2,1,11,11.0,0,50.0,5.5,2-55,WR,2-55,BoydTy00
2898,Miles Boykin,1,1,2021-10-17,25-005,BAL,,LAC,W 34-6,1,1,6,6.0,0,100.0,6.0,3-93,WR,3-93,BoykMi00
2899,Nick Boyle,1,1,2022-01-02,28-319,BAL,,LAR,L 19-20,1,1,2,2.0,0,100.0,2.0,5-171,TE,5-171,BoylNi00
2900,Garrett Bradbury,1,1,2022-01-02,26-196,MIN,@,GNB,L 10-37,1,1,21,21.0,0,100.0,21.0,1-18,C,1-18,BradGa00
2901,Cameron Brate,1,1,2021-09-19,30-078,TAM,,ATL,W 48-25,1,1,8,8.0,0,100.0,8.0,,TE,,BratCa00
2902,Cameron Brate,1,1,2021-10-10,30-099,TAM,,MIA,W 45-17,1,1,12,12.0,0,100.0,12.0,,TE,,BratCa00
2903,Cameron Brate,1,3,2021-11-14,30-134,TAM,@,WAS,L 19-29,3,1,6,6.0,1,33.3,2.0,,TE,,BratCa00
2904,Cameron Brate,1,1,2021-12-05,30-155,TAM,@,ATL,W 30-17,1,1,3,3.0,1,100.0,3.0,,TE,,BratCa00
2905,Matt Breida,1,2,2021-11-21,26-266,BUF,,IND,L 15-41,2,1,16,16.0,0,50.0,8.0,,RB,,BreiMa00
2906,Matt Breida,1,1,2021-12-06,26-281,BUF,,NWE,L 10-14,1,1,5,5.0,0,100.0,5.0,,RB,,BreiMa00
2907,Gary Brightwell,1,1,2021-09-12,22-196,NYG,,DEN,L 13-27,1,1,6,6.0,0,100.0,6.0,6-196,RB,6-196,BrigGa00
2908,A.J. Brown,1,4,2021-11-14,24-137,TEN,,NOR,W 23-21,4,1,16,16.0,0,25.0,4.0,2-51,WR,2-51,BrowAJ00
2909,Antonio Brown,1,3,2021-09-19,33-071,TAM,,ATL,W 48-25,3,1,17,17.0,0,33.3,5.7,6-195,WR,6-195,BrowAn04
2910,Dyami Brown,1,4,2021-09-12,21-315,WAS,,LAC,L 16-20,4,1,-2,-2.0,0,25.0,-0.5,3-82,WR,3-82,BrowDy00
2911,Dyami Brown,1,2,2021-10-03,21-336,WAS,@,ATL,W 34-30,2,1,19,19.0,0,50.0,9.5,3-82,WR,3-82,BrowDy00
2912,Dyami Brown,1,1,2021-12-05,22-034,WAS,@,LVR,W 17-15,1,1,6,6.0,0,100.0,6.0,3-82,WR,3-82,BrowDy00
2913,Dyami Brown,1,1,2022-01-02,22-062,WAS,,PHI,L 16-20,1,1,25,25.0,0,100.0,25.0,3-82,WR,3-82,BrowDy00
2914,Malcolm Brown,1,1,2021-10-03,28-141,MIA,,IND,L 17-27,1,1,4,4.0,0,100.0,4.0,,RB,,BrowMa03
2915,Malcolm Brown,1,1,2021-10-17,28-155,MIA,@,JAX,L 20-23,1,1,7,7.0,0,100.0,7.0,,RB,,BrowMa03
2916,Malcolm Brown,1,1,2021-10-24,28-162,MIA,,ATL,L 28-30,1,1,-1,-1.0,0,100.0,-1.0,,RB,,BrowMa03
2917,Noah Brown,1,1,2021-09-27,25-264,DAL,,PHI,W 41-21,1,1,9,9.0,0,100.0,9.0,7-239,WR,7-239,BrowNo00
2918,Noah Brown,1,2,2021-10-31,25-298,DAL,@,MIN,W 20-16,2,1,7,7.0,0,50.0,3.5,7-239,WR,7-239,BrowNo00
2919,Noah Brown,1,1,2021-11-14,25-312,DAL,,ATL,W 43-3,1,1,18,18.0,0,100.0,18.0,7-239,WR,7-239,BrowNo00
2920,Pharaoh Brown,1,2,2021-10-03,27-152,HOU,@,BUF,L 0-40,2,1,6,6.0,0,50.0,3.0,,TE,,BrowPh01
2921,Pharaoh Brown,1,1,2022-01-02,27-243,HOU,@,SFO,L 7-23,1,1,9,9.0,0,100.0,9.0,,TE,,BrowPh01
2922,Harrison Bryant,1,2,2021-09-12,23-142,CLE,@,KAN,L 29-33,2,1,17,17.0,0,50.0,8.5,4-115,TE,4-115,BryaHa00
2923,Harrison Bryant,1,2,2021-10-03,23-163,CLE,@,MIN,W 14-7,2,1,3,3.0,0,50.0,1.5,4-115,TE,4-115,BryaHa00
2924,Harrison Bryant,1,2,2021-10-21,23-181,CLE,,DEN,W 17-14,2,1,15,15.0,0,50.0,7.5,4-115,TE,4-115,BryaHa00
2925,Harrison Bryant,1,1,2021-12-25,23-246,CLE,@,GNB,L 22-24,1,1,1,1.0,1,100.0,1.0,4-115,TE,4-115,BryaHa00
2926,Harrison Bryant,1,1,2022-01-03,23-255,CLE,@,PIT,L 14-26,1,1,1,1.0,1,100.0,1.0,4-115,TE,4-115,BryaHa00
2927,Harrison Bryant,1,3,2022-01-09,23-261,CLE,,CIN,W 21-16,3,1,9,9.0,0,33.3,3.0,4-115,TE,4-115,BryaHa00
2928,Rex Burkhead,1,2,2021-09-12,31-072,HOU,,JAX,W 37-21,2,1,6,6.0,0,50.0,3.0,6-190,RB,6-190,BurkRe00
2929,Rex Burkhead,1,1,2021-09-23,31-083,HOU,,CAR,L 9-24,1,1,5,5.0,0,100.0,5.0,6-190,RB,6-190,BurkRe00
2930,Rex Burkhead,1,2,2021-12-05,31-156,HOU,,IND,L 0-31,2,1,15,15.0,0,50.0,7.5,6-190,RB,6-190,BurkRe00
2931,Rex Burkhead,1,3,2021-12-19,31-170,HOU,@,JAX,W 30-16,3,1,6,6.0,0,33.3,2.0,6-190,RB,6-190,BurkRe00
2932,Michael Burton,1,1,2021-09-19,29-230,KAN,@,BAL,L 35-36,1,1,11,11.0,0,100.0,11.0,5-168,RB,5-168,BurtMi00
2933,Damiere Byrd,1,1,2021-10-24,28-270,CHI,@,TAM,L 3-38,1,1,10,10.0,0,100.0,10.0,,WR,,ByrdDa00
2934,Damiere Byrd,1,2,2021-11-21,28-298,CHI,,BAL,L 13-16,2,1,3,3.0,0,50.0,1.5,,WR,,ByrdDa00
2935,Damiere Byrd,1,3,2021-12-26,28-333,CHI,@,SEA,W 25-24,3,1,11,11.0,0,33.3,3.7,,WR,,ByrdDa00
2936,Damiere Byrd,1,2,2022-01-02,28-340,CHI,,NYG,W 29-3,2,1,23,23.0,0,50.0,11.5,,WR,,ByrdDa00
2937,Jason Cabinda,1,1,2021-09-20,25-187,DET,@,GNB,L 17-35,1,1,4,4.0,0,100.0,4.0,,LB,,CabiJa00
2938,Jason Cabinda,1,1,2021-12-19,25-277,DET,,ARI,W 30-12,1,1,6,6.0,1,100.0,6.0,,LB,,CabiJa00
2939,Marquez Callaway,1,2,2021-09-12,23-169,NOR,,GNB,W 38-3,2,1,14,14.0,0,50.0,7.0,,WR,,CallMa01
2940,Marquez Callaway,1,4,2021-11-21,23-239,NOR,@,PHI,L 29-40,4,1,26,26.0,1,25.0,6.5,,WR,,CallMa01
2941,Marquez Callaway,1,4,2021-12-02,23-250,NOR,,DAL,L 17-27,4,1,13,13.0,0,25.0,3.3,,WR,,CallMa01
2942,Parris Campbell,1,3,2021-09-12,24-058,IND,,SEA,L 16-28,3,1,24,24.0,0,33.3,8.0,2-59,WR,2-59,CampPa00
2943,Parris Campbell,1,1,2021-10-17,24-093,IND,,HOU,W 31-3,1,1,51,51.0,1,100.0,51.0,2-59,WR,2-59,CampPa00
2944,Chris Carson,1,1,2021-10-03,27-017,SEA,@,SFO,W 28-21,1,1,1,1.0,0,100.0,1.0,7-249,RB,7-249,CarsCh00
2945,Cethan Carter,1,1,2021-09-19,26-014,MIA,,BUF,L 0-35,1,1,8,8.0,0,100.0,8.0,,TE,,CartCe00
2946,Cethan Carter,1,1,2021-10-17,26-042,MIA,@,JAX,L 20-23,1,1,8,8.0,0,100.0,8.0,,TE,,CartCe00
2947,DeAndre Carter,1,1,2021-10-03,28-176,WAS,@,ATL,W 34-30,1,1,24,24.0,0,100.0,24.0,,WR,,CartDe02
2948,DeAndre Carter,1,1,2021-10-24,28-197,WAS,@,GNB,L 10-24,1,1,4,4.0,0,100.0,4.0,,WR,,CartDe02
2949,DeAndre Carter,1,1,2021-12-05,28-239,WAS,@,LVR,W 17-15,1,1,6,6.0,0,100.0,6.0,,WR,,CartDe02
2950,DeAndre Carter,1,2,2021-12-26,28-260,WAS,@,DAL,L 14-56,2,1,5,5.0,0,50.0,2.5,,WR,,CartDe02
2951,Michael Carter,1,2,2021-09-12,22-128,NYJ,@,CAR,L 14-19,2,1,14,14.0,0,50.0,7.0,4-107,RB,4-107,CartMi03
2952,Michael Carter,1,3,2021-10-03,22-149,NYJ,,TEN,W 27-24 (OT),3,1,-4,-4.0,0,33.3,-1.3,4-107,RB,4-107,CartMi03
2953,Michael Carter,1,2,2021-11-04,22-181,NYJ,@,IND,L 30-45,2,1,37,37.0,0,50.0,18.5,4-107,RB,4-107,CartMi03
2954,Michael Carter,1,1,2021-11-21,22-198,NYJ,,MIA,L 17-24,1,1,2,2.0,0,100.0,2.0,4-107,RB,4-107,CartMi03
2955,Michael Carter,1,2,2021-12-19,22-226,NYJ,@,MIA,L 24-31,2,1,2,2.0,0,50.0,1.0,4-107,RB,4-107,CartMi03
2956,Michael Carter,1,1,2022-01-02,22-240,NYJ,,TAM,L 24-28,1,1,9,9.0,0,100.0,9.0,4-107,RB,4-107,CartMi03
2957,Quintez Cephus,1,1,2021-09-26,23-178,DET,,BAL,L 17-19,1,1,8,8.0,0,100.0,8.0,5-166,WR,5-166,CephQu00
2958,DJ Chark,1,4,2021-09-19,24-361,JAX,,DEN,L 13-23,4,1,19,19.0,0,25.0,4.8,2-61,WR,2-61,CharDJ00
2959,Ja'Marr Chase,1,4,2021-12-19,21-293,CIN,@,DEN,W 15-10,4,1,3,3.0,0,25.0,0.8,1-5,WR,1-5,ChasJa00
2960,Nick Chubb,1,1,2021-09-19,25-266,CLE,,HOU,W 31-21,1,1,3,3.0,0,100.0,3.0,2-35,RB,2-35,ChubNi00
2961,Nick Chubb,1,1,2021-10-03,25-280,CLE,@,MIN,W 14-7,1,1,5,5.0,0,100.0,5.0,2-35,RB,2-35,ChubNi00
2962,Nick Chubb,1,1,2021-10-10,25-287,CLE,@,LAC,L 42-47,1,1,9,9.0,0,100.0,9.0,2-35,RB,2-35,ChubNi00
2963,Nick Chubb,1,1,2021-10-31,25-308,CLE,,PIT,L 10-15,1,1,8,8.0,0,100.0,8.0,2-35,RB,2-35,ChubNi00
2964,Nick Chubb,1,1,2021-12-20,25-358,CLE,,LVR,L 14-16,1,1,2,2.0,0,100.0,2.0,2-35,RB,2-35,ChubNi00
2965,Nick Chubb,1,1,2022-01-09,26-013,CLE,,CIN,W 21-16,1,1,2,2.0,0,100.0,2.0,2-35,RB,2-35,ChubNi00
2966,Corey Clement,1,1,2021-11-14,27-012,DAL,,ATL,W 43-3,1,1,5,5.0,0,100.0,5.0,,RB,,ClemCo00
2967,Corey Clement,1,2,2021-12-12,27-040,DAL,@,WAS,W 27-20,2,1,2,2.0,0,50.0,1.0,,RB,,ClemCo00
2968,Randall Cobb,1,1,2021-09-12,31-021,GNB,@,NOR,L 3-38,1,1,32,32.0,0,100.0,32.0,2-64,WR,2-64,CobbRa00
2969,Randall Cobb,1,2,2021-11-21,31-091,GNB,@,MIN,L 31-34,2,1,15,15.0,0,50.0,7.5,2-64,WR,2-64,CobbRa00
2970,Keelan Cole,1,2,2021-10-24,28-187,NYJ,@,NWE,L 13-54,2,1,6,6.0,0,50.0,3.0,,WR,,ColeKe00
2971,Keelan Cole,1,6,2021-11-14,28-208,NYJ,,BUF,L 17-45,6,1,18,18.0,0,16.7,3.0,,WR,,ColeKe00
2972,Keelan Cole,1,6,2021-12-12,28-236,NYJ,,NOR,L 9-30,6,1,27,27.0,0,16.7,4.5,,WR,,ColeKe00
2973,Keelan Cole,1,2,2021-12-19,28-243,NYJ,@,MIA,L 24-31,2,1,9,9.0,0,50.0,4.5,,WR,,ColeKe00
2974,Tevin Coleman,1,1,2021-11-21,28-219,NYJ,,MIA,L 17-24,1,1,2,2.0,0,100.0,2.0,3-73,RB,3-73,ColeTe01
2975,Tevin Coleman,1,1,2021-12-26,28-254,NYJ,,JAX,W 26-21,1,1,4,4.0,0,100.0,4.0,3-73,RB,3-73,ColeTe01
2976,Alex Collins,1,1,2021-10-17,27-052,SEA,@,PIT,L 20-23 (OT),1,1,-3,-3.0,0,100.0,-3.0,5-171,RB,5-171,CollAl00
2977,Alex Collins,1,1,2021-10-25,27-060,SEA,,NOR,L 10-13,1,1,9,9.0,0,100.0,9.0,5-171,RB,5-171,CollAl00
2978,Alex Collins,1,1,2021-11-14,27-080,SEA,@,GNB,L 0-17,1,1,8,8.0,0,100.0,8.0,5-171,RB,5-171,CollAl00
