Rk,Player,Rec,Tgt,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Draft,Pos.,Draft,Player-additional
666,Najee Harris,5,5,2021-09-19,23-194,PIT,,LVR,L 17-26,5,5,43,8.6,1,100.0,8.6,1-24,RB,1-24,HarrNa00
667,Najee Harris,5,6,2021-11-21,23-257,PIT,@,LAC,L 37-41,6,5,20,4.0,0,83.3,3.3,1-24,RB,1-24,HarrNa00
668,Najee Harris,5,5,2021-12-05,23-271,PIT,,BAL,W 20-19,5,5,36,7.2,0,100.0,7.2,1-24,RB,1-24,HarrNa00
669,Najee Harris,5,7,2021-12-26,23-292,PIT,@,KAN,L 10-36,7,5,17,3.4,0,71.4,2.4,1-24,RB,1-24,HarrNa00
670,Darrell Henderson,5,6,2021-10-03,24-045,LAR,,ARI,L 20-37,6,5,27,5.4,0,83.3,4.5,3-70,RB,3-70,HendDa00
671,Hunter Henry,5,6,2021-09-26,26-293,NWE,,NOR,L 13-28,6,5,36,7.2,0,83.3,6.0,2-35,TE,2-35,HenrHu00
672,Hunter Henry,5,6,2022-01-09,27-033,NWE,@,MIA,L 24-33,6,5,86,17.2,0,83.3,14.3,2-35,TE,2-35,HenrHu00
673,Khalil Herbert,5,5,2021-10-24,23-186,CHI,@,TAM,L 3-38,5,5,33,6.6,0,100.0,6.6,6-217,RB,6-217,HerbKh00
674,Tyler Higbee,5,6,2021-09-12,28-254,LAR,,CHI,W 34-14,6,5,68,13.6,0,83.3,11.3,4-110,TE,4-110,HigbTy00
675,Tyler Higbee,5,5,2021-09-26,28-268,LAR,,TAM,W 34-24,5,5,40,8.0,1,100.0,8.0,4-110,TE,4-110,HigbTy00
676,Tyler Higbee,5,5,2021-10-17,28-289,LAR,@,NYG,W 38-11,5,5,36,7.2,0,100.0,7.2,4-110,TE,4-110,HigbTy00
677,Tyler Higbee,5,8,2021-10-24,28-296,LAR,,DET,W 28-19,8,5,46,9.2,0,62.5,5.8,4-110,TE,4-110,HigbTy00
678,Tyler Higbee,5,10,2021-11-07,28-310,LAR,,TEN,L 16-28,10,5,51,10.2,0,50.0,5.1,4-110,TE,4-110,HigbTy00
679,Tyler Higbee,5,6,2021-12-05,28-338,LAR,,JAX,W 37-7,6,5,48,9.6,0,83.3,8.0,4-110,TE,4-110,HigbTy00
680,Tyler Higbee,5,6,2021-12-26,28-359,LAR,@,MIN,W 30-23,6,5,41,8.2,0,83.3,6.8,4-110,TE,4-110,HigbTy00
681,Rashard Higgins,5,6,2021-12-25,27-079,CLE,@,GNB,L 22-24,6,5,58,11.6,0,83.3,9.7,5-172,WR,5-172,HiggRa00
682,Tee Higgins,5,7,2021-10-10,22-265,CIN,,GNB,L 22-25 (OT),7,5,32,6.4,0,71.4,4.6,2-33,WR,2-33,HiggTe00
683,Tee Higgins,5,7,2021-12-12,22-328,CIN,,SFO,L 23-26 (OT),7,5,114,22.8,0,71.4,16.3,2-33,WR,2-33,HiggTe00
684,Tyreek Hill,5,7,2021-09-26,27-209,KAN,,LAC,L 24-30,7,5,56,11.2,0,71.4,8.0,5-165,WR,5-165,HillTy00
685,Nyheim Hines,5,6,2021-09-26,24-318,IND,@,TEN,L 16-25,6,5,54,10.8,0,83.3,9.0,4-104,RB,4-104,HineNy00
686,Kendall Hinton,5,5,2021-10-17,24-240,DEN,,LVR,L 24-34,5,5,37,7.4,0,100.0,7.4,,WR,,HintKe00
687,KhaDarel Hodge,5,10,2022-01-02,26-364,DET,@,SEA,L 29-51,10,5,76,15.2,0,50.0,7.6,,WR,,HodgKh00
688,Austin Hooper,5,5,2021-09-19,26-325,CLE,,HOU,W 31-21,5,5,40,8.0,0,100.0,8.0,3-81,TE,3-81,HoopAu00
689,Austin Hooper,5,6,2021-12-12,27-044,CLE,,BAL,W 24-22,6,5,30,6.0,1,83.3,5.0,3-81,TE,3-81,HoopAu00
690,DeAndre Hopkins,5,13,2021-12-13,29-190,ARI,,LAR,L 23-30,13,5,54,10.8,0,38.5,4.2,1-27,WR,1-27,HopkDe00
691,Chuba Hubbard,5,6,2021-10-10,22-121,CAR,,PHI,L 18-21,6,5,33,6.6,0,83.3,5.5,4-126,RB,4-126,HubbCh01
692,Kareem Hunt,5,6,2021-10-10,26-065,CLE,@,LAC,L 42-47,6,5,28,5.6,0,83.3,4.7,3-86,RB,3-86,HuntKa00
693,Mark Ingram,5,5,2021-11-07,31-321,NOR,,ATL,L 25-27,5,5,21,4.2,0,100.0,4.2,1-28,RB,1-28,IngrMa01
694,Josh Jacobs,5,5,2021-10-04,23-235,LVR,@,LAC,L 14-28,5,5,17,3.4,0,100.0,3.4,1-24,RB,1-24,JacoJo01
695,Josh Jacobs,5,5,2021-11-14,23-276,LVR,,KAN,L 14-41,5,5,20,4.0,0,100.0,4.0,1-24,RB,1-24,JacoJo01
696,Josh Jacobs,5,7,2021-11-21,23-283,LVR,,CIN,L 13-32,7,5,24,4.8,0,71.4,3.4,1-24,RB,1-24,JacoJo01
697,Josh Jacobs,5,6,2021-12-12,23-304,LVR,@,KAN,L 9-48,6,5,46,9.2,0,83.3,7.7,1-24,RB,1-24,JacoJo01
698,Justin Jefferson,5,9,2021-09-12,22-088,MIN,@,CIN,L 24-27 (OT),9,5,71,14.2,0,55.6,7.9,1-22,WR,1-22,JeffJu00
699,Justin Jefferson,5,7,2022-01-09,22-207,MIN,,CHI,W 31-17,7,5,107,21.4,1,71.4,15.3,1-22,WR,1-22,JeffJu00
700,Jerry Jeudy,5,6,2021-12-12,22-232,DEN,,DET,W 38-10,6,5,47,9.4,0,83.3,7.8,1-15,WR,1-15,JeudJe00
701,Collin Johnson,5,7,2021-09-26,24-003,NYG,,ATL,L 14-17,7,5,51,10.2,0,71.4,7.3,5-165,WR,5-165,JohnCo01
702,David Johnson,5,6,2021-10-10,29-298,HOU,,NWE,L 22-25,6,5,46,9.2,0,83.3,7.7,3-86,RB,3-86,JohnDa08
703,David Johnson,5,6,2021-10-24,29-312,HOU,@,ARI,L 5-31,6,5,27,5.4,0,83.3,4.5,3-86,RB,3-86,JohnDa08
704,Diontae Johnson,5,10,2021-09-12,25-069,PIT,@,BUF,W 23-16,10,5,36,7.2,1,50.0,3.6,3-66,WR,3-66,JohnDi01
705,Diontae Johnson,5,6,2021-11-08,25-126,PIT,,CHI,W 29-27,6,5,56,11.2,0,83.3,9.3,3-66,WR,3-66,JohnDi01
706,Diontae Johnson,5,10,2021-12-09,25-157,PIT,@,MIN,L 28-36,10,5,76,15.2,0,50.0,7.6,3-66,WR,3-66,JohnDi01
707,Diontae Johnson,5,5,2021-12-19,25-167,PIT,,TEN,W 19-13,5,5,38,7.6,0,100.0,7.6,3-66,WR,3-66,JohnDi01
708,Marcus Johnson,5,6,2021-11-14,27-101,TEN,,NOR,W 23-21,6,5,100,20.0,0,83.3,16.7,,WR,,JohnMa07
709,Tyler Johnson,5,6,2021-10-31,23-067,TAM,@,NOR,L 27-36,6,5,65,13.0,0,83.3,10.8,5-161,WR,5-161,JohnTy00
710,Tyler Johnson,5,7,2022-01-09,23-137,TAM,,CAR,W 41-17,7,5,22,4.4,0,71.4,3.1,5-161,WR,5-161,JohnTy00
711,Ty Johnson,5,6,2021-10-31,24-044,NYJ,,CIN,W 34-31,6,5,71,14.2,1,83.3,11.8,6-186,RB,6-186,JohnTy02
712,Ty Johnson,5,8,2021-11-14,24-058,NYJ,,BUF,L 17-45,8,5,36,7.2,0,62.5,4.5,6-186,RB,6-186,JohnTy02
713,Aaron Jones,5,5,2021-10-24,26-326,GNB,,WAS,W 24-10,5,5,20,4.0,0,100.0,4.0,5-182,RB,5-182,JoneAa00
714,Aaron Jones,5,6,2021-12-25,27-023,GNB,,CLE,W 24-22,6,5,21,4.2,0,83.3,3.5,5-182,RB,5-182,JoneAa00
715,Aaron Jones,5,6,2022-01-02,27-031,GNB,,MIN,W 37-10,6,5,30,6.0,0,83.3,5.0,5-182,RB,5-182,JoneAa00
716,Julio Jones,5,9,2022-01-09,32-335,TEN,@,HOU,W 28-25,9,5,58,11.6,1,55.6,6.4,1-6,WR,1-6,JoneJu02
717,Marvin Jones,5,9,2021-09-12,31-184,JAX,@,HOU,L 21-37,9,5,77,15.4,1,55.6,8.6,5-166,WR,5-166,JoneMa02
718,Marvin Jones,5,8,2021-10-31,31-233,JAX,@,SEA,L 7-31,8,5,35,7.0,0,62.5,4.4,5-166,WR,5-166,JoneMa02
719,Zay Jones,5,7,2021-11-25,26-240,LVR,@,DAL,W 36-33 (OT),7,5,59,11.8,0,71.4,8.4,2-37,WR,2-37,JoneZa00
720,Zay Jones,5,7,2021-12-12,26-257,LVR,@,KAN,L 9-48,7,5,25,5.0,0,71.4,3.6,2-37,WR,2-37,JoneZa00
721,Zay Jones,5,8,2022-01-09,26-285,LVR,,LAC,W 35-32 (OT),8,5,27,5.4,0,62.5,3.4,2-37,WR,2-37,JoneZa00
722,Alvin Kamara,5,8,2021-10-10,26-077,NOR,@,WAS,W 33-22,8,5,51,10.2,1,62.5,6.4,3-67,RB,3-67,KamaAl00
723,Alvin Kamara,5,6,2022-01-02,26-161,NOR,,CAR,W 18-10,6,5,68,13.6,1,83.3,11.3,3-67,RB,3-67,KamaAl00
724,Travis Kelce,5,8,2021-11-07,32-033,KAN,,GNB,W 13-7,8,5,68,13.6,1,62.5,8.5,3-63,TE,3-63,KelcTr00
725,Travis Kelce,5,8,2021-11-21,32-047,KAN,,DAL,W 19-9,8,5,74,14.8,0,62.5,9.3,3-63,TE,3-63,KelcTr00
726,Travis Kelce,5,7,2022-01-02,32-089,KAN,@,CIN,L 31-34,7,5,25,5.0,1,71.4,3.6,3-63,TE,3-63,KelcTr00
727,Christian Kirk,5,5,2021-09-12,24-298,ARI,@,TEN,W 38-13,5,5,70,14.0,2,100.0,14.0,2-47,WR,2-47,KirkCh01
728,Christian Kirk,5,5,2021-10-10,24-326,ARI,,SFO,W 17-10,5,5,39,7.8,0,100.0,7.8,2-47,WR,2-47,KirkCh01
729,Christian Kirk,5,8,2021-10-17,24-333,ARI,@,CLE,W 37-14,8,5,75,15.0,1,62.5,9.4,2-47,WR,2-47,KirkCh01
730,George Kittle,5,7,2021-11-15,28-037,SFO,,LAR,W 31-10,7,5,50,10.0,1,71.4,7.1,5-146,TE,5-146,KittGe00
731,George Kittle,5,7,2022-01-09,28-092,SFO,@,LAR,W 27-24 (OT),7,5,10,2.0,0,71.4,1.4,5-146,TE,5-146,KittGe00
732,Cole Kmet,5,7,2021-09-12,22-186,CHI,@,LAR,L 14-34,7,5,42,8.4,0,71.4,6.0,2-43,TE,2-43,KmetCo00
733,Cole Kmet,5,6,2021-10-24,22-228,CHI,@,TAM,L 3-38,6,5,43,8.6,0,83.3,7.2,2-43,TE,2-43,KmetCo00
734,Dawson Knox,5,8,2021-10-03,24-323,BUF,,HOU,W 40-0,8,5,37,7.4,2,62.5,4.6,3-96,TE,3-96,KnoxDa00
735,Cooper Kupp,5,13,2021-10-03,28-110,LAR,,ARI,L 20-37,13,5,64,12.8,0,38.5,4.9,3-69,WR,3-69,KuppCo00
736,Jarvis Landry,5,5,2021-09-12,28-288,CLE,@,KAN,L 29-33,5,5,71,14.2,0,100.0,14.2,2-63,WR,2-63,LandJa00
737,Jarvis Landry,5,8,2021-10-21,28-327,CLE,,DEN,W 17-14,8,5,37,7.4,0,62.5,4.6,2-63,WR,2-63,LandJa00
738,Jarvis Landry,5,10,2021-10-31,28-337,CLE,,PIT,L 10-15,10,5,65,13.0,0,50.0,6.5,2-63,WR,2-63,LandJa00
739,Jarvis Landry,5,10,2021-12-12,29-014,CLE,,BAL,W 24-22,10,5,41,8.2,1,50.0,4.1,2-63,WR,2-63,LandJa00
740,Allen Lazard,5,6,2021-10-24,25-317,GNB,,WAS,W 24-10,6,5,60,12.0,1,83.3,10.0,,WR,,LazaAl00
741,Allen Lazard,5,6,2022-01-09,26-029,GNB,@,DET,L 30-37,6,5,75,15.0,2,83.3,12.5,,WR,,LazaAl00
742,Tyler Lockett,5,10,2021-10-07,29-009,SEA,,LAR,L 17-26,10,5,57,11.4,0,50.0,5.7,3-69,WR,3-69,LockTy00
743,Tyler Lockett,5,9,2021-12-12,29-075,SEA,@,HOU,W 33-13,9,5,142,28.4,1,55.6,15.8,3-69,WR,3-69,LockTy00
744,Tyler Lockett,5,5,2022-01-09,29-103,SEA,@,ARI,W 38-30,5,5,98,19.6,2,100.0,19.6,3-69,WR,3-69,LockTy00
745,Christian McCaffrey,5,6,2021-09-19,25-104,CAR,,NOR,W 26-7,6,5,65,13.0,0,83.3,10.8,1-8,RB,1-8,McCaCh01
746,J.D. McKissic,5,6,2021-09-16,28-032,WAS,,NYG,W 30-29,6,5,83,16.6,0,83.3,13.8,,RB,,McKiJ.00
747,J.D. McKissic,5,5,2021-10-03,28-049,WAS,@,ATL,W 34-30,5,5,44,8.8,1,100.0,8.8,,RB,,McKiJ.00
748,J.D. McKissic,5,5,2021-11-29,28-106,WAS,,SEA,W 17-15,5,5,26,5.2,1,100.0,5.2,,RB,,McKiJ.00
749,Terry McLaurin,5,7,2021-11-21,26-067,WAS,@,CAR,W 27-21,7,5,103,20.6,1,71.4,14.7,3-76,WR,3-76,McLaTe00
750,D.K. Metcalf,5,5,2021-10-07,23-297,SEA,,LAR,L 17-26,5,5,98,19.6,2,100.0,19.6,2-64,WR,2-64,MetcDK00
751,D.K. Metcalf,5,8,2021-12-05,23-356,SEA,,SFO,W 30-23,8,5,60,12.0,0,62.5,7.5,2-64,WR,2-64,MetcDK00
752,D.K. Metcalf,5,11,2022-01-09,24-026,SEA,@,ARI,W 38-30,11,5,58,11.6,0,45.5,5.3,2-64,WR,2-64,MetcDK00
753,Jakobi Meyers,5,6,2021-10-17,24-342,NWE,,DAL,L 29-35 (OT),6,5,44,8.8,0,83.3,7.3,,WR,,MeyeJa01
754,Jakobi Meyers,5,7,2021-10-24,24-349,NWE,,NYJ,W 54-13,7,5,44,8.8,0,71.4,6.3,,WR,,MeyeJa01
755,Jakobi Meyers,5,8,2021-11-28,25-019,NWE,,TEN,W 36-13,8,5,98,19.6,0,62.5,12.3,,WR,,MeyeJa01
756,Elijah Mitchell,5,5,2021-11-07,23-189,SFO,,ARI,L 17-31,5,5,43,8.6,0,100.0,8.6,6-194,RB,6-194,MitcEl00
757,Elijah Mitchell,5,6,2021-11-28,23-210,SFO,,MIN,W 34-26,6,5,35,7.0,0,83.3,5.8,6-194,RB,6-194,MitcEl00
758,Joe Mixon,5,6,2021-10-17,25-085,CIN,@,DET,W 34-11,6,5,59,11.8,1,83.3,9.8,2-48,RB,2-48,MixoJo00
759,Joe Mixon,5,5,2021-11-07,25-106,CIN,,CLE,L 16-41,5,5,46,9.2,0,100.0,9.2,2-48,RB,2-48,MixoJo00
760,David Montgomery,5,6,2021-12-20,24-196,CHI,,MIN,L 9-17,6,5,23,4.6,0,83.3,3.8,3-73,RB,3-73,MontDa01
761,Ty Montgomery,5,7,2021-11-25,28-307,NOR,,BUF,L 6-31,7,5,31,6.2,0,71.4,4.4,3-94,WR,3-94,MontTy01
762,Darnell Mooney,5,7,2021-09-12,23-318,CHI,@,LAR,L 14-34,7,5,26,5.2,0,71.4,3.7,5-173,WR,5-173,MoonDa00
763,Darnell Mooney,5,7,2021-10-03,23-339,CHI,,DET,W 24-14,7,5,125,25.0,0,71.4,17.9,5-173,WR,5-173,MoonDa00
764,Darnell Mooney,5,8,2021-10-17,23-353,CHI,,GNB,L 14-24,8,5,45,9.0,1,62.5,5.6,5-173,WR,5-173,MoonDa00
765,Darnell Mooney,5,16,2021-11-21,24-023,CHI,,BAL,L 13-16,16,5,121,24.2,1,31.3,7.6,5-173,WR,5-173,MoonDa00
766,Darnell Mooney,5,8,2021-11-25,24-027,CHI,@,DET,W 16-14,8,5,123,24.6,0,62.5,15.4,5-173,WR,5-173,MoonDa00
767,Darnell Mooney,5,7,2021-12-05,24-037,CHI,,ARI,L 22-33,7,5,27,5.4,0,71.4,3.9,5-173,WR,5-173,MoonDa00
768,Darnell Mooney,5,7,2021-12-20,24-052,CHI,,MIN,L 9-17,7,5,63,12.6,0,71.4,9.0,5-173,WR,5-173,MoonDa00
769,Darnell Mooney,5,9,2021-12-26,24-058,CHI,@,SEA,W 25-24,9,5,57,11.4,0,55.6,6.3,5-173,WR,5-173,MoonDa00
770,Chris Moore,5,5,2021-10-10,28-116,HOU,,NWE,L 22-25,5,5,109,21.8,1,100.0,21.8,4-107,WR,4-107,MoorCh00
771,D.J. Moore,5,7,2021-10-10,24-179,CAR,,PHI,L 18-21,7,5,42,8.4,0,71.4,6.0,1-24,WR,1-24,MoorD.00
772,D.J. Moore,5,13,2021-10-17,24-186,CAR,,MIN,L 28-34 (OT),13,5,73,14.6,0,38.5,5.6,1-24,WR,1-24,MoorD.00
773,D.J. Moore,5,7,2021-11-21,24-221,CAR,,WAS,L 21-27,7,5,50,10.0,1,71.4,7.1,1-24,WR,1-24,MoorD.00
774,D.J. Moore,5,12,2021-12-26,24-256,CAR,,TAM,L 6-32,12,5,55,11.0,0,41.7,4.6,1-24,WR,1-24,MoorD.00
775,Rondale Moore,5,6,2021-10-10,21-123,ARI,,SFO,W 17-10,6,5,59,11.8,0,83.3,9.8,2-49,WR,2-49,MoorRo02
