Rk,Player,Rec,Tgt,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Draft,Pos.,Draft,Player-additional
883,Saquon Barkley,4,8,2021-12-19,24-313,NYG,,DAL,L 6-21,8,4,24,6.0,0,50.0,3.0,1-2,RB,1-2,BarkSa00
884,Rashod Bateman,4,6,2021-10-17,21-322,BAL,,LAC,W 34-6,6,4,29,7.3,0,66.7,4.8,1-27,WR,1-27,BateRa00
885,Rashod Bateman,4,4,2021-11-28,21-364,BAL,,CLE,W 16-10,4,4,31,7.8,0,100.0,7.8,1-27,WR,1-27,BateRa00
886,Rashod Bateman,4,5,2021-12-26,22-027,BAL,@,CIN,L 21-41,5,4,26,6.5,1,80.0,5.2,1-27,WR,1-27,BateRa00
887,Cole Beasley,4,4,2021-09-19,32-146,BUF,@,MIA,W 35-0,4,4,36,9.0,0,100.0,9.0,,WR,,BeasCo00
888,Cole Beasley,4,5,2021-11-21,32-209,BUF,,IND,L 15-41,5,4,23,5.8,0,80.0,4.6,,WR,,BeasCo00
889,Cole Beasley,4,8,2021-12-19,32-237,BUF,,CAR,W 31-14,8,4,35,8.8,0,50.0,4.4,,WR,,BeasCo00
890,Cole Beasley,4,5,2022-01-09,32-258,BUF,,NYJ,W 27-10,5,4,31,7.8,0,80.0,6.2,,WR,,BeasCo00
891,Odell Beckham Jr.,4,8,2021-12-26,29-051,LAR,@,MIN,W 30-23,8,4,37,9.3,1,50.0,4.6,1-12,WR,1-12,BeckOd00
892,Eno Benjamin,4,4,2022-01-09,22-271,ARI,,SEA,L 30-38,4,4,25,6.3,0,100.0,6.3,7-222,RB,7-222,BenjEn00
893,Brandon Bolden,4,4,2021-10-10,31-257,NWE,@,HOU,W 25-22,4,4,6,1.5,0,100.0,1.5,,RB,,BoldBr00
894,Brandon Bolden,4,4,2021-11-28,31-306,NWE,,TEN,W 36-13,4,4,54,13.5,0,100.0,13.5,,RB,,BoldBr00
895,Devontae Booker,4,4,2021-10-17,29-143,NYG,,LAR,L 11-38,4,4,28,7.0,0,100.0,7.0,4-136,RB,4-136,BookDe00
896,Devontae Booker,4,4,2021-12-05,29-192,NYG,@,MIA,L 9-20,4,4,18,4.5,0,100.0,4.5,4-136,RB,4-136,BookDe00
897,Devontae Booker,4,5,2021-12-12,29-199,NYG,@,LAC,L 21-37,5,4,28,7.0,0,80.0,5.6,4-136,RB,4-136,BookDe00
898,Devontae Booker,4,4,2021-12-26,29-213,NYG,@,PHI,L 10-34,4,4,19,4.8,0,100.0,4.8,4-136,RB,4-136,BookDe00
899,Kendrick Bourne,4,4,2021-10-24,26-081,NWE,,NYJ,W 54-13,4,4,68,17.0,0,100.0,17.0,,WR,,BourKe00
900,Kendrick Bourne,4,7,2021-10-31,26-088,NWE,@,LAC,W 27-24,7,4,38,9.5,0,57.1,5.4,,WR,,BourKe00
901,Kendrick Bourne,4,4,2021-11-14,26-102,NWE,,CLE,W 45-7,4,4,98,24.5,1,100.0,24.5,,WR,,BourKe00
902,Kendrick Bourne,4,4,2021-11-18,26-106,NWE,@,ATL,W 25-0,4,4,42,10.5,0,100.0,10.5,,WR,,BourKe00
903,Tyler Boyd,4,6,2021-09-26,26-315,CIN,@,PIT,W 24-10,6,4,36,9.0,1,66.7,6.0,2-55,WR,2-55,BoydTy00
904,Tyler Boyd,4,5,2021-10-10,26-329,CIN,,GNB,L 22-25 (OT),5,4,24,6.0,0,80.0,4.8,2-55,WR,2-55,BoydTy00
905,Tyler Boyd,4,7,2021-10-24,26-343,CIN,@,BAL,W 41-17,7,4,39,9.8,0,57.1,5.6,2-55,WR,2-55,BoydTy00
906,Tyler Boyd,4,5,2021-12-12,27-027,CIN,,SFO,L 23-26 (OT),5,4,55,13.8,0,80.0,11.0,2-55,WR,2-55,BoydTy00
907,Tyler Boyd,4,6,2022-01-02,27-048,CIN,,KAN,W 34-31,6,4,36,9.0,1,66.7,6.0,2-55,WR,2-55,BoydTy00
908,Cameron Brate,4,5,2021-09-26,30-085,TAM,@,LAR,L 24-34,5,4,35,8.8,0,80.0,7.0,,TE,,BratCa00
909,A.J. Brown,4,8,2021-09-12,24-074,TEN,,ARI,L 13-38,8,4,49,12.3,1,50.0,6.1,2-51,WR,2-51,BrowAJ00
910,A.J. Brown,4,6,2022-01-09,24-193,TEN,@,HOU,W 28-25,6,4,68,17.0,1,66.7,11.3,2-51,WR,2-51,BrowAJ00
911,Marquise Brown,4,5,2021-10-03,24-121,BAL,@,DEN,W 23-7,5,4,91,22.8,1,80.0,18.2,1-25,WR,1-25,BrowMa04
912,Marquise Brown,4,5,2021-10-17,24-135,BAL,,LAC,W 34-6,5,4,35,8.8,0,80.0,7.0,1-25,WR,1-25,BrowMa04
913,Pharaoh Brown,4,5,2021-09-12,27-131,HOU,,JAX,W 37-21,5,4,67,16.8,0,80.0,13.4,,TE,,BrowPh01
914,Pharaoh Brown,4,5,2021-12-05,27-215,HOU,,IND,L 0-31,5,4,23,5.8,0,80.0,4.6,,TE,,BrowPh01
915,Harrison Bryant,4,4,2021-09-19,23-149,CLE,,HOU,W 31-21,4,4,49,12.3,0,100.0,12.3,4-115,TE,4-115,BryaHa00
916,Rex Burkhead,4,4,2021-12-12,31-163,HOU,,SEA,L 13-33,4,4,26,6.5,0,100.0,6.5,6-190,RB,6-190,BurkRe00
917,Damiere Byrd,4,5,2021-11-25,28-302,CHI,@,DET,W 16-14,5,4,42,10.5,0,80.0,8.4,,WR,,ByrdDa00
918,Marquez Callaway,4,5,2021-09-26,23-183,NOR,@,NWE,W 28-13,5,4,41,10.3,1,80.0,8.2,,WR,,CallMa01
919,Marquez Callaway,4,8,2021-10-10,23-197,NOR,@,WAS,W 33-22,8,4,85,21.3,2,50.0,10.6,,WR,,CallMa01
920,Marquez Callaway,4,5,2021-12-27,23-275,NOR,,MIA,L 3-20,5,4,46,11.5,0,80.0,9.2,,WR,,CallMa01
921,Parris Campbell,4,6,2021-10-11,24-087,IND,@,BAL,L 25-31 (OT),6,4,56,14.0,0,66.7,9.3,2-59,WR,2-59,CampPa00
922,DeAndre Carter,4,8,2021-10-10,28-183,WAS,,NOR,L 22-33,8,4,62,15.5,0,50.0,7.8,,WR,,CartDe02
923,DeAndre Carter,4,5,2021-11-29,28-233,WAS,,SEA,W 17-15,5,4,42,10.5,0,80.0,8.4,,WR,,CartDe02
924,Michael Carter,4,6,2021-11-14,22-191,NYJ,,BUF,L 17-45,6,4,43,10.8,0,66.7,7.2,4-107,RB,4-107,CartMi03
925,Quintez Cephus,4,7,2021-09-20,23-172,DET,@,GNB,L 17-35,7,4,63,15.8,1,57.1,9.0,5-166,WR,5-166,CephQu00
926,Quintez Cephus,4,5,2021-10-03,23-185,DET,@,CHI,L 14-24,5,4,83,20.8,0,80.0,16.6,5-166,WR,5-166,CephQu00
927,Ja'Marr Chase,4,5,2021-09-26,21-209,CIN,@,PIT,W 24-10,5,4,65,16.3,2,80.0,13.0,1-5,WR,1-5,ChasJa00
928,Ja'Marr Chase,4,6,2021-10-17,21-230,CIN,@,DET,W 34-11,6,4,97,24.3,0,66.7,16.2,1-5,WR,1-5,ChasJa00
929,Chase Claypool,4,5,2021-10-31,23-116,PIT,@,CLE,W 15-10,5,4,45,11.3,0,80.0,9.0,2-49,WR,2-49,ClayCh01
930,Chase Claypool,4,6,2021-12-26,23-172,PIT,@,KAN,L 10-36,6,4,41,10.3,0,66.7,6.8,2-49,WR,2-49,ClayCh01
931,Corey Clement,4,4,2022-01-08,27-067,DAL,@,PHI,W 51-26,4,4,22,5.5,1,100.0,5.5,,RB,,ClemCo00
932,Randall Cobb,4,5,2021-11-28,31-098,GNB,,LAR,W 36-28,5,4,95,23.8,1,80.0,19.0,2-64,WR,2-64,CobbRa00
933,Nico Collins,4,6,2021-10-17,22-212,HOU,@,IND,L 3-31,6,4,44,11.0,0,66.7,7.3,3-89,WR,3-89,CollNi00
934,Nico Collins,4,4,2021-10-31,22-226,HOU,,LAR,L 22-38,4,4,55,13.8,0,100.0,13.8,3-89,WR,3-89,CollNi00
935,Tyler Conklin,4,4,2021-09-12,26-044,MIN,@,CIN,L 24-27 (OT),4,4,41,10.3,0,100.0,10.3,5-157,TE,5-157,ConkTy00
936,Tyler Conklin,4,6,2021-10-03,26-065,MIN,,CLE,L 7-14,6,4,18,4.5,0,66.7,3.0,5-157,TE,5-157,ConkTy00
937,Tyler Conklin,4,5,2021-12-26,26-149,MIN,,LAR,L 23-30,5,4,44,11.0,0,80.0,8.8,5-157,TE,5-157,ConkTy00
938,Chris Conley,4,5,2021-11-21,29-027,HOU,@,TEN,W 22-13,5,4,37,9.3,0,80.0,7.4,3-76,WR,3-76,ConlCh00
939,Jared Cook,4,7,2021-10-17,34-193,LAC,@,BAL,L 6-34,7,4,25,6.3,1,57.1,3.6,3-89,TE,3-89,CookJa02
940,Jared Cook,4,4,2021-11-07,34-214,LAC,@,PHI,W 27-24,4,4,48,12.0,0,100.0,12.0,3-89,TE,3-89,CookJa02
941,Jared Cook,4,7,2022-01-09,34-277,LAC,@,LVR,L 32-35 (OT),7,4,80,20.0,0,57.1,11.4,3-89,TE,3-89,CookJa02
942,Amari Cooper,4,4,2021-11-14,27-150,DAL,,ATL,W 43-3,4,4,51,12.8,0,100.0,12.8,1-4,WR,1-4,CoopAm00
943,Jamison Crowder,4,6,2021-10-10,28-115,NYJ,@,ATL,L 20-27,6,4,24,6.0,0,66.7,4.0,4-105,WR,4-105,CrowJa00
944,Jamison Crowder,4,6,2021-10-24,28-129,NYJ,@,NWE,L 13-54,6,4,34,8.5,0,66.7,5.7,4-105,WR,4-105,CrowJa00
945,Jamison Crowder,4,6,2021-12-05,28-171,NYJ,,PHI,L 18-33,6,4,62,15.5,0,66.7,10.3,4-105,WR,4-105,CrowJa00
946,DeeJay Dallas,4,4,2021-12-26,23-101,SEA,,CHI,L 24-25,4,4,23,5.8,0,100.0,5.8,4-144,RB,4-144,DallDe00
947,Corey Davis,4,7,2021-10-03,26-265,NYJ,,TEN,W 27-24 (OT),7,4,111,27.8,1,57.1,15.9,1-5,WR,1-5,DaviCo03
948,Corey Davis,4,7,2021-10-10,26-272,NYJ,@,ATL,L 20-27,7,4,45,11.3,0,57.1,6.4,1-5,WR,1-5,DaviCo03
949,Corey Davis,4,6,2021-10-24,26-286,NYJ,@,NWE,L 13-54,6,4,47,11.8,1,66.7,7.8,1-5,WR,1-5,DaviCo03
950,Gabriel Davis,4,5,2021-10-31,22-213,BUF,,MIA,W 26-11,5,4,29,7.3,1,80.0,5.8,4-128,WR,4-128,DaviGa01
951,Mike Davis,4,4,2021-09-26,28-219,ATL,@,NYG,W 17-14,4,4,20,5.0,0,100.0,5.0,4-126,RB,4-126,DaviMi01
952,Mike Davis,4,4,2021-12-05,28-289,ATL,,TAM,L 17-30,4,4,37,9.3,0,100.0,9.3,4-126,RB,4-126,DaviMi01
953,Stefon Diggs,4,8,2021-09-19,27-294,BUF,@,MIA,W 35-0,8,4,60,15.0,1,50.0,7.5,5-146,WR,5-146,DiggSt00
954,Stefon Diggs,4,6,2021-11-21,27-357,BUF,,IND,L 15-41,6,4,23,5.8,2,66.7,3.8,5-146,WR,5-146,DiggSt00
955,Stefon Diggs,4,7,2021-12-06,28-007,BUF,,NWE,L 10-14,7,4,51,12.8,0,57.1,7.3,5-146,WR,5-146,DiggSt00
956,Stefon Diggs,4,7,2021-12-19,28-020,BUF,,CAR,W 31-14,7,4,35,8.8,1,57.1,5.0,5-146,WR,5-146,DiggSt00
957,AJ Dillon,4,4,2021-10-10,23-161,GNB,@,CIN,W 25-22 (OT),4,4,49,12.3,1,100.0,12.3,2-62,RB,2-62,DillAJ00
958,AJ Dillon,4,4,2021-11-07,23-189,GNB,@,KAN,L 7-13,4,4,44,11.0,0,100.0,11.0,2-62,RB,2-62,DillAJ00
959,Devin Duvernay,4,4,2021-10-11,24-029,BAL,,IND,W 31-25 (OT),4,4,45,11.3,0,100.0,11.3,3-92,WR,3-92,DuveDe00
960,Devin Duvernay,4,4,2021-11-11,24-060,BAL,@,MIA,L 10-22,4,4,28,7.0,0,100.0,7.0,3-92,WR,3-92,DuveDe00
961,Devin Duvernay,4,6,2021-11-21,24-070,BAL,@,CHI,W 16-13,6,4,37,9.3,0,66.7,6.2,3-92,WR,3-92,DuveDe00
962,Chase Edmonds,4,4,2021-09-12,25-152,ARI,@,TEN,W 38-13,4,4,43,10.8,0,100.0,10.8,4-134,RB,4-134,EdmoCh00
963,Chase Edmonds,4,5,2021-10-03,25-173,ARI,@,LAR,W 37-20,5,4,19,4.8,0,80.0,3.8,4-134,RB,4-134,EdmoCh00
964,Bryan Edwards,4,5,2021-09-13,22-304,LVR,,BAL,W 33-27 (OT),5,4,81,20.3,0,80.0,16.2,3-81,WR,3-81,EdwaBr01
965,Bryan Edwards,4,5,2022-01-09,23-057,LVR,,LAC,W 35-32 (OT),5,4,63,15.8,0,80.0,12.6,3-81,WR,3-81,EdwaBr01
966,Austin Ekeler,4,7,2021-10-17,26-153,LAC,@,BAL,L 6-34,7,4,48,12.0,0,57.1,6.9,,RB,,EkelAu00
967,Austin Ekeler,4,4,2021-12-16,26-213,LAC,,KAN,L 28-34 (OT),4,4,23,5.8,0,100.0,5.8,,RB,,EkelAu00
968,Ezekiel Elliott,4,6,2021-10-31,26-101,DAL,@,MIN,W 20-16,6,4,23,5.8,0,66.7,3.8,1-4,RB,1-4,ElliEz00
969,Evan Engram,4,4,2021-10-10,27-038,NYG,@,DAL,L 20-44,4,4,55,13.8,0,100.0,13.8,1-23,TE,1-23,EngrEv00
970,Evan Engram,4,5,2021-12-05,27-094,NYG,@,MIA,L 9-20,5,4,61,15.3,0,80.0,12.2,1-23,TE,1-23,EngrEv00
971,Evan Engram,4,5,2021-12-19,27-108,NYG,,DAL,L 6-21,5,4,33,8.3,0,80.0,6.6,1-23,TE,1-23,EngrEv00
972,Evan Engram,4,5,2021-12-26,27-115,NYG,@,PHI,L 10-34,5,4,17,4.3,1,80.0,3.4,1-23,TE,1-23,EngrEv00
973,Zach Ertz,4,7,2021-09-27,30-321,PHI,@,DAL,L 21-41,7,4,53,13.3,1,57.1,7.6,2-35,TE,2-35,ErtzZa00
974,Zach Ertz,4,6,2021-10-14,30-338,PHI,,TAM,L 22-28,6,4,29,7.3,1,66.7,4.8,2-35,TE,2-35,ErtzZa00
975,Zach Ertz,4,4,2021-10-28,30-352,ARI,,GNB,L 21-24,4,4,42,10.5,0,100.0,10.5,2-35,TE,2-35,ErtzZa00
976,Zach Ertz,4,6,2021-11-14,31-004,ARI,,CAR,L 10-34,6,4,46,11.5,0,66.7,7.7,2-35,TE,2-35,ErtzZa00
