Rk,Player,Rec,Tgt,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Draft,Pos.,Draft,Player-additional
1882,C.J. Uzomah,3,3,2021-10-17,28-276,CIN,@,DET,W 34-11,3,3,15,5.0,1,100.0,5.0,5-157,TE,5-157,UzomC.00
1883,C.J. Uzomah,3,3,2021-10-24,28-283,CIN,@,BAL,W 41-17,3,3,91,30.3,2,100.0,30.3,5-157,TE,5-157,UzomC.00
1884,C.J. Uzomah,3,3,2021-11-28,28-318,CIN,,PIT,W 41-10,3,3,9,3.0,0,100.0,3.0,5-157,TE,5-157,UzomC.00
1885,C.J. Uzomah,3,6,2021-12-05,28-325,CIN,,LAC,L 22-41,6,3,20,6.7,0,50.0,3.3,5-157,TE,5-157,UzomC.00
1886,C.J. Uzomah,3,4,2021-12-19,28-339,CIN,@,DEN,W 15-10,4,3,18,6.0,0,75.0,4.5,5-157,TE,5-157,UzomC.00
1887,Marquez Valdes-Scantling,3,8,2021-09-12,26-337,GNB,@,NOR,L 3-38,8,3,17,5.7,0,37.5,2.1,5-174,WR,5-174,ValdMa00
1888,Marquez Valdes-Scantling,3,4,2021-09-26,26-351,GNB,@,SFO,W 30-28,4,3,59,19.7,1,75.0,14.8,5-174,WR,5-174,ValdMa00
1889,Marquez Valdes-Scantling,3,5,2021-12-12,27-063,GNB,,CHI,W 45-30,5,3,20,6.7,0,60.0,4.0,5-174,WR,5-174,ValdMa00
1890,Nick Vannett,3,4,2021-12-02,28-271,NOR,,DAL,L 17-27,4,3,48,16.0,0,75.0,12.0,3-94,TE,3-94,VannNi00
1891,Nick Vannett,3,6,2021-12-12,28-281,NOR,@,NYJ,W 30-9,6,3,44,14.7,0,50.0,7.3,3-94,TE,3-94,VannNi00
1892,Jaylen Waddle,3,4,2021-10-03,22-312,MIA,,IND,L 17-27,4,3,33,11.0,0,75.0,8.3,1-6,WR,1-6,WaddJa00
1893,Jaylen Waddle,3,7,2022-01-02,23-038,MIA,@,TEN,L 3-34,7,3,47,15.7,0,42.9,6.7,1-6,WR,1-6,WaddJa00
1894,James Washington,3,5,2021-09-26,25-177,PIT,,CIN,L 10-24,5,3,20,6.7,0,60.0,4.0,2-60,WR,2-60,WashJa00
1895,James Washington,3,5,2021-12-19,25-261,PIT,,TEN,W 19-13,5,3,36,12.0,0,60.0,7.2,2-60,WR,2-60,WashJa00
1896,Quez Watkins,3,3,2021-09-12,23-095,PHI,@,ATL,W 32-6,3,3,23,7.7,0,100.0,7.7,6-200,WR,6-200,WatkQu00
1897,Quez Watkins,3,7,2021-10-03,23-116,PHI,,KAN,L 30-42,7,3,33,11.0,0,42.9,4.7,6-200,WR,6-200,WatkQu00
1898,Quez Watkins,3,3,2021-10-10,23-123,PHI,@,CAR,W 21-18,3,3,48,16.0,0,100.0,16.0,6-200,WR,6-200,WatkQu00
1899,Quez Watkins,3,5,2021-10-14,23-127,PHI,,TAM,L 22-28,5,3,44,14.7,0,60.0,8.8,6-200,WR,6-200,WatkQu00
1900,Quez Watkins,3,3,2021-12-05,23-179,PHI,@,NYJ,W 33-18,3,3,60,20.0,0,100.0,20.0,6-200,WR,6-200,WatkQu00
1901,Quez Watkins,3,3,2021-12-26,23-200,PHI,,NYG,W 34-10,3,3,43,14.3,0,100.0,14.3,6-200,WR,6-200,WatkQu00
1902,Sammy Watkins,3,4,2021-11-21,28-160,BAL,@,CHI,W 16-13,4,3,48,16.0,0,75.0,12.0,1-4,WR,1-4,WatkSa00
1903,Antoine Wesley,3,3,2021-11-07,24-016,ARI,@,SFO,W 31-17,3,3,62,20.7,0,100.0,20.7,,WR,,WeslAn01
1904,Antoine Wesley,3,8,2021-12-19,24-058,ARI,@,DET,L 12-30,8,3,19,6.3,0,37.5,2.4,,WR,,WeslAn01
1905,Dede Westbrook,3,4,2021-10-10,27-323,MIN,,DET,W 19-17,4,3,18,6.0,0,75.0,4.5,4-110,WR,4-110,WestDe00
1906,Nick Westbrook-Ikhine,3,8,2021-10-03,24-196,TEN,@,NYJ,L 24-27 (OT),8,3,29,9.7,0,37.5,3.6,,WR,,WestNi00
1907,Nick Westbrook-Ikhine,3,3,2021-10-18,24-211,TEN,,BUF,W 34-31,3,3,27,9.0,0,100.0,9.0,,WR,,WestNi00
1908,Nick Westbrook-Ikhine,3,3,2021-12-12,24-266,TEN,,JAX,W 20-0,3,3,31,10.3,0,100.0,10.3,,WR,,WestNi00
1909,Cody White,3,3,2021-12-26,23-028,PIT,@,KAN,L 10-36,3,3,16,5.3,0,100.0,5.3,,,,WhitCo05
1910,Mitchell Wilcox,3,5,2022-01-09,25-063,CIN,@,CLE,L 16-21,5,3,16,5.3,0,60.0,3.2,,,,WilcMi01
1911,Damien Williams,3,5,2022-01-09,29-281,CHI,@,MIN,L 17-31,5,3,33,11.0,1,60.0,6.6,,RB,,WillDa05
1912,Darrel Williams,3,5,2021-10-10,26-178,KAN,,BUF,L 20-38,5,3,18,6.0,0,60.0,3.6,,RB,,WillDa10
1913,Darrel Williams,3,4,2021-10-17,26-185,KAN,@,WAS,W 31-13,4,3,27,9.0,0,75.0,6.8,,RB,,WillDa10
1914,Darrel Williams,3,4,2021-10-24,26-192,KAN,@,TEN,L 3-27,4,3,30,10.0,0,75.0,7.5,,RB,,WillDa10
1915,Darrel Williams,3,4,2021-11-07,26-206,KAN,,GNB,W 13-7,4,3,7,2.3,0,75.0,1.8,,RB,,WillDa10
1916,Darrel Williams,3,3,2021-12-05,26-234,KAN,,DEN,W 22-9,3,3,60,20.0,0,100.0,20.0,,RB,,WillDa10
1917,Darrel Williams,3,3,2021-12-12,26-241,KAN,,LVR,W 48-9,3,3,31,10.3,1,100.0,10.3,,RB,,WillDa10
1918,Darrel Williams,3,3,2021-12-26,26-255,KAN,,PIT,W 36-10,3,3,30,10.0,0,100.0,10.0,,RB,,WillDa10
1919,Darrel Williams,3,3,2022-01-02,26-262,KAN,@,CIN,L 31-34,3,3,19,6.3,0,100.0,6.3,,RB,,WillDa10
1920,Darrel Williams,3,4,2022-01-08,26-268,KAN,@,DEN,W 28-24,4,3,30,10.0,0,75.0,7.5,,RB,,WillDa10
1921,Jamaal Williams,3,3,2021-09-20,26-170,DET,@,GNB,L 17-35,3,3,12,4.0,0,100.0,4.0,4-134,RB,4-134,WillJa06
1922,Jamaal Williams,3,3,2022-01-02,26-274,DET,@,SEA,L 29-51,3,3,22,7.3,0,100.0,7.3,4-134,RB,4-134,WillJa06
1923,Javonte Williams,3,4,2021-09-26,21-154,DEN,,NYJ,W 26-0,4,3,33,11.0,0,75.0,8.3,2-35,RB,2-35,WillJa10
1924,Javonte Williams,3,3,2021-10-03,21-161,DEN,,BAL,L 7-23,3,3,11,3.7,0,100.0,3.7,2-35,RB,2-35,WillJa10
1925,Javonte Williams,3,3,2021-10-10,21-168,DEN,@,PIT,L 19-27,3,3,25,8.3,0,100.0,8.3,2-35,RB,2-35,WillJa10
1926,Javonte Williams,3,3,2021-10-17,21-175,DEN,,LVR,L 24-34,3,3,15,5.0,0,100.0,5.0,2-35,RB,2-35,WillJa10
1927,Javonte Williams,3,4,2021-11-28,21-217,DEN,,LAC,W 28-13,4,3,57,19.0,0,75.0,14.3,2-35,RB,2-35,WillJa10
1928,Maxx Williams,3,3,2021-09-26,27-167,ARI,@,JAX,W 31-19,3,3,19,6.3,0,100.0,6.3,2-55,TE,2-55,WillMa04
1929,Mike Williams,3,9,2021-12-16,27-073,LAC,,KAN,L 28-34 (OT),9,3,49,16.3,0,33.3,5.4,1-7,WR,1-7,WillMi07
1930,Mike Williams,3,4,2022-01-02,27-090,LAC,,DEN,W 34-13,4,3,63,21.0,1,75.0,15.8,1-7,WR,1-7,WillMi07
1931,Preston Williams,3,5,2021-10-10,24-197,MIA,@,TAM,L 17-45,5,3,60,20.0,0,60.0,12.0,,WR,,WillPr01
1932,Ty'Son Williams,3,4,2021-09-13,25-009,BAL,@,LVR,L 27-33 (OT),4,3,29,9.7,0,75.0,7.3,,RB,,WillTy01
1933,Albert Wilson,3,4,2021-11-21,29-132,MIA,@,NYJ,W 24-17,4,3,18,6.0,0,75.0,4.5,,WR,,WilsAl02
1934,Cedrick Wilson Jr.,3,3,2021-09-09,25-293,DAL,@,TAM,L 29-31,3,3,24,8.0,0,100.0,8.0,6-208,WR,6-208,WilsCe01
1935,Cedrick Wilson Jr.,3,3,2021-10-31,25-345,DAL,@,MIN,W 20-16,3,3,84,28.0,1,100.0,28.0,6-208,WR,6-208,WilsCe01
1936,Jeff Wilson,3,3,2021-12-23,26-037,SFO,@,TEN,L 17-20,3,3,12,4.0,0,100.0,4.0,,RB,,WilsJe01
1937,Juwann Winfree,3,3,2022-01-09,25-127,GNB,@,DET,L 30-37,3,3,16,5.3,0,100.0,5.3,6-187,WR,6-187,WinfJu00
1938,Robert Woods,3,4,2021-09-12,29-155,LAR,,CHI,W 34-14,4,3,27,9.0,1,75.0,6.8,2-41,WR,2-41,WoodRo02
1939,Robert Woods,3,6,2021-09-26,29-169,LAR,,TAM,W 34-24,6,3,33,11.0,0,50.0,5.5,2-41,WR,2-41,WoodRo02
1940,Robert Woods,3,9,2021-10-31,29-204,LAR,@,HOU,W 38-22,9,3,35,11.7,1,33.3,3.9,2-41,WR,2-41,WoodRo02
1941,Brock Wright,3,5,2021-12-12,23-015,DET,@,DEN,L 10-38,5,3,20,6.7,0,60.0,4.0,,TE,,WrigBr01
1942,Brock Wright,3,3,2021-12-26,23-029,DET,@,ATL,L 16-20,3,3,4,1.3,0,100.0,1.3,,TE,,WrigBr01
1943,Olamide Zaccheaus,3,6,2021-09-26,24-065,ATL,@,NYG,W 17-14,6,3,32,10.7,1,50.0,5.3,,WR,,ZaccOl01
1944,Olamide Zaccheaus,3,3,2021-11-07,24-107,ATL,@,NOR,W 27-25,3,3,58,19.3,2,100.0,19.3,,WR,,ZaccOl01
1945,Olamide Zaccheaus,3,5,2021-11-18,24-118,ATL,,NWE,L 0-25,5,3,23,7.7,0,60.0,4.6,,WR,,ZaccOl01
1946,Olamide Zaccheaus,3,5,2021-12-05,24-135,ATL,,TAM,L 17-30,5,3,44,14.7,0,60.0,8.8,,WR,,ZaccOl01
1947,Olamide Zaccheaus,3,3,2022-01-09,24-170,ATL,,NOR,L 20-30,3,3,47,15.7,0,100.0,15.7,,WR,,ZaccOl01
1948,Brandon Zylstra,3,3,2021-09-19,28-178,CAR,,NOR,W 26-7,3,3,44,14.7,1,100.0,14.7,,WR,,ZylsBr00
1949,Brandon Zylstra,3,3,2021-10-17,28-206,CAR,,MIN,L 28-34 (OT),3,3,32,10.7,0,100.0,10.7,,WR,,ZylsBr00
1950,Ameer Abdullah,2,2,2021-09-12,28-091,MIN,@,CIN,L 24-27 (OT),2,2,15,7.5,0,100.0,7.5,2-54,RB,2-54,AbduAm00
1951,Ameer Abdullah,2,6,2021-11-28,28-168,CAR,@,MIA,L 10-33,6,2,20,10.0,0,33.3,3.3,2-54,RB,2-54,AbduAm00
1952,Ameer Abdullah,2,4,2021-12-12,28-182,CAR,,ATL,L 21-29,4,2,17,8.5,0,50.0,4.3,2-54,RB,2-54,AbduAm00
1953,Nelson Agholor,2,8,2021-09-26,28-125,NWE,,NOR,L 13-28,8,2,17,8.5,0,25.0,2.1,1-20,WR,1-20,AghoNe00
1954,Nelson Agholor,2,5,2021-10-24,28-153,NWE,,NYJ,W 54-13,5,2,51,25.5,1,40.0,10.2,1-20,WR,1-20,AghoNe00
1955,Nelson Agholor,2,4,2021-11-14,28-174,NWE,,CLE,W 45-7,4,2,21,10.5,0,50.0,5.3,1-20,WR,1-20,AghoNe00
1956,Salvon Ahmed,2,3,2021-09-12,22-257,MIA,@,NWE,W 17-16,3,2,24,12.0,0,66.7,8.0,,RB,,AhmeSa01
1957,Salvon Ahmed,2,2,2021-10-03,22-278,MIA,,IND,L 17-27,2,2,12,6.0,0,100.0,6.0,,RB,,AhmeSa01
1958,Salvon Ahmed,2,3,2021-10-10,22-285,MIA,@,TAM,L 17-45,3,2,16,8.0,0,66.7,5.3,,RB,,AhmeSa01
1959,Salvon Ahmed,2,2,2021-10-24,22-299,MIA,,ATL,L 28-30,2,2,26,13.0,0,100.0,13.0,,RB,,AhmeSa01
1960,Brandon Aiyuk,2,4,2021-10-10,23-207,SFO,@,ARI,L 10-17,4,2,32,16.0,0,50.0,8.0,1-25,WR,1-25,AiyuBr00
1961,Jordan Akins,2,2,2021-10-10,29-174,HOU,,NWE,L 22-25,2,2,17,8.5,0,100.0,8.5,3-98,TE,3-98,AkinJo00
1962,Jordan Akins,2,2,2021-10-24,29-188,HOU,@,ARI,L 5-31,2,2,13,6.5,0,100.0,6.5,3-98,TE,3-98,AkinJo00
1963,Jordan Akins,2,3,2021-11-07,29-202,HOU,@,MIA,L 9-17,3,2,7,3.5,0,66.7,2.3,3-98,TE,3-98,AkinJo00
1964,Jordan Akins,2,3,2021-12-19,29-244,HOU,@,JAX,W 30-16,3,2,24,12.0,0,66.7,8.0,3-98,TE,3-98,AkinJo00
1965,Mo Alie-Cox,2,2,2021-09-26,28-007,IND,@,TEN,L 16-25,2,2,14,7.0,0,100.0,7.0,,TE,,AlieMo00
1966,Mo Alie-Cox,2,4,2021-12-25,28-097,IND,@,ARI,W 22-16,4,2,42,21.0,0,50.0,10.5,,TE,,AlieMo00
1967,Mo Alie-Cox,2,3,2022-01-09,28-112,IND,@,JAX,L 11-26,3,2,27,13.5,0,66.7,9.0,,TE,,AlieMo00
1968,Danny Amendola,2,5,2021-10-31,35-363,HOU,,LAR,L 22-38,5,2,3,1.5,0,40.0,0.6,,WR,,AmenDa00
1969,Robby Anderson,2,7,2021-10-10,28-154,CAR,,PHI,L 18-21,7,2,30,15.0,0,28.6,4.3,,WR,,AndeRo04
1970,Robby Anderson,2,2,2022-01-02,28-238,CAR,@,NOR,L 10-18,2,2,10,5.0,0,100.0,5.0,,WR,,AndeRo04
1971,Stephen Anderson,2,2,2021-09-19,28-232,LAC,,DAL,L 17-20,2,2,9,4.5,0,100.0,4.5,,TE,,AndeSt01
1972,Stephen Anderson,2,2,2021-11-28,28-302,LAC,@,DEN,L 13-28,2,2,18,9.0,0,100.0,9.0,,TE,,AndeSt01
1973,Stephen Anderson,2,2,2021-12-26,28-330,LAC,@,HOU,L 29-41,2,2,34,17.0,0,100.0,17.0,,TE,,AndeSt01
1974,Ryquell Armstead,2,2,2022-01-09,25-071,JAX,,IND,W 26-11,2,2,10,5.0,0,100.0,5.0,5-140,RB,5-140,ArmsRy00
1975,Dan Arnold,2,3,2021-09-12,26-181,CAR,,NYJ,W 19-14,3,2,6,3.0,0,66.7,2.0,,WR,,ArnoDa00
