Rk,Player,Rec,Tgt,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Draft,Pos.,Draft,Player-additional
3426,Joshua Kelley,1,1,2021-12-12,24-022,LAC,,NYG,W 37-21,1,1,5,5.0,0,100.0,5.0,4-112,RB,4-112,KellJo01
3427,Joshua Kelley,1,1,2021-12-26,24-036,LAC,@,HOU,L 29-41,1,1,14,14.0,0,100.0,14.0,4-112,RB,4-112,KellJo01
3428,Marcus Kemp,1,1,2021-10-24,26-071,KAN,@,TEN,L 3-27,1,1,8,8.0,0,100.0,8.0,,WR,,KempMa00
3429,Marcus Kemp,1,1,2021-11-14,26-092,KAN,@,LVR,W 41-14,1,1,16,16.0,0,100.0,16.0,,WR,,KempMa00
3430,Tom Kennedy,1,1,2021-10-17,25-080,DET,,CIN,L 11-34,1,1,15,15.0,0,100.0,15.0,,WR,,KennTo01
3431,Tom Kennedy,1,1,2021-12-12,25-136,DET,@,DEN,L 10-38,1,1,7,7.0,0,100.0,7.0,,WR,,KennTo01
3432,Christian Kirk,1,1,2021-10-03,24-319,ARI,@,LAR,W 37-20,1,1,5,5.0,0,100.0,5.0,2-47,WR,2-47,KirkCh01
3433,Christian Kirk,1,3,2021-12-05,25-017,ARI,@,CHI,W 33-22,3,1,4,4.0,0,33.3,1.3,2-47,WR,2-47,KirkCh01
3434,George Kittle,1,2,2021-11-28,28-050,SFO,,MIN,W 34-26,2,1,13,13.0,0,50.0,6.5,5-146,TE,5-146,KittGe00
3435,George Kittle,1,2,2022-01-02,28-085,SFO,,HOU,W 23-7,2,1,29,29.0,0,50.0,14.5,5-146,TE,5-146,KittGe00
3436,Cole Kmet,1,1,2021-09-19,22-193,CHI,,CIN,W 20-17,1,1,0,0.0,0,100.0,0.0,2-43,TE,2-43,KmetCo00
3437,Cole Kmet,1,4,2021-09-26,22-200,CHI,@,CLE,L 6-26,4,1,11,11.0,0,25.0,2.8,2-43,TE,2-43,KmetCo00
3438,Cole Kmet,1,3,2021-10-03,22-207,CHI,,DET,W 24-14,3,1,6,6.0,0,33.3,2.0,2-43,TE,2-43,KmetCo00
3439,Cole Kmet,1,2,2021-11-21,22-256,CHI,,BAL,L 13-16,2,1,12,12.0,0,50.0,6.0,2-43,TE,2-43,KmetCo00
3440,Dawson Knox,1,1,2021-11-14,25-000,BUF,@,NYJ,W 45-17,1,1,17,17.0,0,100.0,17.0,3-96,TE,3-96,KnoxDa00
3441,Tyler Kroft,1,2,2021-09-19,28-339,NYJ,,NWE,L 6-25,2,1,8,8.0,0,50.0,4.0,3-85,TE,3-85,KrofTy00
3442,Tyler Kroft,1,3,2022-01-09,29-086,NYJ,@,BUF,L 10-27,3,1,5,5.0,0,33.3,1.7,3-85,TE,3-85,KrofTy00
3443,Jake Kumerow,1,3,2021-12-26,29-312,BUF,@,NWE,W 33-21,3,1,13,13.0,0,33.3,4.3,,WR,,KumeJa00
3444,Jake Kumerow,1,1,2022-01-09,29-326,BUF,,NYJ,W 27-10,1,1,15,15.0,0,100.0,15.0,,WR,,KumeJa00
3445,Patrick Laird,1,1,2021-10-31,26-075,MIA,@,BUF,L 11-26,1,1,10,10.0,0,100.0,10.0,,RB,,LairPa00
3446,Patrick Laird,1,1,2021-11-11,26-086,MIA,,BAL,W 22-10,1,1,2,2.0,0,100.0,2.0,,RB,,LairPa00
3447,Patrick Laird,1,1,2021-11-21,26-096,MIA,@,NYJ,W 24-17,1,1,5,5.0,0,100.0,5.0,,RB,,LairPa00
3448,Jarvis Landry,1,1,2021-09-19,28-295,CLE,,HOU,W 31-21,1,1,9,9.0,0,100.0,9.0,2-63,WR,2-63,LandJa00
3449,Allen Lazard,1,1,2021-09-26,25-289,GNB,@,SFO,W 30-28,1,1,42,42.0,0,100.0,42.0,,WR,,LazaAl00
3450,Allen Lazard,1,1,2021-11-07,25-331,GNB,@,KAN,L 7-13,1,1,20,20.0,1,100.0,20.0,,WR,,LazaAl00
3451,Allen Lazard,1,4,2021-11-14,25-338,GNB,,SEA,W 17-0,4,1,6,6.0,0,25.0,1.5,,WR,,LazaAl00
3452,Marcedes Lewis,1,1,2021-09-12,37-116,GNB,@,NOR,L 3-38,1,1,19,19.0,0,100.0,19.0,1-28,TE,1-28,LewiMa00
3453,Marcedes Lewis,1,2,2021-10-03,37-137,GNB,,PIT,W 27-17,2,1,7,7.0,0,50.0,3.5,1-28,TE,1-28,LewiMa00
3454,Marcedes Lewis,1,1,2021-11-07,37-172,GNB,@,KAN,L 7-13,1,1,-1,-1.0,0,100.0,-1.0,1-28,TE,1-28,LewiMa00
3455,Tommylee Lewis,1,2,2021-12-27,29-064,MIA,@,NOR,W 20-3,2,1,7,7.0,0,50.0,3.5,,WR,,LewiTo00
3456,Phillip Lindsay,1,1,2021-09-19,27-057,HOU,@,CLE,L 21-31,1,1,22,22.0,1,100.0,22.0,,RB,,LindPh00
3457,Phillip Lindsay,1,1,2022-01-02,27-162,MIA,@,TEN,L 3-34,1,1,8,8.0,0,100.0,8.0,,RB,,LindPh00
3458,Drew Lock,1,1,2022-01-02,25-053,DEN,@,LAC,L 13-34,1,1,1,1.0,0,100.0,1.0,2-42,QB,2-42,LockDr00
3459,Hunter Long,1,1,2021-12-05,23-108,MIA,,NYG,W 20-9,1,1,8,8.0,0,100.0,8.0,3-81,TE,3-81,LongHu00
3460,Marlon Mack,1,2,2021-10-03,25-210,IND,@,MIA,W 27-17,2,1,1,1.0,0,50.0,0.5,4-143,RB,4-143,MackMa00
3461,Marlon Mack,1,2,2021-10-11,25-218,IND,@,BAL,L 25-31 (OT),2,1,7,7.0,0,50.0,3.5,4-143,RB,4-143,MackMa00
3462,Chris Manhertz,1,1,2021-09-12,29-155,JAX,@,HOU,L 21-37,1,1,22,22.0,1,100.0,22.0,,TE,,ManhCh00
3463,Chris Manhertz,1,1,2021-09-30,29-173,JAX,@,CIN,L 21-24,1,1,7,7.0,0,100.0,7.0,,TE,,ManhCh00
3464,Chris Manhertz,1,1,2021-10-17,29-190,JAX,,MIA,W 23-20,1,1,11,11.0,0,100.0,11.0,,TE,,ManhCh00
3465,Chris Manhertz,1,1,2021-11-07,29-211,JAX,,BUF,W 9-6,1,1,9,9.0,0,100.0,9.0,,TE,,ManhCh00
3466,Chris Manhertz,1,2,2021-11-28,29-232,JAX,,ATL,L 14-21,2,1,11,11.0,0,50.0,5.5,,TE,,ManhCh00
3467,Chris Manhertz,1,1,2021-12-19,29-253,JAX,,HOU,L 16-30,1,1,11,11.0,0,100.0,11.0,,TE,,ManhCh00
3468,Terrace Marshall Jr.,1,3,2021-10-03,21-116,CAR,@,DAL,L 28-36,3,1,2,2.0,0,33.3,0.7,2-59,WR,2-59,MarsTe00
3469,Terrace Marshall Jr.,1,2,2021-10-17,21-130,CAR,,MIN,L 28-34 (OT),2,1,9,9.0,0,50.0,4.5,2-59,WR,2-59,MarsTe00
3470,Terrace Marshall Jr.,1,1,2021-12-26,21-200,CAR,,TAM,L 6-32,1,1,6,6.0,0,100.0,6.0,2-59,WR,2-59,MarsTe00
3471,Alexander Mattison,1,1,2021-09-12,23-085,MIN,@,CIN,L 24-27 (OT),1,1,4,4.0,0,100.0,4.0,3-102,RB,3-102,MattAl01
3472,Alexander Mattison,1,1,2021-09-19,23-092,MIN,@,ARI,L 33-34,1,1,17,17.0,0,100.0,17.0,3-102,RB,3-102,MattAl01
3473,Alexander Mattison,1,1,2021-11-07,23-141,MIN,@,BAL,L 31-34 (OT),1,1,3,3.0,0,100.0,3.0,3-102,RB,3-102,MattAl01
3474,Alexander Mattison,1,1,2021-11-14,23-148,MIN,@,LAC,W 27-20,1,1,24,24.0,0,100.0,24.0,3-102,RB,3-102,MattAl01
3475,Alexander Mattison,1,1,2022-01-09,23-204,MIN,,CHI,W 31-17,1,1,3,3.0,0,100.0,3.0,3-102,RB,3-102,MattAl01
3476,Ray-Ray McCloud,1,1,2021-10-03,24-353,PIT,@,GNB,L 17-27,1,1,2,2.0,0,100.0,2.0,6-187,WR,6-187,McClRa00
3477,Ray-Ray McCloud,1,2,2021-10-10,24-360,PIT,,DEN,W 27-19,2,1,1,1.0,0,50.0,0.5,6-187,WR,6-187,McClRa00
3478,Ray-Ray McCloud,1,1,2021-11-08,25-024,PIT,,CHI,W 29-27,1,1,12,12.0,0,100.0,12.0,6-187,WR,6-187,McClRa00
3479,Ray-Ray McCloud,1,4,2021-12-05,25-051,PIT,,BAL,W 20-19,4,1,7,7.0,0,25.0,1.8,6-187,WR,6-187,McClRa00
3480,Ray-Ray McCloud,1,3,2021-12-19,25-065,PIT,,TEN,W 19-13,3,1,0,0.0,0,33.3,0.0,6-187,WR,6-187,McClRa00
3481,Conor McDermott,1,1,2021-12-26,29-068,NYJ,,JAX,W 26-21,1,1,1,1.0,1,100.0,1.0,6-211,T,6-211,McDeCo00
3482,Anthony McFarland Jr.,1,1,2021-11-28,22-269,PIT,@,CIN,L 10-41,1,1,11,11.0,0,100.0,11.0,4-124,RB,4-124,McFaAn00
3483,Isaiah McKenzie,1,2,2021-09-19,26-163,BUF,@,MIA,W 35-0,2,1,1,1.0,0,50.0,0.5,5-172,WR,5-172,McKeIs00
3484,Isaiah McKenzie,1,1,2021-10-18,26-192,BUF,@,TEN,L 31-34,1,1,3,3.0,0,100.0,3.0,5-172,WR,5-172,McKeIs00
3485,Isaiah McKenzie,1,3,2021-11-14,26-219,BUF,@,NYJ,W 45-17,3,1,12,12.0,0,33.3,4.0,5-172,WR,5-172,McKeIs00
3486,Isaiah McKenzie,1,1,2021-12-12,26-247,BUF,@,TAM,L 27-33 (OT),1,1,5,5.0,0,100.0,5.0,5-172,WR,5-172,McKeIs00
3487,Isaiah McKenzie,1,2,2021-12-19,26-254,BUF,,CAR,W 31-14,2,1,7,7.0,0,50.0,3.5,5-172,WR,5-172,McKeIs00
3488,Isaiah McKenzie,1,2,2022-01-02,26-268,BUF,,ATL,W 29-15,2,1,6,6.0,0,50.0,3.0,5-172,WR,5-172,McKeIs00
3489,Isaiah McKenzie,1,1,2022-01-09,26-275,BUF,,NYJ,W 27-10,1,1,9,9.0,0,100.0,9.0,5-172,WR,5-172,McKeIs00
3490,Sean McKeon,1,1,2021-11-21,23-328,DAL,@,KAN,L 9-19,1,1,2,2.0,0,100.0,2.0,,TE,,McKeSe01
3491,Sean McKeon,1,1,2021-11-25,23-332,DAL,,LVR,L 33-36 (OT),1,1,10,10.0,1,100.0,10.0,,TE,,McKeSe01
3492,J.D. McKissic,1,4,2021-10-10,28-056,WAS,,NOR,L 22-33,4,1,8,8.0,0,25.0,2.0,,RB,,McKiJ.00
3493,J.D. McKissic,1,2,2021-11-21,28-098,WAS,@,CAR,W 27-21,2,1,4,4.0,0,50.0,2.0,,RB,,McKiJ.00
3494,Jerick McKinnon,1,1,2021-09-19,29-139,KAN,@,BAL,L 35-36,1,1,14,14.0,0,100.0,14.0,3-96,RB,3-96,McKiJe00
3495,Jerick McKinnon,1,4,2021-10-17,29-167,KAN,@,WAS,W 31-13,4,1,5,5.0,0,25.0,1.3,3-96,RB,3-96,McKiJe00
3496,Jerick McKinnon,1,3,2021-11-14,29-195,KAN,@,LVR,W 41-14,3,1,6,6.0,0,33.3,2.0,3-96,RB,3-96,McKiJe00
3497,Tre' McKitty,1,1,2021-11-21,22-313,LAC,,PIT,W 41-37,1,1,7,7.0,0,100.0,7.0,3-97,TE,3-97,McKiTr00
3498,Tre' McKitty,1,1,2021-12-16,22-338,LAC,,KAN,L 28-34 (OT),1,1,4,4.0,0,100.0,4.0,3-97,TE,3-97,McKiTr00
3499,Tre' McKitty,1,1,2021-12-26,22-348,LAC,@,HOU,L 29-41,1,1,12,12.0,0,100.0,12.0,3-97,TE,3-97,McKiTr00
3500,Racey McMath,1,2,2021-12-12,22-181,TEN,,JAX,W 20-0,2,1,9,9.0,0,50.0,4.5,6-205,WR,6-205,McMaRa00
3501,Racey McMath,1,1,2021-12-19,22-188,TEN,@,PIT,L 13-19,1,1,-1,-1.0,0,100.0,-1.0,6-205,WR,6-205,McMaRa00
3502,Jeremy McNichols,1,2,2021-09-26,25-274,TEN,,IND,W 25-16,2,1,10,10.0,1,50.0,5.0,5-162,RB,5-162,McNiJe00
3503,Jeremy McNichols,1,1,2021-10-24,25-302,TEN,,KAN,W 27-3,1,1,10,10.0,0,100.0,10.0,5-162,RB,5-162,McNiJe00
3504,Jeremy McNichols,1,3,2021-11-14,25-323,TEN,,NOR,W 23-21,3,1,1,1.0,0,33.3,0.3,5-162,RB,5-162,McNiJe00
3505,Kirk Merritt,1,3,2021-11-07,24-306,MIA,,HOU,W 17-9,3,1,13,13.0,0,33.3,4.3,,WR,,MerrKi00
3506,D.K. Metcalf,1,4,2021-11-29,23-350,SEA,@,WAS,L 15-17,4,1,13,13.0,0,25.0,3.3,2-64,WR,2-64,MetcDK00
3507,Jakobi Meyers,1,4,2021-11-07,24-363,NWE,@,CAR,W 24-6,4,1,8,8.0,0,25.0,2.0,,WR,,MeyeJa01
3508,Sony Michel,1,1,2021-10-07,26-232,LAR,@,SEA,W 26-17,1,1,8,8.0,0,100.0,8.0,1-31,RB,1-31,MichSo00
3509,Sony Michel,1,1,2021-11-28,26-284,LAR,@,GNB,L 28-36,1,1,11,11.0,0,100.0,11.0,1-31,RB,1-31,MichSo00
3510,Sony Michel,1,4,2021-12-26,26-312,LAR,@,MIN,W 30-23,4,1,4,4.0,0,25.0,1.0,1-31,RB,1-31,MichSo00
3511,Sony Michel,1,4,2022-01-09,26-326,LAR,,SFO,L 24-27 (OT),4,1,6,6.0,0,25.0,1.5,1-31,RB,1-31,MichSo00
3512,Anthony Miller,1,5,2021-10-03,26-359,HOU,@,BUF,L 0-40,5,1,3,3.0,0,20.0,0.6,2-51,WR,2-51,MillAn02
3513,Anthony Miller,1,1,2021-11-28,27-050,PIT,@,CIN,L 10-41,1,1,2,2.0,0,100.0,2.0,2-51,WR,2-51,MillAn02
3514,Scott Miller,1,1,2022-01-09,24-162,TAM,,CAR,W 41-17,1,1,9,9.0,0,100.0,9.0,6-208,WR,6-208,MillSc01
3515,Dax Milne,1,1,2021-10-10,22-109,WAS,,NOR,L 22-33,1,1,6,6.0,0,100.0,6.0,7-258,WR,7-258,MilnDa00
3516,Dax Milne,1,2,2021-10-31,22-130,WAS,@,DEN,L 10-17,2,1,22,22.0,0,50.0,11.0,7-258,WR,7-258,MilnDa00
3517,Dax Milne,1,1,2021-11-21,22-151,WAS,@,CAR,W 27-21,1,1,5,5.0,0,100.0,5.0,7-258,WR,7-258,MilnDa00
3518,Dax Milne,1,1,2021-12-21,22-181,WAS,@,PHI,L 17-27,1,1,-2,-2.0,0,100.0,-2.0,7-258,WR,7-258,MilnDa00
3519,Dax Milne,1,1,2021-12-26,22-186,WAS,@,DAL,L 14-56,1,1,14,14.0,0,100.0,14.0,7-258,WR,7-258,MilnDa00
3520,Denzel Mims,1,1,2021-09-12,23-337,NYJ,@,CAR,L 14-19,1,1,40,40.0,0,100.0,40.0,2-59,WR,2-59,MimsDe00
3521,Denzel Mims,1,2,2021-10-24,24-014,NYJ,@,NWE,L 13-54,2,1,6,6.0,0,50.0,3.0,2-59,WR,2-59,MimsDe00
3522,Denzel Mims,1,5,2021-11-04,24-025,NYJ,@,IND,L 30-45,5,1,20,20.0,0,20.0,4.0,2-59,WR,2-59,MimsDe00
3523,Denzel Mims,1,1,2021-12-05,24-056,NYJ,,PHI,L 18-33,1,1,4,4.0,0,100.0,4.0,2-59,WR,2-59,MimsDe00
3524,Joe Mixon,1,2,2021-09-19,25-057,CIN,@,CHI,L 17-20,2,1,2,2.0,0,50.0,1.0,2-48,RB,2-48,MixoJo00
3525,Joe Mixon,1,1,2021-09-26,25-064,CIN,@,PIT,W 24-10,1,1,4,4.0,0,100.0,4.0,2-48,RB,2-48,MixoJo00
3526,Joe Mixon,1,2,2021-09-30,25-068,CIN,,JAX,W 24-21,2,1,0,0.0,0,50.0,0.0,2-48,RB,2-48,MixoJo00
3527,Joe Mixon,1,1,2021-10-10,25-078,CIN,,GNB,L 22-25 (OT),1,1,2,2.0,0,100.0,2.0,2-48,RB,2-48,MixoJo00
3528,Joe Mixon,1,1,2021-12-19,25-148,CIN,@,DEN,W 15-10,1,1,2,2.0,0,100.0,2.0,2-48,RB,2-48,MixoJo00
3529,David Montgomery,1,1,2021-09-12,24-097,CHI,@,LAR,L 14-34,1,1,10,10.0,0,100.0,10.0,3-73,RB,3-73,MontDa01
3530,David Montgomery,1,1,2021-11-21,24-167,CHI,,BAL,L 13-16,1,1,9,9.0,0,100.0,9.0,3-73,RB,3-73,MontDa01
3531,Ty Montgomery,1,1,2021-09-12,28-233,NOR,,GNB,W 38-3,1,1,5,5.0,0,100.0,5.0,3-94,WR,3-94,MontTy01
3532,Ty Montgomery,1,1,2021-09-19,28-240,NOR,@,CAR,L 7-26,1,1,3,3.0,0,100.0,3.0,3-94,WR,3-94,MontTy01
3533,Ty Montgomery,1,2,2021-10-31,28-282,NOR,,TAM,W 36-27,2,1,4,4.0,0,50.0,2.0,3-94,WR,3-94,MontTy01
3534,Ty Montgomery,1,2,2022-01-09,28-352,NOR,@,ATL,W 30-20,2,1,1,1.0,0,50.0,0.5,3-94,WR,3-94,MontTy01
3535,Darnell Mooney,1,4,2021-09-26,23-332,CHI,@,CLE,L 6-26,4,1,9,9.0,0,25.0,2.3,5-173,WR,5-173,MoonDa00
3536,Darnell Mooney,1,5,2021-12-12,24-044,CHI,@,GNB,L 30-45,5,1,19,19.0,0,20.0,3.8,5-173,WR,5-173,MoonDa00
3537,Chris Moore,1,1,2021-11-07,28-144,HOU,@,MIA,L 9-17,1,1,4,4.0,0,100.0,4.0,4-107,WR,4-107,MoorCh00
3538,Chris Moore,1,1,2021-11-21,28-158,HOU,@,TEN,W 22-13,1,1,10,10.0,0,100.0,10.0,4-107,WR,4-107,MoorCh00
3539,Chris Moore,1,1,2021-11-28,28-165,HOU,,NYJ,L 14-21,1,1,-4,-4.0,0,100.0,-4.0,4-107,WR,4-107,MoorCh00
3540,Elijah Moore,1,4,2021-09-12,21-169,NYJ,@,CAR,L 14-19,4,1,-3,-3.0,0,25.0,-0.8,2-34,WR,2-34,MoorEl00
3541,Elijah Moore,1,6,2021-10-24,21-211,NYJ,@,NWE,L 13-54,6,1,13,13.0,0,16.7,2.2,2-34,WR,2-34,MoorEl00
3542,Rondale Moore,1,2,2021-12-05,21-179,ARI,@,CHI,W 33-22,2,1,8,8.0,0,50.0,4.0,2-49,WR,2-49,MoorRo02
3543,Foster Moreau,1,2,2021-09-26,24-143,LVR,,MIA,W 31-28 (OT),2,1,8,8.0,0,50.0,4.0,4-137,TE,4-137,MoreFo00
3544,Foster Moreau,1,1,2021-10-17,24-164,LVR,@,DEN,W 34-24,1,1,11,11.0,0,100.0,11.0,4-137,TE,4-137,MoreFo00
3545,Foster Moreau,1,2,2021-11-21,24-199,LVR,,CIN,L 13-32,2,1,19,19.0,1,50.0,9.5,4-137,TE,4-137,MoreFo00
3546,Foster Moreau,1,5,2021-11-25,24-203,LVR,@,DAL,W 36-33 (OT),5,1,3,3.0,0,20.0,0.6,4-137,TE,4-137,MoreFo00
3547,Foster Moreau,1,3,2021-12-05,24-213,LVR,,WAS,L 15-17,3,1,34,34.0,0,33.3,11.3,4-137,TE,4-137,MoreFo00
3548,Foster Moreau,1,1,2022-01-02,24-241,LVR,@,IND,W 23-20,1,1,9,9.0,0,100.0,9.0,4-137,TE,4-137,MoreFo00
3549,Stanley Morgan Jr.,1,1,2021-11-21,25-075,CIN,@,LVR,W 32-13,1,1,3,3.0,0,100.0,3.0,,WR,,MorgSt02
3550,Stanley Morgan Jr.,1,2,2022-01-09,25-124,CIN,@,CLE,L 16-21,2,1,8,8.0,0,50.0,4.0,,WR,,MorgSt02
3551,Zack Moss,1,1,2021-12-26,24-011,BUF,@,NWE,W 33-21,1,1,13,13.0,0,100.0,13.0,3-86,RB,3-86,MossZa00
3552,Johnny Mundt,1,1,2021-10-03,26-314,LAR,,ARI,L 20-37,1,1,9,9.0,0,100.0,9.0,,TE,,MundJo00
3553,Latavius Murray,1,3,2021-12-19,31-335,BAL,,GNB,L 30-31,3,1,3,3.0,0,33.3,1.0,6-181,RB,6-181,MurrLa00
3554,Latavius Murray,1,1,2021-12-26,31-342,BAL,@,CIN,L 21-41,1,1,12,12.0,0,100.0,12.0,6-181,RB,6-181,MurrLa00
3555,Chris Myarick,1,2,2021-12-26,26-081,NYG,@,PHI,L 10-34,2,1,6,6.0,0,50.0,3.0,,TE,,MyarCh00
3556,Gabe Nabers,1,1,2021-10-17,23-346,LAC,@,BAL,L 6-34,1,1,6,6.0,0,100.0,6.0,,FB,,NabeGa00
3557,Ryan Nall,1,1,2021-10-24,25-301,CHI,@,TAM,L 3-38,1,1,4,4.0,0,100.0,4.0,,RB,,NallRy00
3558,Dazz Newsome,1,2,2021-12-26,22-225,CHI,@,SEA,W 25-24,2,1,10,10.0,0,50.0,5.0,6-221,WR,6-221,NewsDa00
3559,Dazz Newsome,1,2,2022-01-09,22-239,CHI,@,MIN,L 17-31,2,1,13,13.0,0,50.0,6.5,6-221,WR,6-221,NewsDa00
3560,David Njoku,1,2,2021-10-17,25-099,CLE,,ARI,L 14-37,2,1,6,6.0,0,50.0,3.0,1-29,TE,1-29,NjokDa00
3561,David Njoku,1,3,2021-11-07,25-120,CLE,@,CIN,W 41-16,3,1,18,18.0,1,33.3,6.0,1-29,TE,1-29,NjokDa00
3562,David Njoku,1,4,2021-11-14,25-127,CLE,@,NWE,L 7-45,4,1,11,11.0,0,25.0,2.8,1-29,TE,1-29,NjokDa00
3563,James O'Shaughnessy,1,1,2021-09-19,29-248,JAX,,DEN,L 13-23,1,1,24,24.0,0,100.0,24.0,5-173,TE,5-173,O'ShJa00
3564,Dare Ogunbowale,1,1,2021-10-10,27-159,JAX,,TEN,L 19-37,1,1,19,19.0,0,100.0,19.0,,RB,,OgunDa00
3565,Dare Ogunbowale,1,1,2021-10-31,27-180,JAX,@,SEA,L 7-31,1,1,9,9.0,0,100.0,9.0,,RB,,OgunDa00
3566,Dare Ogunbowale,1,1,2021-11-07,27-187,JAX,,BUF,W 9-6,1,1,4,4.0,0,100.0,4.0,,RB,,OgunDa00
3567,Dare Ogunbowale,1,2,2021-12-19,27-229,JAX,,HOU,L 16-30,2,1,5,5.0,0,50.0,2.5,,RB,,OgunDa00
3568,Albert Okwuegbunam,1,1,2021-09-26,23-154,DEN,,NYJ,W 26-0,1,1,6,6.0,0,100.0,6.0,4-118,TE,4-118,OkwuAl00
3569,Albert Okwuegbunam,1,2,2021-10-03,23-161,DEN,,BAL,L 7-23,2,1,11,11.0,0,50.0,5.5,4-118,TE,4-118,OkwuAl00
3570,Albert Okwuegbunam,1,2,2021-11-28,23-217,DEN,,LAC,W 28-13,2,1,12,12.0,0,50.0,6.0,4-118,TE,4-118,OkwuAl00
3571,Josh Oliver,1,1,2021-09-19,24-182,BAL,,KAN,W 36-35,1,1,9,9.0,0,100.0,9.0,3-69,TE,3-69,OlivJo00
3572,Josh Oliver,1,1,2021-09-26,24-189,BAL,@,DET,W 19-17,1,1,6,6.0,0,100.0,6.0,3-69,TE,3-69,OlivJo00
3573,Josh Oliver,1,1,2021-10-17,24-210,BAL,,LAC,W 34-6,1,1,2,2.0,0,100.0,2.0,3-69,TE,3-69,OlivJo00
3574,Josh Oliver,1,1,2021-12-12,24-266,BAL,@,CLE,L 22-24,1,1,6,6.0,0,100.0,6.0,3-69,TE,3-69,OlivJo00
