Rk,Player,Rec,Tgt,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Draft,Pos.,Draft,Player-additional
3027,AJ Dillon,1,1,2022-01-09,23-252,GNB,@,DET,L 30-37,1,1,4,4.0,0,100.0,4.0,2-62,RB,2-62,DillAJ00
3028,Will Dissly,1,1,2021-09-26,25-080,SEA,@,MIN,L 17-30,1,1,39,39.0,0,100.0,39.0,4-120,TE,4-120,DissWi00
3029,Will Dissly,1,3,2021-11-21,25-136,SEA,,ARI,L 13-23,3,1,16,16.0,0,33.3,5.3,4-120,TE,4-120,DissWi00
3030,Will Dissly,1,1,2021-12-21,25-166,SEA,@,LAR,L 10-20,1,1,3,3.0,0,100.0,3.0,4-120,TE,4-120,DissWi00
3031,Will Dissly,1,1,2022-01-02,25-178,SEA,,DET,W 51-29,1,1,8,8.0,0,100.0,8.0,4-120,TE,4-120,DissWi00
3032,Phillip Dorsett,1,1,2021-10-17,28-285,SEA,@,PIT,L 20-23 (OT),1,1,3,3.0,0,100.0,3.0,1-29,WR,1-29,DorsPh00
3033,Phillip Dorsett,1,3,2021-12-12,28-341,HOU,,SEA,L 13-33,3,1,9,9.0,0,33.3,3.0,1-29,WR,1-29,DorsPh00
3034,Greg Dortch,1,1,2022-01-02,23-218,ARI,@,DAL,W 25-22,1,1,10,10.0,0,100.0,10.0,,WR,,DortGr01
3035,Jack Doyle,1,2,2021-09-26,31-144,IND,@,TEN,L 16-25,2,1,10,10.0,0,50.0,5.0,,TE,,DoylJa00
3036,Jack Doyle,1,1,2021-10-03,31-151,IND,@,MIA,W 27-17,1,1,24,24.0,0,100.0,24.0,,TE,,DoylJa00
3037,Jack Doyle,1,1,2021-10-11,31-159,IND,@,BAL,L 25-31 (OT),1,1,4,4.0,0,100.0,4.0,,TE,,DoylJa00
3038,Jack Doyle,1,2,2021-11-04,31-183,IND,,NYJ,W 45-30,2,1,1,1.0,1,50.0,0.5,,TE,,DoylJa00
3039,Jack Doyle,1,1,2021-12-05,31-214,IND,@,HOU,W 31-0,1,1,13,13.0,0,100.0,13.0,,TE,,DoylJa00
3040,Jack Doyle,1,1,2021-12-18,31-227,IND,,NWE,W 27-17,1,1,0,0.0,0,100.0,0.0,,TE,,DoylJa00
3041,Jack Doyle,1,2,2022-01-09,31-249,IND,@,JAX,L 11-26,2,1,11,11.0,0,50.0,5.5,,TE,,DoylJa00
3042,Kenyan Drake,1,2,2021-11-21,27-299,LVR,,CIN,L 13-32,2,1,6,6.0,0,50.0,3.0,3-73,RB,3-73,DrakKe00
3043,Kenyan Drake,1,2,2021-12-05,27-313,LVR,,WAS,L 15-17,2,1,8,8.0,0,50.0,4.0,3-73,RB,3-73,DrakKe00
3044,Ashton Dulin,1,2,2021-09-19,24-127,IND,,LAR,L 24-27,2,1,10,10.0,0,50.0,5.0,,WR,,DuliAs00
3045,Ashton Dulin,1,1,2021-10-03,24-141,IND,@,MIA,W 27-17,1,1,17,17.0,0,100.0,17.0,,WR,,DuliAs00
3046,Ashton Dulin,1,1,2021-10-17,24-155,IND,,HOU,W 31-3,1,1,7,7.0,0,100.0,7.0,,WR,,DuliAs00
3047,Ashton Dulin,1,1,2021-11-14,24-183,IND,,JAX,W 23-17,1,1,16,16.0,0,100.0,16.0,,WR,,DuliAs00
3048,Ashton Dulin,1,1,2021-11-28,24-197,IND,,TAM,L 31-38,1,1,62,62.0,1,100.0,62.0,,WR,,DuliAs00
3049,Ashton Dulin,1,1,2021-12-05,24-204,IND,@,HOU,W 31-0,1,1,2,2.0,1,100.0,2.0,,WR,,DuliAs00
3050,Ashton Dulin,1,2,2021-12-25,24-224,IND,@,ARI,W 22-16,2,1,23,23.0,0,50.0,11.5,,WR,,DuliAs00
3051,Devin Duvernay,1,2,2021-09-13,24-001,BAL,@,LVR,L 27-33 (OT),2,1,6,6.0,0,50.0,3.0,3-92,WR,3-92,DuveDe00
3052,Devin Duvernay,1,1,2021-10-24,24-042,BAL,,CIN,L 17-41,1,1,11,11.0,0,100.0,11.0,3-92,WR,3-92,DuveDe00
3053,Devin Duvernay,1,2,2021-11-28,24-077,BAL,,CLE,W 16-10,2,1,2,2.0,0,50.0,1.0,3-92,WR,3-92,DuveDe00
3054,Ross Dwelley,1,1,2021-10-03,26-250,SFO,,SEA,L 21-28,1,1,21,21.0,1,100.0,21.0,,TE,,DwelRo00
3055,Ross Dwelley,1,2,2021-10-24,26-271,SFO,,IND,L 18-30,2,1,5,5.0,0,50.0,2.5,,TE,,DwelRo00
3056,Eric Ebron,1,2,2021-09-12,28-155,PIT,@,BUF,W 23-16,2,1,19,19.0,0,50.0,9.5,1-10,TE,1-10,EbroEr00
3057,Chase Edmonds,1,3,2021-10-24,25-194,ARI,,HOU,W 31-5,3,1,9,9.0,0,33.3,3.0,4-134,RB,4-134,EdmoCh00
3058,Bryan Edwards,1,4,2021-10-04,22-325,LVR,@,LAC,L 14-28,4,1,4,4.0,0,25.0,1.0,3-81,WR,3-81,EdwaBr01
3059,Bryan Edwards,1,1,2021-11-25,23-012,LVR,@,DAL,W 36-33 (OT),1,1,12,12.0,0,100.0,12.0,3-81,WR,3-81,EdwaBr01
3060,Clyde Edwards-Helaire,1,2,2021-10-10,22-182,KAN,,BUF,L 20-38,2,1,11,11.0,0,50.0,5.5,1-32,RB,1-32,EdwaCl00
3061,Clyde Edwards-Helaire,1,1,2021-12-26,22-259,KAN,,PIT,W 36-10,1,1,4,4.0,0,100.0,4.0,1-32,RB,1-32,EdwaCl00
3062,Ezekiel Elliott,1,6,2021-12-12,26-143,DAL,@,WAS,W 27-20,6,1,15,15.0,0,16.7,2.5,1-4,RB,1-4,ElliEz00
3063,Ezekiel Elliott,1,1,2021-12-26,26-157,DAL,,WAS,W 56-14,1,1,5,5.0,1,100.0,5.0,1-4,RB,1-4,ElliEz00
3064,Ezekiel Elliott,1,2,2022-01-02,26-164,DAL,,ARI,L 22-25,2,1,14,14.0,0,50.0,7.0,1-4,RB,1-4,ElliEz00
3065,Ezekiel Elliott,1,3,2022-01-08,26-170,DAL,@,PHI,W 51-26,3,1,3,3.0,0,33.3,1.0,1-4,RB,1-4,ElliEz00
3066,Evan Engram,1,4,2021-12-12,27-101,NYG,@,LAC,L 21-37,4,1,8,8.0,0,25.0,2.0,1-23,TE,1-23,EngrEv00
3067,Evan Engram,1,2,2022-01-02,27-122,NYG,@,CHI,L 3-29,2,1,12,12.0,0,50.0,6.0,1-23,TE,1-23,EngrEv00
3068,Evan Engram,1,5,2022-01-09,27-129,NYG,,WAS,L 7-22,5,1,4,4.0,0,20.0,0.8,1-23,TE,1-23,EngrEv00
3069,Alex Erickson,1,1,2021-09-23,28-321,CAR,@,HOU,W 24-9,1,1,25,25.0,0,100.0,25.0,,WR,,EricAl01
3070,Alex Erickson,1,1,2021-10-17,28-345,CAR,,MIN,L 28-34 (OT),1,1,17,17.0,0,100.0,17.0,,WR,,EricAl01
3071,Alex Erickson,1,1,2021-11-28,29-022,CAR,@,MIA,L 10-33,1,1,13,13.0,0,100.0,13.0,,WR,,EricAl01
3072,Zach Ertz,1,2,2021-09-19,30-313,PHI,,SFO,L 11-17,2,1,6,6.0,0,50.0,3.0,2-35,TE,2-35,ErtzZa00
3073,Zach Ertz,1,6,2021-10-10,30-334,PHI,@,CAR,W 21-18,6,1,7,7.0,0,16.7,1.2,2-35,TE,2-35,ErtzZa00
3074,Zach Ertz,1,2,2021-12-05,31-025,ARI,@,CHI,W 33-22,2,1,10,10.0,0,50.0,5.0,2-35,TE,2-35,ErtzZa00
3075,D'Wayne Eskridge,1,1,2021-09-12,24-173,SEA,@,IND,W 28-16,1,1,6,6.0,0,100.0,6.0,2-56,WR,2-56,EskrDW00
3076,D'Wayne Eskridge,1,2,2021-11-14,24-236,SEA,@,GNB,L 0-17,2,1,-4,-4.0,0,50.0,-2.0,2-56,WR,2-56,EskrDW00
3077,D'Wayne Eskridge,1,3,2022-01-02,24-285,SEA,,DET,W 51-29,3,1,7,7.0,0,33.3,2.3,2-56,WR,2-56,EskrDW00
3078,Chris Evans,1,1,2021-09-19,23-349,CIN,@,CHI,L 17-20,1,1,14,14.0,0,100.0,14.0,6-202,RB,6-202,EvanCh02
3079,Chris Evans,1,1,2021-11-07,24-033,CIN,,CLE,L 16-41,1,1,11,11.0,0,100.0,11.0,6-202,RB,6-202,EvanCh02
3080,Chris Evans,1,1,2021-11-21,24-047,CIN,@,LVR,W 32-13,1,1,7,7.0,0,100.0,7.0,6-202,RB,6-202,EvanCh02
3081,Chris Evans,1,1,2021-11-28,24-054,CIN,,PIT,W 41-10,1,1,5,5.0,0,100.0,5.0,6-202,RB,6-202,EvanCh02
3082,Mike Evans,1,1,2021-12-19,28-120,TAM,,NOR,L 0-9,1,1,14,14.0,0,100.0,14.0,1-7,WR,1-7,EvanMi00
3083,Gerald Everett,1,2,2021-09-19,27-086,SEA,,TEN,L 30-33 (OT),2,1,3,3.0,0,50.0,1.5,2-44,TE,2-44,EverGe00
3084,Gerald Everett,1,2,2021-10-31,27-128,SEA,,JAX,W 31-7,2,1,7,7.0,0,50.0,3.5,2-44,TE,2-44,EverGe00
3085,Gerald Everett,1,3,2022-01-09,27-198,SEA,@,ARI,W 38-30,3,1,20,20.0,0,33.3,6.7,2-44,TE,2-44,EverGe00
3086,Noah Fant,1,2,2022-01-08,24-049,DEN,,KAN,L 24-28,2,1,16,16.0,0,50.0,8.0,1-20,TE,1-20,FantNo00
3087,Luke Farrell,1,2,2021-09-19,23-340,JAX,,DEN,L 13-23,2,1,6,6.0,0,50.0,3.0,5-145,TE,5-145,FarrLu00
3088,Luke Farrell,1,1,2021-09-26,23-347,JAX,,ARI,L 19-31,1,1,-1,-1.0,0,100.0,-1.0,5-145,TE,5-145,FarrLu00
3089,Luke Farrell,1,1,2021-09-30,23-351,JAX,@,CIN,L 21-24,1,1,7,7.0,0,100.0,7.0,5-145,TE,5-145,FarrLu00
3090,Luke Farrell,1,1,2021-10-10,23-361,JAX,,TEN,L 19-37,1,1,13,13.0,0,100.0,13.0,5-145,TE,5-145,FarrLu00
3091,Luke Farrell,1,1,2021-10-17,24-003,JAX,,MIA,W 23-20,1,1,21,21.0,0,100.0,21.0,5-145,TE,5-145,FarrLu00
3092,Luke Farrell,1,2,2021-10-31,24-017,JAX,@,SEA,L 7-31,2,1,3,3.0,0,50.0,1.5,5-145,TE,5-145,FarrLu00
3093,Luke Farrell,1,2,2022-01-02,24-080,JAX,@,NWE,L 10-50,2,1,7,7.0,0,50.0,3.5,5-145,TE,5-145,FarrLu00
3094,Darren Fells,1,1,2021-09-12,35-143,DET,,SFO,L 33-41,1,1,2,2.0,0,100.0,2.0,,TE,,FellDa01
3095,Darren Fells,1,1,2021-10-24,35-185,DET,@,LAR,L 19-28,1,1,6,6.0,0,100.0,6.0,,TE,,FellDa01
3096,Demetric Felton,1,1,2021-10-31,23-107,CLE,,PIT,L 10-15,1,1,14,14.0,0,100.0,14.0,6-211,WR,6-211,FeltDe00
3097,Demetric Felton,1,1,2021-11-07,23-114,CLE,@,CIN,W 41-16,1,1,22,22.0,0,100.0,22.0,6-211,WR,6-211,FeltDe00
3098,Anthony Firkser,1,1,2021-10-18,26-241,TEN,,BUF,W 34-31,1,1,11,11.0,0,100.0,11.0,,FB,,FirkAn00
3099,Anthony Firkser,1,1,2021-10-24,26-247,TEN,,KAN,W 27-3,1,1,9,9.0,0,100.0,9.0,,FB,,FirkAn00
3100,Anthony Firkser,1,2,2021-10-31,26-254,TEN,@,IND,W 34-31 (OT),2,1,8,8.0,0,50.0,4.0,,FB,,FirkAn00
3101,Anthony Firkser,1,1,2021-11-07,26-261,TEN,@,LAR,W 28-16,1,1,7,7.0,0,100.0,7.0,,FB,,FirkAn00
3102,Anthony Firkser,1,2,2021-11-14,26-268,TEN,,NOR,W 23-21,2,1,2,2.0,0,50.0,1.0,,FB,,FirkAn00
3103,Anthony Firkser,1,1,2021-11-28,26-282,TEN,@,NWE,L 13-36,1,1,7,7.0,0,100.0,7.0,,FB,,FirkAn00
3104,Anthony Firkser,1,1,2021-12-23,26-307,TEN,,SFO,W 20-17,1,1,13,13.0,0,100.0,13.0,,FB,,FirkAn00
3105,Dez Fitzpatrick,1,1,2021-11-14,23-332,TEN,,NOR,W 23-21,1,1,0,0.0,0,100.0,0.0,4-109,WR,4-109,FitzDe00
3106,Dez Fitzpatrick,1,1,2021-11-28,23-346,TEN,@,NWE,L 13-36,1,1,14,14.0,0,100.0,14.0,4-109,WR,4-109,FitzDe00
3107,Isaiah Ford,1,1,2021-10-10,25-243,MIA,@,TAM,L 17-45,1,1,3,3.0,0,100.0,3.0,7-237,WR,7-237,FordIs00
3108,Isaiah Ford,1,1,2021-10-24,25-257,MIA,,ATL,L 28-30,1,1,10,10.0,1,100.0,10.0,7-237,WR,7-237,FordIs00
3109,Isaiah Ford,1,2,2021-11-28,25-292,MIA,,CAR,W 33-10,2,1,11,11.0,0,50.0,5.5,7-237,WR,7-237,FordIs00
3110,Isaiah Ford,1,1,2021-12-05,25-299,MIA,,NYG,W 20-9,1,1,2,2.0,1,100.0,2.0,7-237,WR,7-237,FordIs00
3111,Isaiah Ford,1,2,2022-01-02,25-327,MIA,@,TEN,L 3-34,2,1,0,0.0,0,50.0,0.0,7-237,WR,7-237,FordIs00
3112,D'Onta Foreman,1,1,2021-11-21,25-211,TEN,,HOU,L 13-22,1,1,15,15.0,0,100.0,15.0,3-89,RB,3-89,ForeDO00
3113,D'Onta Foreman,1,1,2021-11-28,25-218,TEN,@,NWE,L 13-36,1,1,3,3.0,0,100.0,3.0,3-89,RB,3-89,ForeDO00
3114,D'Onta Foreman,1,2,2022-01-09,25-260,TEN,@,HOU,W 28-25,2,1,15,15.0,0,50.0,7.5,3-89,RB,3-89,ForeDO00
3115,Joe Fortson,1,1,2021-09-19,25-286,KAN,@,BAL,L 35-36,1,1,11,11.0,0,100.0,11.0,,WR,,FortJo01
3116,Joe Fortson,1,1,2021-10-03,25-300,KAN,@,PHI,W 42-30,1,1,2,2.0,1,100.0,2.0,,WR,,FortJo01
3117,Joe Fortson,1,1,2021-10-17,25-314,KAN,@,WAS,W 31-13,1,1,27,27.0,0,100.0,27.0,,WR,,FortJo01
3118,Devonta Freeman,1,1,2021-11-28,29-258,BAL,,CLE,W 16-10,1,1,8,8.0,0,100.0,8.0,4-103,RB,4-103,FreeDe00
3119,Devonta Freeman,1,1,2021-12-19,29-279,BAL,,GNB,L 30-31,1,1,2,2.0,0,100.0,2.0,4-103,RB,4-103,FreeDe00
3120,Devonta Freeman,1,1,2022-01-02,29-293,BAL,,LAR,L 19-20,1,1,1,1.0,0,100.0,1.0,4-103,RB,4-103,FreeDe00
3121,Royce Freeman,1,1,2021-09-23,25-211,CAR,@,HOU,W 24-9,1,1,8,8.0,0,100.0,8.0,3-71,RB,3-71,FreeRo00
3122,Royce Freeman,1,2,2021-10-10,25-228,CAR,,PHI,L 18-21,2,1,6,6.0,0,50.0,3.0,3-71,RB,3-71,FreeRo00
3123,Royce Freeman,1,2,2021-10-24,25-242,CAR,@,NYG,L 3-25,2,1,1,1.0,0,50.0,0.5,3-71,RB,3-71,FreeRo00
3124,Royce Freeman,1,1,2021-12-05,25-284,HOU,,IND,L 0-31,1,1,11,11.0,0,100.0,11.0,3-71,RB,3-71,FreeRo00
3125,Pat Freiermuth,1,1,2021-09-12,22-322,PIT,@,BUF,W 23-16,1,1,24,24.0,0,100.0,24.0,2-55,TE,2-55,FreiPa00
3126,Pat Freiermuth,1,1,2021-10-03,22-343,PIT,@,GNB,L 17-27,1,1,11,11.0,0,100.0,11.0,2-55,TE,2-55,FreiPa00
3127,Will Fuller,1,2,2021-10-03,27-170,MIA,,IND,L 17-27,2,1,6,6.0,0,50.0,3.0,1-21,WR,1-21,FullWi01
3128,Kenneth Gainwell,1,3,2021-10-10,22-210,PHI,@,CAR,W 21-18,3,1,8,8.0,0,33.3,2.7,5-150,RB,5-150,GainKe00
3129,Kenneth Gainwell,1,2,2021-10-14,22-214,PHI,,TAM,L 22-28,2,1,1,1.0,0,50.0,0.5,5-150,RB,5-150,GainKe00
3130,Kenneth Gainwell,1,1,2021-11-14,22-245,PHI,@,DEN,W 30-13,1,1,9,9.0,0,100.0,9.0,5-150,RB,5-150,GainKe00
3131,Kenneth Gainwell,1,1,2021-12-26,22-287,PHI,,NYG,W 34-10,1,1,6,6.0,0,100.0,6.0,5-150,RB,5-150,GainKe00
3132,Wayne Gallman,1,2,2021-11-14,27-044,ATL,@,DAL,L 3-43,2,1,21,21.0,0,50.0,10.5,4-140,RB,4-140,GallWa00
3133,Myles Gaskin,1,2,2021-11-11,24-269,MIA,,BAL,W 22-10,2,1,14,14.0,0,50.0,7.0,7-234,RB,7-234,GaskMy00
3134,Myles Gaskin,1,3,2021-12-27,24-315,MIA,@,NOR,W 20-3,3,1,6,6.0,0,33.3,2.0,7-234,RB,7-234,GaskMy00
3135,Zach Gentry,1,1,2021-09-12,25-002,PIT,@,BUF,W 23-16,1,1,-2,-2.0,0,100.0,-2.0,5-141,TE,5-141,GentZa00
3136,Zach Gentry,1,1,2021-10-03,25-023,PIT,@,GNB,L 17-27,1,1,10,10.0,0,100.0,10.0,5-141,TE,5-141,GentZa00
3137,Zach Gentry,1,2,2021-10-10,25-030,PIT,,DEN,W 27-19,2,1,13,13.0,0,50.0,6.5,5-141,TE,5-141,GentZa00
3138,Zach Gentry,1,2,2021-11-28,25-079,PIT,@,CIN,L 10-41,2,1,10,10.0,0,50.0,5.0,5-141,TE,5-141,GentZa00
3139,Zach Gentry,1,1,2021-12-19,25-100,PIT,,TEN,W 19-13,1,1,17,17.0,0,100.0,17.0,5-141,TE,5-141,GentZa00
3140,Zach Gentry,1,2,2022-01-03,25-115,PIT,,CLE,W 26-14,2,1,0,0.0,0,50.0,0.0,5-141,TE,5-141,GentZa00
3141,Antonio Gibson,1,2,2021-09-26,23-095,WAS,@,BUF,L 21-43,2,1,73,73.0,1,50.0,36.5,3-66,RB,3-66,GibsAn00
3142,Antonio Gibson,1,3,2022-01-09,23-200,WAS,@,NYG,W 22-7,3,1,5,5.0,0,33.3,1.7,3-66,RB,3-66,GibsAn00
3143,Reggie Gilliam,1,1,2021-10-03,24-044,BUF,,HOU,W 40-0,1,1,8,8.0,0,100.0,8.0,,FB,,GillRe00
3144,Reggie Gilliam,1,1,2021-11-21,24-093,BUF,,IND,L 15-41,1,1,7,7.0,0,100.0,7.0,,FB,,GillRe00
3145,Reggie Gilliam,1,1,2021-12-26,24-128,BUF,@,NWE,W 33-21,1,1,8,8.0,0,100.0,8.0,,FB,,GillRe00
3146,Dallas Goedert,1,3,2021-11-28,26-329,PHI,@,NYG,L 7-13,3,1,0,0.0,0,33.3,0.0,2-49,TE,2-49,GoedDa00
3147,Kenny Golladay,1,2,2021-11-22,28-019,NYG,@,TAM,L 10-30,2,1,12,12.0,0,50.0,6.0,3-96,WR,3-96,GollKe00
3148,Marquise Goodwin,1,3,2021-09-19,30-304,CHI,,CIN,W 20-17,3,1,10,10.0,0,33.3,3.3,3-78,WR,3-78,GoodMa00
3149,Marquise Goodwin,1,2,2021-10-10,30-325,CHI,@,LVR,W 20-9,2,1,8,8.0,0,50.0,4.0,3-78,WR,3-78,GoodMa00
3150,Marquise Goodwin,1,1,2021-10-17,30-332,CHI,,GNB,L 14-24,1,1,12,12.0,0,100.0,12.0,3-78,WR,3-78,GoodMa00
3151,Marquise Goodwin,1,4,2021-11-08,30-354,CHI,@,PIT,L 27-29,4,1,50,50.0,0,25.0,12.5,3-78,WR,3-78,GoodMa00
3152,Josh Gordon,1,1,2021-10-10,30-180,KAN,,BUF,L 20-38,1,1,11,11.0,0,100.0,11.0,2-1,WR,2-1,GordJo02
3153,Josh Gordon,1,2,2021-11-21,30-222,KAN,,DAL,W 19-9,2,1,7,7.0,0,50.0,3.5,2-1,WR,2-1,GordJo02
3154,Josh Gordon,1,1,2022-01-02,30-264,KAN,@,CIN,L 31-34,1,1,5,5.0,0,100.0,5.0,2-1,WR,2-1,GordJo02
3155,Melvin Gordon,1,2,2021-09-26,28-166,DEN,,NYJ,W 26-0,2,1,21,21.0,0,50.0,10.5,1-15,RB,1-15,GordMe00
3156,Melvin Gordon,1,4,2021-11-14,28-215,DEN,,PHI,L 13-30,4,1,-2,-2.0,0,25.0,-0.5,1-15,RB,1-15,GordMe00
3157,Melvin Gordon,1,2,2021-11-28,28-229,DEN,,LAC,W 28-13,2,1,5,5.0,0,50.0,2.5,1-15,RB,1-15,GordMe00
3158,Melvin Gordon,1,1,2021-12-19,28-250,DEN,,CIN,L 10-15,1,1,8,8.0,0,100.0,8.0,1-15,RB,1-15,GordMe00
3159,Melvin Gordon,1,1,2021-12-26,28-257,DEN,@,LVR,L 13-17,1,1,4,4.0,0,100.0,4.0,1-15,RB,1-15,GordMe00
3160,Melvin Gordon,1,2,2022-01-08,28-270,DEN,,KAN,L 24-28,2,1,6,6.0,0,50.0,3.0,1-15,RB,1-15,GordMe00
3161,Derrick Gore,1,1,2021-10-24,26-315,KAN,@,TEN,L 3-27,1,1,7,7.0,0,100.0,7.0,,RB,,GoreDe00
3162,Derrick Gore,1,1,2021-11-07,26-329,KAN,,GNB,W 13-7,1,1,6,6.0,0,100.0,6.0,,RB,,GoreDe00
3163,Derrick Gore,1,1,2022-01-02,27-020,KAN,@,CIN,L 31-34,1,1,8,8.0,0,100.0,8.0,,RB,,GoreDe00
3164,Jimmy Graham,1,2,2021-09-12,34-292,CHI,@,LAR,L 14-34,2,1,11,11.0,0,50.0,5.5,3-95,TE,3-95,GrahJi00
3165,Jimmy Graham,1,3,2021-11-08,34-349,CHI,@,PIT,L 27-29,3,1,28,28.0,0,33.3,9.3,3-95,TE,3-95,GrahJi00
3166,Jimmy Graham,1,1,2021-12-05,35-011,CHI,,ARI,L 22-33,1,1,1,1.0,1,100.0,1.0,3-95,TE,3-95,GrahJi00
3167,Jimmy Graham,1,2,2021-12-20,35-026,CHI,,MIN,L 9-17,2,1,13,13.0,0,50.0,6.5,3-95,TE,3-95,GrahJi00
3168,Jakeem Grant,1,1,2021-09-19,28-324,MIA,,BUF,L 0-35,1,1,0,0.0,0,100.0,0.0,6-186,WR,6-186,GranJa00
3169,Jakeem Grant,1,1,2021-10-03,28-338,MIA,,IND,L 17-27,1,1,-7,-7.0,0,100.0,-7.0,6-186,WR,6-186,GranJa00
3170,Jakeem Grant,1,1,2021-11-21,29-022,CHI,,BAL,L 13-16,1,1,6,6.0,0,100.0,6.0,6-186,WR,6-186,GranJa00
3171,Jakeem Grant,1,3,2021-12-12,29-043,CHI,@,GNB,L 30-45,3,1,46,46.0,1,33.3,15.3,6-186,WR,6-186,GranJa00
3172,Kylen Granson,1,2,2021-10-03,23-190,IND,@,MIA,W 27-17,2,1,3,3.0,0,50.0,1.5,4-127,TE,4-127,GranKy00
3173,Kylen Granson,1,1,2021-10-31,23-218,IND,,TEN,L 31-34 (OT),1,1,0,0.0,0,100.0,0.0,4-127,TE,4-127,GranKy00
3174,Kylen Granson,1,1,2021-11-04,23-222,IND,,NYJ,W 45-30,1,1,27,27.0,0,100.0,27.0,4-127,TE,4-127,GranKy00
3175,Kylen Granson,1,1,2021-11-14,23-232,IND,,JAX,W 23-17,1,1,15,15.0,0,100.0,15.0,4-127,TE,4-127,GranKy00
