Rk,Player,Att,Date,Age,Team,,Opp,Result,Att,Yds,Y/A,TD,Draft,Pos.,Draft,Player-additional
2242,Jaylen Waddle,1,2021-11-21,22-361,MIA,@,NYJ,W 24-17,1,1,1.0,1,1-6,WR,1-6,WaddJa00
2243,P.J. Walker,1,2021-10-24,26-240,CAR,@,NYG,L 3-25,1,13,13.0,0,,QB,,WalkPh00
2244,P.J. Walker,1,2021-10-31,26-247,CAR,@,ATL,W 19-13,1,-1,-1.0,0,,QB,,WalkPh00
2245,Austin Walter,1,2021-12-05,25-110,NYJ,,PHI,L 18-33,1,2,2.0,0,,RB,,WaltAu00
2246,Jonathan Ward,1,2021-10-24,24-024,ARI,,HOU,W 31-5,1,7,7.0,0,,RB,,WardJo00
2247,Jonathan Ward,1,2021-12-19,24-080,ARI,@,DET,L 12-30,1,6,6.0,0,,RB,,WardJo00
2248,Jonathan Ward,1,2021-12-25,24-086,ARI,,IND,L 16-22,1,3,3.0,0,,RB,,WardJo00
2249,Dwayne Washington,1,2021-10-03,27-162,NOR,,NYG,L 21-27 (OT),1,5,5.0,0,7-236,RB,7-236,WashDw00
2250,Dwayne Washington,1,2021-11-21,27-211,NOR,@,PHI,L 29-40,1,3,3.0,0,7-236,RB,7-236,WashDw00
2251,Quez Watkins,1,2021-11-28,23-172,PHI,@,NYG,L 7-13,1,3,3.0,0,6-200,WR,6-200,WatkQu00
2252,Derek Watt,1,2022-01-03,29-057,PIT,,CLE,W 26-14,1,1,1.0,0,6-198,RB,6-198,WattDe00
2253,James White,1,2021-09-26,29-235,NWE,,NOR,L 13-28,1,6,6.0,0,4-130,RB,4-130,WhitJa02
2254,Damien Williams,1,2021-12-26,29-267,CHI,@,SEA,W 25-24,1,12,12.0,0,,RB,,WillDa05
2255,Darrel Williams,1,2021-09-12,26-150,KAN,,CLE,W 33-29,1,4,4.0,0,,RB,,WillDa10
2256,Jonathan Williams,1,2021-12-21,27-322,WAS,@,PHI,L 17-27,1,5,5.0,0,5-156,RB,5-156,WillJo07
2257,Preston Williams,1,2021-10-10,24-197,MIA,@,TAM,L 17-45,1,7,7.0,0,,WR,,WillPr01
2258,Ty'Son Williams,1,2021-11-28,25-085,BAL,,CLE,W 16-10,1,1,1.0,0,,RB,,WillTy01
2259,Ty'Son Williams,1,2022-01-09,25-127,BAL,,PIT,L 13-16 (OT),1,4,4.0,0,,RB,,WillTy01
2260,Albert Wilson,1,2021-11-21,29-132,MIA,@,NYJ,W 24-17,1,-3,-3.0,0,,WR,,WilsAl02
2261,Albert Wilson,1,2021-12-19,29-160,MIA,,NYJ,W 31-24,1,1,1.0,0,,WR,,WilsAl02
2262,Cedrick Wilson Jr.,1,2021-09-19,25-303,DAL,@,LAC,W 20-17,1,5,5.0,0,6-208,WR,6-208,WilsCe01
2263,Cedrick Wilson Jr.,1,2021-10-10,25-324,DAL,,NYG,W 44-20,1,6,6.0,0,6-208,WR,6-208,WilsCe01
2264,Zach Wilson,1,2021-09-26,22-054,NYJ,@,DEN,L 0-26,1,2,2.0,0,1-2,QB,1-2,WilsZa00
2265,Zach Wilson,1,2021-10-10,22-068,NYJ,@,ATL,L 20-27,1,3,3.0,0,1-2,QB,1-2,WilsZa00
2266,Andrew Wingard,1,2021-12-26,25-021,JAX,@,NYJ,L 21-26,1,4,4.0,0,,SS,,WingAn01
2267,Logan Woodside,1,2021-10-24,26-270,TEN,,KAN,W 27-3,1,-1,-1.0,0,7-249,QB,7-249,WoodLo00
2268,Logan Woodside,1,2021-10-31,26-277,TEN,@,IND,W 34-31 (OT),1,-1,-1.0,0,7-249,QB,7-249,WoodLo00
2269,Logan Woodside,1,2021-11-07,26-284,TEN,@,LAR,W 28-16,1,-1,-1.0,0,7-249,QB,7-249,WoodLo00
2270,Robert Woods,1,2021-09-12,29-155,LAR,,CHI,W 34-14,1,7,7.0,0,2-41,WR,2-41,WoodRo02
2271,Robert Woods,1,2021-09-26,29-169,LAR,,TAM,W 34-24,1,5,5.0,0,2-41,WR,2-41,WoodRo02
2272,Robert Woods,1,2021-11-07,29-211,LAR,,TEN,L 16-28,1,6,6.0,0,2-41,WR,2-41,WoodRo02
2273,Olamide Zaccheaus,1,2021-12-05,24-135,ATL,,TAM,L 17-30,1,2,2.0,0,,WR,,ZaccOl01
